time_s	mv
2.968	1.186431
2.969	0.389097
2.97	-0.398348
2.971	-0.593707
2.972	-0.256118
2.973	0.219143
2.974	0.592557
2.975	0.812346
2.976	0.955605
2.977	1.149535
2.978	1.339264
2.979	1.192919
2.98	0.594332
2.981	0.031626
2.982	-0.023123
2.983	0.245186
2.984	0.379665
2.985	0.278901
2.986	0.175334
2.987	0.196644
2.988	0.207134
2.989	0.163422
2.99	0.278853
2.991	0.564103
2.992	0.689937
2.993	0.518589
2.994	0.258671
2.995	0.105293
2.996	0.121774
2.997	0.388115
2.998	0.932663
2.999	1.450744
3.0	1.491034
3.001	1.075291
3.002	0.629196
3.003	0.316708
3.004	0.000521
3.005	-0.307719
3.006	-0.409122
3.007	-0.24588
3.008	0.010762
3.009	0.270681
3.01	0.610206
3.011	0.899424
3.012	0.82657
3.013	0.405278
3.014	-0.021178
3.015	-0.231588
3.016	-0.225512
3.017	0.023633
3.018	0.569667
3.019	1.169643
3.02	1.368892
3.021	1.098032
3.022	0.692373
3.023	0.311331
3.024	-0.111096
3.025	-0.491461
3.026	-0.602368
3.027	-0.375057
3.028	0.043654
3.029	0.548542
3.03	1.083562
3.031	1.365079
3.032	1.088388
3.033	0.417553
3.034	-0.175063
3.035	-0.455819
3.036	-0.493622
3.037	-0.296478
3.038	0.277337
3.039	1.100016
3.04	1.629055
3.041	1.540853
3.042	1.0647
3.043	0.480504
3.044	-0.123005
3.045	-0.602896
3.046	-0.771914
3.047	-0.639429
3.048	-0.369678
3.049	0.017455
3.05	0.550204
3.051	0.928053
3.052	0.785448
3.053	0.253299
3.054	-0.216713
3.055	-0.42126
3.056	-0.462778
3.057	-0.367851
3.058	0.019634
3.059	0.635922
3.06	1.045372
3.061	0.998225
3.062	0.694628
3.063	0.324961
3.064	-0.094904
3.065	-0.459003
3.066	-0.597998
3.067	-0.541099
3.068	-0.467291
3.069	-0.345652
3.07	0.004308
3.071	0.413886
3.072	0.48086
3.073	0.193458
3.074	-0.100828
3.075	-0.233424
3.076	-0.30061
3.077	-0.298201
3.078	-0.023024
3.079	0.509486
3.08	0.892091
3.081	0.872308
3.082	0.625264
3.083	0.314839
3.084	-0.057378
3.085	-0.382738
3.086	-0.464328
3.087	-0.280978
3.088	0.003298
3.089	0.314472
3.09	0.67017
3.091	0.881445
3.092	0.701031
3.093	0.259598
3.094	-0.081879
3.095	-0.217363
3.096	-0.297305
3.097	-0.327645
3.098	-0.080674
3.099	0.45126
3.1	0.855628
3.101	0.857068
3.102	0.619161
3.103	0.314439
3.104	-0.042796
3.105	-0.343695
3.106	-0.404467
3.107	-0.220736
3.108	0.030959
3.109	0.28077
3.11	0.581213
3.111	0.786139
3.112	0.654069
3.113	0.280685
3.114	-0.0143
3.115	-0.144319
3.116	-0.252931
3.117	-0.321591
3.118	-0.092057
3.119	0.463867
3.12	0.927328
3.121	0.984269
3.122	0.752234
3.123	0.397445
3.124	-0.023753
3.125	-0.358116
3.126	-0.409773
3.127	-0.184265
3.128	0.129577
3.129	0.444891
3.13	0.775674
3.131	0.924141
3.132	0.636928
3.133	0.080792
3.134	-0.304813
3.135	-0.365893
3.136	-0.297759
3.137	-0.210415
3.138	0.059326
3.139	0.540285
3.14	0.870257
3.141	0.822554
3.142	0.612627
3.143	0.392238
3.144	0.070642
3.145	-0.307725
3.146	-0.519122
3.147	-0.461496
3.148	-0.224269
3.149	0.137711
3.15	0.589119
3.151	0.853396
3.152	0.640782
3.153	0.133019
3.154	-0.210705
3.155	-0.242131
3.156	-0.176761
3.157	-0.143821
3.158	0.006379
3.159	0.327097
3.16	0.541011
3.161	0.491219
3.162	0.371694
3.163	0.268927
3.164	0.052357
3.165	-0.244845
3.166	-0.397828
3.167	-0.30109
3.168	-0.042763
3.169	0.324619
3.17	0.767356
3.171	1.004295
3.172	0.743444
3.173	0.179165
3.174	-0.209642
3.175	-0.265316
3.176	-0.203476
3.177	-0.145955
3.178	0.076615
3.179	0.50853
3.18	0.793621
3.181	0.702313
3.182	0.465644
3.183	0.264578
3.184	0.015456
3.185	-0.260821
3.186	-0.381872
3.187	-0.303094
3.188	-0.173292
3.189	-0.031944
3.19	0.22669
3.191	0.464889
3.192	0.37803
3.193	0.036124
3.194	-0.182406
3.195	-0.152182
3.196	-0.082229
3.197	-0.09291
3.198	-0.025273
3.199	0.196689
3.2	0.328058
3.201	0.244184
3.202	0.158386
3.203	0.147288
3.204	0.049633
3.205	-0.135217
3.206	-0.226689
3.207	-0.196186
3.208	-0.220841
3.209	-0.313825
3.21	-0.235483
3.211	0.009095
3.212	0.097114
3.213	-0.030194
3.214	-0.100868
3.215	-0.019817
3.216	0.036755
3.217	0.011931
3.218	0.127494
3.219	0.470963
3.22	0.712945
3.221	0.623559
3.222	0.417206
3.223	0.261292
3.224	0.065783
3.225	-0.15885
3.226	-0.254034
3.227	-0.218584
3.228	-0.252935
3.229	-0.384302
3.23	-0.360762
3.231	-0.142256
3.232	-0.015944
3.233	-0.060242
3.234	-0.057273
3.235	0.052759
3.236	0.091696
3.237	0.009932
3.238	0.030071
3.239	0.255288
3.24	0.406155
3.241	0.295421
3.242	0.131921
3.243	0.056598
3.244	-0.039657
3.245	-0.158986
3.246	-0.149213
3.247	-0.018901
3.248	0.003942
3.249	-0.134637
3.25	-0.171235
3.251	-0.022056
3.252	0.059749
3.253	-0.00726
3.254	-0.034698
3.255	0.023505
3.256	0.015037
3.257	-0.065889
3.258	0.028126
3.259	0.371609
3.26	0.605406
3.261	0.489108
3.262	0.256905
3.263	0.100986
3.264	-0.057588
3.265	-0.200119
3.266	-0.144389
3.267	0.142645
3.268	0.435927
3.269	0.564473
3.27	0.608803
3.271	0.601055
3.272	0.417247
3.273	0.123428
3.274	-0.039152
3.275	-0.049086
3.276	-0.121728
3.277	-0.333238
3.278	-0.453352
3.279	-0.308784
3.28	-0.104283
3.281	-0.029112
3.282	0.054554
3.283	0.188194
3.284	0.172157
3.285	-0.019858
3.286	-0.168981
3.287	-0.174307
3.288	-0.201745
3.289	-0.326831
3.29	-0.311761
3.291	-0.078212
3.292	0.061851
3.293	-0.019306
3.294	-0.066992
3.295	0.048543
3.296	0.139874
3.297	0.043542
3.298	-0.146021
3.299	-0.300641
3.3	-0.462759
3.301	-0.568503
3.302	-0.396098
3.303	-0.032446
3.304	0.159927
3.305	0.085623
3.306	-0.019468
3.307	-0.014576
3.308	-0.045734
3.309	-0.190547
3.31	-0.21088
3.311	-0.010347
3.312	0.11959
3.313	0.048854
3.314	0.004355
3.315	0.095039
3.316	0.153199
3.317	0.071375
3.318	-0.003718
3.319	0.033606
3.32	0.012258
3.321	-0.11998
3.322	-0.109826
3.323	0.077188
3.324	0.158121
3.325	0.046641
3.326	-0.052471
3.327	-0.050917
3.328	-0.15583
3.329	-0.458627
3.33	-0.626314
3.331	-0.439643
3.332	-0.179923
3.333	-0.068931
3.334	0.026626
3.335	0.176945
3.336	0.228353
3.337	0.093377
3.338	-0.086864
3.339	-0.195554
3.34	-0.321399
3.341	-0.433602
3.342	-0.306395
3.343	0.001362
3.344	0.156521
3.345	0.086563
3.346	0.04434
3.347	0.161306
3.348	0.205541
3.349	-0.020346
3.35	-0.243201
3.351	-0.172184
3.352	-0.003711
3.353	0.041744
3.354	0.072682
3.355	0.164702
3.356	0.191227
3.357	0.09543
3.358	0.036176
3.359	0.094671
3.36	0.073635
3.361	-0.082512
3.362	-0.107516
3.363	0.047592
3.364	0.112556
3.365	0.020137
3.366	0.005814
3.367	0.176375
3.368	0.265044
3.369	0.034627
3.37	-0.256611
3.371	-0.280016
3.372	-0.162621
3.373	-0.090359
3.374	0.013893
3.375	0.171626
3.376	0.224155
3.377	0.09699
3.378	-0.070173
3.379	-0.175904
3.38	-0.319082
3.381	-0.466167
3.382	-0.374289
3.383	-0.078963
3.384	0.098591
3.385	0.083389
3.386	0.113202
3.387	0.277667
3.388	0.273404
3.389	-0.130544
3.39	-0.573576
3.391	-0.61841
3.392	-0.398514
3.393	-0.185255
3.394	0.026824
3.395	0.231199
3.396	0.287429
3.397	0.174855
3.398	0.092176
3.399	0.144058
3.4	0.131342
3.401	-0.028246
3.402	-0.086601
3.403	0.022943
3.404	0.064739
3.405	-0.013472
3.406	0.007044
3.407	0.205393
3.408	0.320228
3.409	0.169682
3.41	0.024937
3.411	0.095111
3.412	0.117835
3.413	-0.056561
3.414	-0.166377
3.415	-0.043746
3.416	0.159233
3.417	0.290984
3.418	0.415853
3.419	0.548099
3.42	0.457803
3.421	0.13894
3.422	-0.017695
3.423	0.096618
3.424	0.146032
3.425	-0.017237
3.426	-0.159794
3.427	-0.10656
3.428	-0.031245
3.429	-0.110454
3.43	-0.137849
3.431	0.039047
3.432	0.136455
3.433	-0.007917
3.434	-0.135216
3.435	-0.060461
3.436	0.087972
3.437	0.179532
3.438	0.302535
3.439	0.491078
3.44	0.500756
3.441	0.26636
3.442	0.12049
3.443	0.17161
3.444	0.136027
3.445	-0.085457
3.446	-0.246645
3.447	-0.18171
3.448	-0.070365
3.449	-0.08917
3.45	-0.043809
3.451	0.186472
3.452	0.2857
3.453	0.090035
3.454	-0.10999
3.455	-0.10432
3.456	-0.037943
3.457	-0.088818
3.458	-0.180956
3.459	-0.18777
3.46	-0.215042
3.461	-0.300531
3.462	-0.215688
3.463	0.040051
3.464	0.139914
3.465	-0.014806
3.466	-0.165771
3.467	-0.149788
3.468	-0.167893
3.469	-0.383434
3.47	-0.498487
3.471	-0.27468
3.472	-0.026818
3.473	-0.016731
3.474	-0.050283
3.475	0.036743
3.476	0.101784
3.477	-0.019134
3.478	-0.251587
3.479	-0.445747
3.48	-0.610444
3.481	-0.688233
3.482	-0.469055
3.483	-0.046494
3.484	0.181778
3.485	0.09446
3.486	-0.03863
3.487	-0.027988
3.488	-0.057504
3.489	-0.292158
3.49	-0.437095
3.491	-0.242455
3.492	-0.007154
3.493	0.005654
3.494	-0.031587
3.495	0.038882
3.496	0.124013
3.497	0.156623
3.498	0.269387
3.499	0.496042
3.5	0.551655
3.501	0.329667
3.502	0.161181
3.503	0.187265
3.504	0.149111
3.505	-0.050131
3.506	-0.162375
3.507	-0.022308
3.508	0.129556
3.509	0.009099
3.51	-0.166505
3.511	-0.088011
3.512	0.046554
3.513	0.004956
3.514	-0.058024
3.515	-0.005032
3.516	0.04388
3.517	-0.023225
3.518	-0.091428
3.519	-0.042847
3.52	-0.020719
3.521	-0.098382
3.522	-0.058422
3.523	0.12269
3.524	0.158733
3.525	-0.017071
3.526	-0.121787
3.527	0.027866
3.528	0.187402
3.529	0.056539
3.53	-0.148985
3.531	-0.096865
3.532	0.03291
3.533	-0.001632
3.534	-0.062423
3.535	-0.01137
3.536	0.042179
3.537	-0.010467
3.538	-0.062705
3.539	-0.007319
3.54	0.006534
3.541	-0.095251
3.542	-0.08432
3.543	0.082184
3.544	0.125942
3.545	-0.027611
3.546	-0.105088
3.547	0.07213
3.548	0.253169
3.549	0.124964
3.55	-0.107325
3.551	-0.105239
3.552	-0.021893
3.553	-0.072301
3.554	-0.117408
3.555	-0.038707
3.556	0.03816
3.557	-0.001185
3.558	-0.050008
3.559	0.002945
3.56	0.009974
3.561	-0.10707
3.562	-0.116162
3.563	0.040139
3.564	0.092775
3.565	-0.037555
3.566	-0.089472
3.567	0.103447
3.568	0.279505
3.569	0.121711
3.57	-0.153444
3.571	-0.182623
3.572	-0.097805
3.573	-0.117941
3.574	-0.130182
3.575	-0.035953
3.576	0.045387
3.577	0.029704
3.578	0.062957
3.579	0.255373
3.58	0.370303
3.581	0.232567
3.582	0.092607
3.583	0.107369
3.584	0.078009
3.585	-0.069187
3.586	-0.111863
3.587	0.061347
3.588	0.147482
3.589	-0.148209
3.59	-0.508744
3.591	-0.49805
3.592	-0.290641
3.593	-0.190944
3.594	-0.129407
3.595	-0.011997
3.596	0.054574
3.597	0.004372
3.598	0.002627
3.599	0.177901
3.6	0.30012
3.601	0.184286
3.602	0.065336
3.603	0.092781
3.604	0.072245
3.605	-0.063808
3.606	-0.095028
3.607	0.08124
3.608	0.153496
3.609	-0.175077
3.61	-0.575831
3.611	-0.584456
3.612	-0.352261
3.613	-0.194129
3.614	-0.077204
3.615	0.060798
3.616	0.099754
3.617	-0.030652
3.618	-0.163158
3.619	-0.128813
3.62	-0.066571
3.621	-0.111055
3.622	-0.091708
3.623	0.046543
3.624	0.078946
3.625	-0.044279
3.626	-0.07181
3.627	0.140923
3.628	0.334089
3.629	0.223721
3.63	0.049957
3.631	0.125997
3.632	0.206543
3.633	0.032417
3.634	-0.168347
3.635	-0.150921
3.636	-0.009061
3.637	0.083172
3.638	0.160387
3.639	0.281395
3.64	0.259881
3.641	0.040238
3.642	-0.045523
3.643	0.119136
3.644	0.204034
3.645	0.032155
3.646	-0.16786
3.647	-0.186481
3.648	-0.194727
3.649	-0.395888
3.65	-0.504821
3.651	-0.246539
3.652	0.033778
3.653	0.008925
3.654	-0.107297
3.655	-0.068262
3.656	0.036963
3.657	0.030418
3.658	-0.067532
3.659	-0.154677
3.66	-0.269401
3.661	-0.37326
3.662	-0.245437
3.663	0.068444
3.664	0.210882
3.665	0.071413
3.666	-0.062379
3.667	0.032349
3.668	0.157184
3.669	0.051938
3.67	-0.067028
3.671	0.06762
3.672	0.201354
3.673	0.088076
3.674	-0.072537
3.675	-0.083505
3.676	-0.043629
3.677	-0.092522
3.678	-0.154799
3.679	-0.12348
3.68	-0.135802
3.681	-0.263257
3.682	-0.262033
3.683	-0.061066
3.684	0.056943
3.685	-0.02896
3.686	-0.088737
3.687	0.052014
3.688	0.181634
3.689	0.047924
3.69	-0.112434
3.691	0.002674
3.692	0.162157
3.693	0.103347
3.694	-0.0146
3.695	-0.021333
3.696	-0.009495
3.697	-0.088807
3.698	-0.153728
3.699	-0.089455
3.7	-0.058636
3.701	-0.172388
3.702	-0.198865
3.703	-0.03948
3.704	0.054211
3.705	-0.032694
3.706	-0.081089
3.707	0.072574
3.708	0.209829
3.709	0.074389
3.71	-0.09025
3.711	0.035034
3.712	0.220449
3.713	0.178538
3.714	0.045521
3.715	-0.003721
3.716	-0.03647
3.717	-0.137309
3.718	-0.188941
3.719	-0.083626
3.72	-0.005075
3.721	-0.087675
3.722	-0.117369
3.723	0.004552
3.724	0.051879
3.725	-0.060927
3.726	-0.105477
3.727	0.075296
3.728	0.25394
3.729	0.164391
3.73	0.033762
3.731	0.157264
3.732	0.298851
3.733	0.199625
3.734	0.025246
3.735	-0.046523
3.736	-0.094895
3.737	-0.224298
3.738	-0.343104
3.739	-0.336872
3.74	-0.318015
3.741	-0.361861
3.742	-0.293643
3.743	-0.089205
3.744	0.003234
3.745	-0.082932
3.746	-0.093851
3.747	0.150695
3.748	0.43171
3.749	0.439371
3.75	0.308843
3.751	0.31287
3.752	0.320697
3.753	0.170228
3.754	0.015307
3.755	-0.023462
3.756	-0.061626
3.757	-0.221768
3.758	-0.424157
3.759	-0.527233
3.76	-0.557233
3.761	-0.541237
3.762	-0.371217
3.763	-0.106973
3.764	2e-06
3.765	-0.076984
3.766	-0.063182
3.767	0.213061
3.768	0.511254
3.769	0.5059
3.77	0.336381
3.771	0.298281
3.772	0.283879
3.773	0.136095
3.774	-0.005579
3.775	-0.037187
3.776	-0.071957
3.777	-0.204421
3.778	-0.320712
3.779	-0.293362
3.78	-0.245114
3.781	-0.287725
3.782	-0.267744
3.783	-0.129403
3.784	-0.064674
3.785	-0.113883
3.786	-0.051562
3.787	0.230369
3.788	0.435417
3.789	0.248409
3.79	-0.078342
3.791	-0.13515
3.792	-0.033869
3.793	-0.015264
3.794	-0.015354
3.795	0.02847
3.796	3.5e-05
3.797	-0.16844
3.798	-0.32661
3.799	-0.317207
3.8	-0.257358
3.801	-0.279683
3.802	-0.253302
3.803	-0.126411
3.804	-0.087339
3.805	-0.189267
3.806	-0.222166
3.807	-0.035194
3.808	0.199904
3.809	0.264242
3.81	0.311405
3.811	0.494139
3.812	0.529305
3.813	0.238782
3.814	-0.085439
3.815	-0.175211
3.816	-0.108642
3.817	-0.059501
3.818	-0.014677
3.819	0.074812
3.82	0.041701
3.821	-0.175
3.822	-0.276449
3.823	-0.127583
3.824	-0.001285
3.825	-0.064789
3.826	-0.131456
3.827	-0.02913
3.828	0.062845
3.829	-0.067582
3.83	-0.172286
3.831	0.011563
3.832	0.199125
3.833	0.117262
3.834	-0.034811
3.835	-0.040198
3.836	0.005943
3.837	-0.07874
3.838	-0.285055
3.839	-0.489116
3.84	-0.665339
3.841	-0.751736
3.842	-0.570305
3.843	-0.187777
3.844	0.052914
3.845	0.022851
3.846	-0.042203
3.847	0.053159
3.848	0.131219
3.849	-0.0252
3.85	-0.161513
3.851	0.011334
3.852	0.224281
3.853	0.181128
3.854	0.042012
3.855	0.007648
3.856	0.010444
3.857	-0.058474
3.858	-0.105514
3.859	-0.021612
3.86	0.029309
3.861	-0.077655
3.862	-0.124251
3.863	0.00046
3.864	0.066208
3.865	-0.040479
3.866	-0.112313
3.867	0.01063
3.868	0.121942
3.869	-0.020081
3.87	-0.175159
3.871	-0.039868
3.872	0.154287
3.873	0.132733
3.874	0.034846
3.875	0.022472
3.876	0.014067
3.877	-0.080888
3.878	-0.14366
3.879	-0.057618
3.88	0.001415
3.881	-0.104406
3.882	-0.156393
3.883	-0.033771
3.884	0.04031
3.885	-0.047992
3.886	-0.094921
3.887	0.056518
3.888	0.193917
3.889	0.064848
3.89	-0.094579
3.891	0.027956
3.892	0.212236
3.893	0.184812
3.894	0.074856
3.895	0.036712
3.896	-0.003918
3.897	-0.121211
3.898	-0.182833
3.899	-0.069848
3.9	0.031682
3.901	-0.036681
3.902	-0.082484
3.903	0.004985
3.904	0.025637
3.905	-0.097566
3.906	-0.134853
3.907	0.088553
3.908	0.369488
3.909	0.414854
3.91	0.349212
3.911	0.405728
3.912	0.423315
3.913	0.248833
3.914	0.06517
3.915	0.006909
3.916	-0.048454
3.917	-0.233723
3.918	-0.466466
3.919	-0.590088
3.92	-0.62343
3.921	-0.605318
3.922	-0.43425
3.923	-0.157324
3.924	-0.025484
3.925	-0.087674
3.926	-0.081884
3.927	0.175701
3.928	0.465972
3.929	0.472727
3.93	0.32533
3.931	0.306458
3.932	0.30901
3.933	0.182383
3.934	0.063502
3.935	0.043247
3.936	-0.004929
3.937	-0.176595
3.938	-0.340176
3.939	-0.338149
3.94	-0.276441
3.941	-0.286817
3.942	-0.248708
3.943	-0.112461
3.944	-0.060732
3.945	-0.131926
3.946	-0.096227
3.947	0.172242
3.948	0.402309
3.949	0.294201
3.95	0.084149
3.951	0.120947
3.952	0.20708
3.953	0.074242
3.954	-0.111307
3.955	-0.131263
3.956	-0.046799
3.957	-0.002213
3.958	0.029941
3.959	0.102162
3.96	0.050378
3.961	-0.18343
3.962	-0.292329
3.963	-0.130582
3.964	0.016651
3.965	-0.045836
3.966	-0.136514
3.967	-0.058258
3.968	0.037874
3.969	-0.057007
3.97	-0.119977
3.971	0.081882
3.972	0.254814
3.973	0.141885
3.974	-0.035991
3.975	-0.050092
3.976	0.015998
3.977	0.009584
3.978	-0.025522
3.979	-0.008732
3.98	-0.081815
3.981	-0.298849
3.982	-0.369738
3.983	-0.172359
3.984	-0.00053
3.985	-0.043323
3.986	-0.109039
3.987	0.017687
3.988	0.21055
3.989	0.251309
3.99	0.287358
3.991	0.485445
3.992	0.57503
3.993	0.355108
3.994	0.072986
3.995	-0.030594
3.996	-0.03352
3.997	-0.090853
3.998	-0.154378
3.999	-0.129124
4.0	-0.156274
4.001	-0.319211
4.002	-0.361858
4.003	-0.166141
4.004	-0.004608
4.005	-0.048564
4.006	-0.10536
4.007	0.024257
4.008	0.180653
4.009	0.107437
4.01	-0.029921
4.011	0.057599
4.012	0.20976
4.013	0.178487
4.014	0.075873
4.015	0.06118
4.016	0.048858
4.017	-0.09554
4.018	-0.300166
4.019	-0.418541
4.02	-0.499602
4.021	-0.582805
4.022	-0.483018
4.023	-0.177169
4.024	0.035299
4.025	0.002515
4.026	-0.059001
4.027	0.066845
4.028	0.229124
4.029	0.169844
4.03	0.047065
4.031	0.146797
4.032	0.306075
4.033	0.268091
4.034	0.137932
4.035	0.078017
4.036	0.022131
4.037	-0.125009
4.038	-0.246359
4.039	-0.198701
4.04	-0.126627
4.041	-0.178517
4.042	-0.175464
4.043	-0.018931
4.044	0.062335
4.045	-0.049063
4.046	-0.132839
4.047	0.01419
4.048	0.220201
4.049	0.196744
4.05	0.0723
4.051	0.131068
4.052	0.246172
4.053	0.200467
4.054	0.09699
4.055	0.063424
4.056	0.011576
4.057	-0.149278
4.058	-0.290307
4.059	-0.265363
4.06	-0.218446
4.061	-0.286069
4.062	-0.275711
4.063	-0.090734
4.064	0.02679
4.065	-0.050838
4.066	-0.104138
4.067	0.074167
4.068	0.307828
4.069	0.29028
4.07	0.138944
4.071	0.155888
4.072	0.247229
4.073	0.208477
4.074	0.124254
4.075	0.0981
4.076	0.035338
4.077	-0.144806
4.078	-0.297067
4.079	-0.260781
4.08	-0.179396
4.081	-0.213604
4.082	-0.203852
4.083	-0.059137
4.084	0.005993
4.085	-0.103105
4.086	-0.143689
4.087	0.111546
4.088	0.497251
4.089	0.663363
4.09	0.611673
4.091	0.563763
4.092	0.483652
4.093	0.291396
4.094	0.143857
4.095	0.144866
4.096	0.168669
4.097	0.115421
4.098	0.133893
4.099	0.352087
4.1	0.511137
4.101	0.378767
4.102	0.207916
4.103	0.214543
4.104	0.197451
4.105	0.012319
4.106	-0.136588
4.107	-0.0439
4.108	0.110916
4.109	0.002888
4.11	-0.252614
4.111	-0.296388
4.112	-0.180882
4.113	-0.160598
4.114	-0.181054
4.115	-0.07498
4.116	0.104221
4.117	0.214219
4.118	0.284683
4.119	0.37358
4.12	0.309945
4.121	0.048346
4.122	-0.056623
4.123	0.146956
4.124	0.297475
4.125	0.123466
4.126	-0.171353
4.127	-0.270866
4.128	-0.212922
4.129	-0.231255
4.13	-0.241385
4.131	-0.043612
4.132	0.150642
4.133	0.07694
4.134	-0.098041
4.135	-0.11104
4.136	0.012596
4.137	0.135726
4.138	0.303349
4.139	0.562986
4.14	0.65671
4.141	0.430318
4.142	0.221295
4.143	0.259196
4.144	0.270733
4.145	0.032518
4.146	-0.250589
4.147	-0.301308
4.148	-0.228935
4.149	-0.345897
4.15	-0.567828
4.151	-0.552726
4.152	-0.356427
4.153	-0.256268
4.154	-0.222208
4.155	-0.094438
4.156	0.080848
4.157	0.192749
4.158	0.317579
4.159	0.524486
4.16	0.571895
4.161	0.316799
4.162	0.103673
4.163	0.164243
4.164	0.217838
4.165	0.028578
4.166	-0.208842
4.167	-0.224425
4.168	-0.133691
4.169	-0.250162
4.17	-0.475782
4.171	-0.449358
4.172	-0.232728
4.173	-0.134657
4.174	-0.1391
4.175	-0.064823
4.176	0.06699
4.177	0.148529
4.178	0.248368
4.179	0.437622
4.18	0.483913
4.181	0.243244
4.182	0.048242
4.183	0.122352
4.184	0.187188
4.185	0.012898
4.186	-0.205295
4.187	-0.202833
4.188	-0.102648
4.189	-0.22476
4.19	-0.477534
4.191	-0.499763
4.192	-0.327455
4.193	-0.230376
4.194	-0.189461
4.195	-0.062835
4.196	0.091938
4.197	0.158795
4.198	0.217465
4.199	0.357947
4.2	0.365604
4.201	0.10824
4.202	-0.075804
4.203	0.035257
4.204	0.153063
4.205	0.029941
4.206	-0.156558
4.207	-0.147068
4.208	-0.05568
4.209	-0.186094
4.21	-0.433597
4.211	-0.437089
4.212	-0.24383
4.213	-0.137462
4.214	-0.10755
4.215	-0.012597
4.216	0.090543
4.217	0.08551
4.218	0.072839
4.219	0.21574
4.22	0.369344
4.221	0.322648
4.222	0.229732
4.223	0.260182
4.224	0.235766
4.225	0.009301
4.226	-0.221432
4.227	-0.217079
4.228	-0.112773
4.229	-0.225318
4.23	-0.459996
4.231	-0.457327
4.232	-0.255881
4.233	-0.134499
4.234	-0.090462
4.235	0.005891
4.236	0.092525
4.237	0.050037
4.238	-0.035022
4.239	-0.01888
4.24	-0.02182
4.241	-0.150062
4.242	-0.164255
4.243	0.052388
4.244	0.202347
4.245	0.080248
4.246	-0.108863
4.247	-0.107074
4.248	-0.051972
4.249	-0.280852
4.25	-0.678721
4.251	-0.779487
4.252	-0.531627
4.253	-0.260695
4.254	-0.080544
4.255	0.0745
4.256	0.156176
4.257	0.106538
4.258	0.075285
4.259	0.208077
4.26	0.298241
4.261	0.155763
4.262	0.038939
4.263	0.139995
4.264	0.205961
4.265	0.03825
4.266	-0.157224
4.267	-0.098792
4.268	0.12416
4.269	0.181266
4.27	0.067462
4.271	0.061364
4.272	0.153701
4.273	0.137191
4.274	0.047471
4.275	0.019993
4.276	0.003732
4.277	-0.092014
4.278	-0.137328
4.279	0.039809
4.28	0.265936
4.281	0.280262
4.282	0.206502
4.283	0.224516
4.284	0.188051
4.285	-0.026006
4.286	-0.208608
4.287	-0.114451
4.288	0.105132
4.289	0.051222
4.29	-0.279971
4.291	-0.475131
4.292	-0.388569
4.293	-0.228286
4.294	-0.086743
4.295	0.074419
4.296	0.199902
4.297	0.224686
4.298	0.249057
4.299	0.364608
4.3	0.378884
4.301	0.154807
4.302	-0.006587
4.303	0.121793
4.304	0.258649
4.305	0.108397
4.306	-0.173547
4.307	-0.255009
4.308	-0.126902
4.309	-0.047862
4.31	-0.032836
4.311	0.100147
4.312	0.23011
4.313	0.125716
4.314	-0.084228
4.315	-0.137287
4.316	-0.036998
4.317	0.062819
4.318	0.171197
4.319	0.359243
4.32	0.446867
4.321	0.278778
4.322	0.115015
4.323	0.179277
4.324	0.238816
4.325	0.05207
4.326	-0.211322
4.327	-0.253576
4.328	-0.130112
4.329	-0.157155
4.33	-0.329925
4.331	-0.337176
4.332	-0.184319
4.333	-0.135014
4.334	-0.178544
4.335	-0.129421
4.336	-0.00032
4.337	0.081121
4.338	0.150901
4.339	0.293861
4.34	0.335813
4.341	0.129099
4.342	-0.049561
4.343	0.038845
4.344	0.157252
4.345	0.042679
4.346	-0.158848
4.347	-0.167398
4.348	-0.048611
4.349	-0.116737
4.35	-0.345776
4.351	-0.388701
4.352	-0.225373
4.353	-0.12948
4.354	-0.127196
4.355	-0.061245
4.356	0.053037
4.357	0.099951
4.358	0.132014
4.359	0.254466
4.36	0.307553
4.361	0.134224
4.362	-0.018965
4.363	0.06756
4.364	0.168542
4.365	0.04238
4.366	-0.159932
4.367	-0.158965
4.368	-0.001153
4.369	0.034557
4.37	-0.040496
4.371	0.009883
4.372	0.117528
4.373	0.067296
4.374	-0.053754
4.375	-0.051119
4.376	0.028077
4.377	0.018397
4.378	-0.062723
4.379	-0.088755
4.38	-0.128199
4.381	-0.265628
4.382	-0.288465
4.383	-0.061065
4.384	0.147362
4.385	0.090796
4.386	-0.076603
4.387	-0.080308
4.388	0.012356
4.389	-0.102138
4.39	-0.379634
4.391	-0.451949
4.392	-0.275933
4.393	-0.122106
4.394	-0.051829
4.395	0.043864
4.396	0.128683
4.397	0.103426
4.398	0.060907
4.399	0.152084
4.4	0.238895
4.401	0.137785
4.402	0.040398
4.403	0.137207
4.404	0.222405
4.405	0.085912
4.406	-0.115959
4.407	-0.124604
4.408	-0.01757
4.409	-0.098586
4.41	-0.326135
4.411	-0.346803
4.412	-0.143522
4.413	-0.005232
4.414	0.014404
4.415	0.046992
4.416	0.075274
4.417	0.013113
4.418	-0.036691
4.419	0.079759
4.42	0.209559
4.421	0.1404
4.422	0.047249
4.423	0.12929
4.424	0.198886
4.425	0.058771
4.426	-0.124443
4.427	-0.082448
4.428	0.098445
4.429	0.04756
4.43	-0.282759
4.431	-0.496316
4.432	-0.403839
4.433	-0.214432
4.434	-0.063875
4.435	0.071115
4.436	0.132533
4.437	0.056043
4.438	-0.01677
4.439	0.086781
4.44	0.211009
