time_s	mv
0.222	-0.238843
0.223	-0.230972
0.224	-0.225622
0.225	-0.218671
0.226	-0.212839
0.227	-0.163353
0.228	-0.03737
0.229	0.046731
0.23	-0.039444
0.231	-0.214075
0.232	-0.322039
0.233	-0.334983
0.234	-0.292385
0.235	-0.199085
0.236	-0.053272
0.237	0.07785
0.238	0.089265
0.239	-0.036436
0.24	-0.200366
0.241	-0.299638
0.242	-0.322978
0.243	-0.311785
0.244	-0.270928
0.245	-0.184332
0.246	-0.058714
0.247	0.11771
0.248	0.314973
0.249	0.348238
0.25	0.105104
0.251	-0.21624
0.252	-0.377004
0.253	-0.38018
0.254	-0.35287
0.255	-0.35909
0.256	-0.369071
0.257	-0.341889
0.258	-0.295129
0.259	-0.269208
0.26	-0.261312
0.261	-0.238737
0.262	-0.202587
0.263	-0.185094
0.264	-0.199408
0.265	-0.261566
0.266	-0.409522
0.267	-0.620627
0.268	-0.781925
0.269	-0.796099
0.27	-0.663379
0.271	-0.456871
0.272	-0.269459
0.273	-0.179971
0.274	-0.225129
0.275	-0.369824
0.276	-0.504862
0.277	-0.523176
0.278	-0.423301
0.279	-0.293808
0.28	-0.194422
0.281	-0.12054
0.282	-0.074932
0.283	-0.083978
0.284	-0.149126
0.285	-0.259707
0.286	-0.410496
0.287	-0.541976
0.288	-0.564387
0.289	-0.485352
0.29	-0.382977
0.291	-0.280148
0.292	-0.16949
0.293	-0.076019
0.294	-0.019321
0.295	0.014245
0.296	0.034281
0.297	0.023165
0.298	-0.032053
0.299	-0.109478
0.3	-0.164388
0.301	-0.17119
0.302	-0.156967
0.303	-0.167974
0.304	-0.21307
0.305	-0.293725
0.306	-0.442672
0.307	-0.651441
0.308	-0.818876
0.309	-0.837011
0.31	-0.689511
0.311	-0.453738
0.312	-0.238416
0.313	-0.118016
0.314	-0.098338
0.315	-0.12508
0.316	-0.13491
0.317	-0.111488
0.318	-0.086713
0.319	-0.089466
0.32	-0.108939
0.321	-0.119883
0.322	-0.130411
0.323	-0.166982
0.324	-0.222797
0.325	-0.282947
0.326	-0.363865
0.327	-0.454059
0.328	-0.498338
0.329	-0.483423
0.33	-0.428878
0.331	-0.326956
0.332	-0.191109
0.333	-0.088118
0.334	-0.06702
0.335	-0.097386
0.336	-0.099361
0.337	-0.041835
0.338	0.017177
0.339	0.012585
0.34	-0.046615
0.341	-0.106826
0.342	-0.146539
0.343	-0.181693
0.344	-0.218593
0.345	-0.273191
0.346	-0.399553
0.347	-0.608837
0.348	-0.805381
0.349	-0.859718
0.35	-0.721274
0.351	-0.455908
0.352	-0.189102
0.353	-0.017975
0.354	0.038868
0.355	0.037221
0.356	0.048331
0.357	0.084099
0.358	0.094093
0.359	0.040386
0.36	-0.051454
0.361	-0.123359
0.362	-0.150185
0.363	-0.147353
0.364	-0.113003
0.365	-0.015906
0.366	0.172039
0.367	0.462544
0.368	0.741559
0.369	0.736743
0.37	0.376787
0.371	-0.029957
0.372	-0.222273
0.373	-0.251788
0.374	-0.254397
0.375	-0.261454
0.376	-0.248603
0.377	-0.222186
0.378	-0.210608
0.379	-0.216785
0.38	-0.216341
0.381	-0.186917
0.382	-0.1375
0.383	-0.1026
0.384	-0.101371
0.385	-0.134075
0.386	-0.180327
0.387	-0.156135
0.388	-0.016474
0.389	0.094308
0.39	0.047048
0.391	-0.04706
0.392	-0.062903
0.393	-0.065235
0.394	-0.162762
0.395	-0.351862
0.396	-0.524614
0.397	-0.56919
0.398	-0.468989
0.399	-0.3052
0.4	-0.163349
0.401	-0.065495
0.402	-0.002368
0.403	0.024509
0.404	0.019311
0.405	-0.003177
0.406	-0.010126
0.407	0.08958
0.408	0.315717
0.409	0.450745
0.41	0.323492
0.411	0.106386
0.412	0.008075
0.413	-0.016529
0.414	-0.091314
0.415	-0.233065
0.416	-0.365492
0.417	-0.40306
0.418	-0.329001
0.419	-0.207372
0.42	-0.108511
0.421	-0.046274
0.422	-0.006937
0.423	0.014841
0.424	0.039816
0.425	0.106018
0.426	0.248289
0.427	0.490374
0.428	0.731346
0.429	0.717759
0.43	0.394945
0.431	0.067421
0.432	-0.028942
0.433	0.018582
0.434	0.043575
0.435	0.004113
0.436	-0.047126
0.437	-0.056051
0.438	-0.028023
0.439	-0.015969
0.44	-0.046474
0.441	-0.086364
0.442	-0.099739
0.443	-0.083896
0.444	-0.028923
0.445	0.089083
0.446	0.27901
0.447	0.531341
0.448	0.731886
0.449	0.65115
0.45	0.27864
0.451	-0.051666
0.452	-0.110814
0.453	-0.019511
0.454	0.021303
0.455	-0.042266
0.456	-0.13301
0.457	-0.156835
0.458	-0.104545
0.459	-0.048112
0.46	-0.040704
0.461	-0.060541
0.462	-0.066619
0.463	-0.045785
0.464	0.010552
0.465	0.090854
0.466	0.139299
0.467	0.135847
0.468	0.103753
0.469	0.003806
0.47	-0.158109
0.471	-0.225622
0.472	-0.138597
0.473	-0.045304
0.474	-0.052791
0.475	-0.083442
0.476	-0.014752
0.477	0.123606
0.478	0.166041
0.479	0.032378
0.48	-0.160906
0.481	-0.237937
0.482	-0.145986
0.483	0.024289
0.484	0.131177
0.485	0.058101
0.486	-0.181159
0.487	-0.364036
0.488	-0.28316
0.489	-0.057433
0.49	0.065796
0.491	0.074655
0.492	0.05768
0.493	-0.006484
0.494	-0.125688
0.495	-0.194833
0.496	-0.121895
0.497	0.024757
0.498	0.079534
0.499	-0.015002
0.5	-0.145623
0.501	-0.172107
0.502	-0.0717
0.503	0.070951
0.504	0.154167
0.505	0.113805
0.506	-0.0108
0.507	-0.052171
0.508	0.073591
0.509	0.196144
0.51	0.167744
0.511	0.096123
0.512	0.090635
0.513	0.084787
0.514	0.01453
0.515	-0.061881
0.516	-0.06582
0.517	-0.019502
0.518	-0.013482
0.519	-0.081047
0.52	-0.1527
0.521	-0.140316
0.522	-0.039263
0.523	0.075215
0.524	0.11792
0.525	0.039889
0.526	-0.10654
0.527	-0.145961
0.528	0.004607
0.529	0.165557
0.53	0.176394
0.531	0.131492
0.532	0.128041
0.533	0.092338
0.534	-0.03655
0.535	-0.181581
0.536	-0.229665
0.537	-0.169725
0.538	-0.092899
0.539	-0.073842
0.54	-0.087758
0.541	-0.06111
0.542	0.023991
0.543	0.116318
0.544	0.156155
0.545	0.110244
0.546	0.016902
0.547	0.009992
0.548	0.14172
0.549	0.245612
0.55	0.201517
0.551	0.129529
0.552	0.130267
0.553	0.128205
0.554	0.05755
0.555	-0.019169
0.556	-0.014836
0.557	0.05322
0.558	0.086186
0.559	0.031788
0.56	-0.054957
0.561	-0.08278
0.562	-0.028492
0.563	0.053701
0.564	0.097958
0.565	0.066806
0.566	-0.005392
0.567	0.007594
0.568	0.149342
0.569	0.252268
0.57	0.201935
0.571	0.120444
0.572	0.102488
0.573	0.063633
0.574	-0.065791
0.575	-0.212718
0.576	-0.255422
0.577	-0.169793
0.578	-0.054494
0.579	-0.010639
0.58	-0.029655
0.581	-0.029846
0.582	0.026949
0.583	0.1075
0.584	0.17261
0.585	0.216835
0.586	0.284812
0.587	0.440439
0.588	0.607556
0.589	0.578233
0.59	0.341822
0.591	0.137972
0.592	0.084854
0.593	0.063951
0.594	-0.028304
0.595	-0.139622
0.596	-0.161676
0.597	-0.082569
0.598	-0.003941
0.599	-0.006875
0.6	-0.055488
0.601	-0.059472
0.602	0.01091
0.603	0.110954
0.604	0.193943
0.605	0.251873
0.606	0.327614
0.607	0.48013
0.608	0.630908
0.609	0.579046
0.61	0.325208
0.611	0.115274
0.612	0.066034
0.613	0.057893
0.614	-0.007586
0.615	-0.077892
0.616	-0.060861
0.617	0.032854
0.618	0.092091
0.619	0.044959
0.62	-0.052773
0.621	-0.09085
0.622	-0.027251
0.623	0.102098
0.624	0.264053
0.625	0.448765
0.626	0.642963
0.627	0.816059
0.628	0.857014
0.629	0.63124
0.63	0.238933
0.631	-0.029626
0.632	-0.08496
0.633	-0.093416
0.634	-0.177816
0.635	-0.293456
0.636	-0.345173
0.637	-0.309107
0.638	-0.238138
0.639	-0.1848
0.64	-0.142635
0.641	-0.066689
0.642	0.055487
0.643	0.190808
0.644	0.319807
0.645	0.449755
0.646	0.591442
0.647	0.738873
0.648	0.787668
0.649	0.591511
0.65	0.241216
0.651	0.026689
0.652	0.034453
0.653	0.0797
0.654	0.000294
0.655	-0.189555
0.656	-0.364671
0.657	-0.417467
0.658	-0.347143
0.659	-0.23469
0.66	-0.134331
0.661	-0.030981
0.662	0.088602
0.663	0.199523
0.664	0.290516
0.665	0.380787
0.666	0.495845
0.667	0.638505
0.668	0.704092
0.669	0.539731
0.67	0.22334
0.671	0.026712
0.672	0.025422
0.673	0.050139
0.674	-0.020308
0.675	-0.152624
0.676	-0.267775
0.677	-0.319318
0.678	-0.298534
0.679	-0.226524
0.68	-0.126707
0.681	-0.005612
0.682	0.116025
0.683	0.200013
0.684	0.241567
0.685	0.276433
0.686	0.351756
0.687	0.490018
0.688	0.592069
0.689	0.48792
0.69	0.22782
0.691	0.070526
0.692	0.100338
0.693	0.15866
0.694	0.120651
0.695	0.014551
0.696	-0.074974
0.697	-0.105321
0.698	-0.091431
0.699	-0.067574
0.7	-0.04115
0.701	0.004735
0.702	0.061175
0.703	0.094734
0.704	0.105803
0.705	0.132593
0.706	0.215378
0.707	0.36755
0.708	0.507677
0.709	0.505102
0.71	0.375836
0.711	0.247251
0.712	0.128117
0.713	-0.063362
0.714	-0.292863
0.715	-0.403009
0.716	-0.308041
0.717	-0.113858
0.718	-0.008494
0.719	-0.055082
0.72	-0.135853
0.721	-0.106287
0.722	0.046117
0.723	0.218605
0.724	0.305163
0.725	0.27083
0.726	0.212195
0.727	0.312868
0.728	0.569642
0.729	0.712355
0.73	0.595515
0.731	0.377582
0.732	0.19525
0.733	0.009444
0.734	-0.198909
0.735	-0.3295
0.736	-0.289779
0.737	-0.133843
0.738	-0.017264
0.739	-0.015339
0.74	-0.05171
0.741	-0.03253
0.742	0.022087
0.743	0.036958
0.744	0.01291
0.745	0.036963
0.746	0.224884
0.747	0.623301
0.748	1.02529
0.749	1.080223
0.75	0.757994
0.751	0.375446
0.752	0.12639
0.753	-0.058056
0.754	-0.250597
0.755	-0.388711
0.756	-0.378719
0.757	-0.244266
0.758	-0.121354
0.759	-0.096469
0.76	-0.112766
0.761	-0.071266
0.762	0.038727
0.763	0.158056
0.764	0.254098
0.765	0.358125
0.766	0.563816
0.767	0.927397
0.768	1.251084
0.769	1.198549
0.77	0.769263
0.771	0.313485
0.772	0.049822
0.773	-0.081368
0.774	-0.165715
0.775	-0.186339
0.776	-0.118041
0.777	-0.022609
0.778	-0.002365
0.779	-0.074648
0.78	-0.143202
0.781	-0.109894
0.782	0.022698
0.783	0.17737
0.784	0.268786
0.785	0.204023
0.786	-0.075112
0.787	-0.472883
0.788	-0.755734
0.789	-0.747132
0.79	-0.471406
0.791	-0.111683
0.792	0.139058
0.793	0.202199
0.794	0.142654
0.795	0.091596
0.796	0.121471
0.797	0.192563
0.798	0.218731
0.799	0.170421
0.8	0.099549
0.801	0.059939
0.802	0.036307
0.803	-0.00982
0.804	-0.061005
0.805	-0.06135
0.806	0.031232
0.807	0.197593
0.808	0.304645
0.809	0.231517
0.81	0.065446
0.811	-0.018432
0.812	0.00511
0.813	0.048719
0.814	0.076802
0.815	0.126635
0.816	0.21591
0.817	0.294692
0.818	0.293814
0.819	0.204494
0.82	0.094578
0.821	0.029303
0.822	-0.002153
0.823	-0.047116
0.824	-0.12064
0.825	-0.226707
0.826	-0.379646
0.827	-0.550719
0.828	-0.650703
0.829	-0.601865
0.83	-0.412553
0.831	-0.173203
0.832	0.012909
0.833	0.097976
0.834	0.111994
0.835	0.121876
0.836	0.162742
0.837	0.207345
0.838	0.202097
0.839	0.137478
0.84	0.066233
0.841	0.033804
0.842	0.019473
0.843	-0.016063
0.844	-0.067625
0.845	-0.1284
0.846	-0.232092
0.847	-0.386343
0.848	-0.51782
0.849	-0.531661
0.85	-0.405099
0.851	-0.206086
0.852	-0.033753
0.853	0.057775
0.854	0.091972
0.855	0.131833
0.856	0.207231
0.857	0.274939
0.858	0.264673
0.859	0.172438
0.86	0.072446
0.861	0.022843
0.862	0.000413
0.863	-0.036501
0.864	-0.067641
0.865	-0.057473
0.866	-0.026784
0.867	-0.033605
0.868	-0.120117
0.869	-0.248002
0.87	-0.300638
0.871	-0.218461
0.872	-0.0675
0.873	0.058306
0.874	0.12357
0.875	0.143612
0.876	0.14417
0.877	0.131324
0.878	0.09532
0.879	0.043548
0.88	0.010162
0.881	0.012288
0.882	0.01282
0.883	-0.02823
0.884	-0.091897
0.885	-0.152329
0.886	-0.23744
0.887	-0.370244
0.888	-0.497891
0.889	-0.528084
0.89	-0.419185
0.891	-0.220769
0.892	-0.031827
0.893	0.074517
0.894	0.082606
0.895	0.017034
0.896	-0.073655
0.897	-0.133725
0.898	-0.133488
0.899	-0.080565
0.9	0.004617
0.901	0.090864
0.902	0.120104
0.903	0.051497
0.904	-0.089852
0.905	-0.259857
0.906	-0.441355
0.907	-0.600022
0.908	-0.660518
0.909	-0.569461
0.91	-0.354474
0.911	-0.110749
0.912	0.065207
0.913	0.139239
0.914	0.141538
0.915	0.109933
0.916	0.05724
0.917	-0.000873
0.918	-0.031571
0.919	-0.013659
0.92	0.047965
0.921	0.117402
0.922	0.126351
0.923	0.030857
0.924	-0.136383
0.925	-0.31757
0.926	-0.487346
0.927	-0.617405
0.928	-0.648698
0.929	-0.54139
0.93	-0.326489
0.931	-0.095013
0.932	0.06872
0.933	0.151592
0.934	0.202488
0.935	0.253164
0.936	0.272101
0.937	0.223891
0.938	0.137197
0.939	0.073891
0.94	0.06412
0.941	0.080346
0.942	0.053749
0.943	-0.053637
0.944	-0.195268
0.945	-0.30779
0.946	-0.392911
0.947	-0.473529
0.948	-0.521513
0.949	-0.479262
0.95	-0.333364
0.951	-0.145987
0.952	-0.000958
0.953	0.072369
0.954	0.103527
0.955	0.124088
0.956	0.132456
0.957	0.11814
0.958	0.092817
0.959	0.079132
0.96	0.084759
0.961	0.086095
0.962	0.03482
0.963	-0.079484
0.964	-0.182407
0.965	-0.201489
0.966	-0.176235
0.967	-0.2032
0.968	-0.296735
0.969	-0.366094
0.97	-0.329652
0.971	-0.210653
0.972	-0.097301
0.973	-0.040725
0.974	-0.022685
0.975	-0.001886
0.976	0.039612
0.977	0.089969
0.978	0.124652
0.979	0.131843
0.98	0.122167
0.981	0.097634
0.982	0.02666
0.983	-0.10418
0.984	-0.235297
0.985	-0.300417
0.986	-0.317129
0.987	-0.346861
0.988	-0.394164
0.989	-0.394773
0.99	-0.303466
0.991	-0.158235
0.992	-0.038562
0.993	0.013867
0.994	0.015502
0.995	0.005197
0.996	0.0159
0.997	0.059704
0.998	0.113657
0.999	0.144301
1.0	0.144342
1.001	0.112167
1.002	0.023625
1.003	-0.10951
1.004	-0.175488
1.005	-0.048567
1.006	0.255895
1.007	0.533777
1.008	0.530186
1.009	0.227066
1.01	-0.098359
1.011	-0.213079
1.012	-0.1403
1.013	-0.011152
1.014	0.090248
1.015	0.136631
1.016	0.132747
1.017	0.103775
1.018	0.079338
1.019	0.0743
1.02	0.081207
1.021	0.070313
1.022	0.0015
1.023	-0.117635
1.024	-0.194721
1.025	-0.154959
1.026	-0.06422
1.027	-0.066845
1.028	-0.207856
1.029	-0.374171
1.03	-0.419993
1.031	-0.310779
1.032	-0.122512
1.033	0.064128
1.034	0.223666
1.035	0.3568
1.036	0.440547
1.037	0.418791
1.038	0.263537
1.039	0.045618
1.04	-0.103398
1.041	-0.118677
1.042	-0.059521
1.043	-0.01997
1.044	-0.038702
1.045	-0.124747
1.046	-0.270136
1.047	-0.403091
1.048	-0.424807
1.049	-0.314471
1.05	-0.14848
1.051	-0.024908
1.052	0.006792
1.053	-0.029453
1.054	-0.057262
1.055	-0.013528
1.056	0.084452
1.057	0.147785
1.058	0.111105
1.059	0.008787
1.06	-0.061539
1.061	-0.053031
1.062	-0.019252
1.063	-0.020576
1.064	-0.033707
1.065	0.003088
1.066	0.119055
1.067	0.268573
1.068	0.318314
1.069	0.200397
1.07	0.036827
1.071	-0.03738
1.072	-0.031174
1.073	-0.005049
1.074	0.031244
1.075	0.105819
1.076	0.21665
1.077	0.294314
1.078	0.261237
1.079	0.129374
1.08	0.001596
1.081	-0.049421
1.082	-0.060784
1.083	-0.099149
1.084	-0.173267
1.085	-0.271945
1.086	-0.396262
1.087	-0.509729
1.088	-0.534852
1.089	-0.434095
1.09	-0.256018
1.091	-0.092645
1.092	-0.005611
1.093	0.016967
1.094	0.046202
1.095	0.140056
1.096	0.265495
1.097	0.319771
1.098	0.247826
1.099	0.106868
1.1	0.001902
1.101	-0.029675
1.102	-0.0481
1.103	-0.113807
1.104	-0.215109
1.105	-0.324463
1.106	-0.439744
1.107	-0.531387
1.108	-0.533584
1.109	-0.418258
1.11	-0.234629
1.111	-0.07228
1.112	0.003875
1.113	-0.003661
1.114	-0.030671
1.115	-0.005054
1.116	0.081462
1.117	0.159661
1.118	0.162353
1.119	0.103618
1.12	0.052646
1.121	0.035292
1.122	0.000798
1.123	-0.093851
1.124	-0.222373
1.125	-0.348433
1.126	-0.4654
1.127	-0.543684
1.128	-0.525287
1.129	-0.392853
1.13	-0.199184
1.131	-0.027725
1.132	0.066283
1.133	0.085168
1.134	0.075705
1.135	0.090224
1.136	0.140205
1.137	0.183948
1.138	0.175999
1.139	0.124412
1.14	0.078638
1.141	0.055621
1.142	0.009975
1.143	-0.092213
1.144	-0.218506
1.145	-0.329945
1.146	-0.422809
1.147	-0.481831
1.148	-0.465524
1.149	-0.355084
1.15	-0.186606
1.151	-0.027587
1.152	0.074605
1.153	0.118808
1.154	0.137662
1.155	0.165163
1.156	0.203551
1.157	0.221484
1.158	0.191564
1.159	0.127139
1.16	0.071821
1.161	0.040715
1.162	-0.006847
1.163	-0.100737
1.164	-0.209129
1.165	-0.298621
1.166	-0.376109
1.167	-0.438733
1.168	-0.446974
1.169	-0.368306
1.17	-0.221857
1.171	-0.06437
1.172	0.062752
1.173	0.160695
1.174	0.255195
1.175	0.355673
1.176	0.42816
1.177	0.420127
1.178	0.317956
1.179	0.169644
1.18	0.047306
1.181	-0.020194
1.182	-0.070576
1.183	-0.134999
1.184	-0.181958
1.185	-0.18754
1.186	-0.196009
1.187	-0.255283
1.188	-0.339613
1.189	-0.371738
1.19	-0.306503
1.191	-0.172112
1.192	-0.031218
1.193	0.078739
1.194	0.157886
1.195	0.214133
1.196	0.241183
1.197	0.224723
1.198	0.162502
1.199	0.077509
1.2	0.009657
1.201	-0.022945
1.202	-0.050206
1.203	-0.095584
1.204	-0.128724
1.205	-0.136661
1.206	-0.178047
1.207	-0.295671
1.208	-0.428291
1.209	-0.465002
1.21	-0.364946
1.211	-0.196554
1.212	-0.066807
1.213	-0.019757
1.214	-0.010085
1.215	0.024251
1.216	0.089727
1.217	0.144193
1.218	0.146956
1.219	0.098678
1.22	0.042369
1.221	0.007347
1.222	-0.031114
1.223	-0.084005
1.224	-0.07556
1.225	0.090808
1.226	0.415904
1.227	0.733225
1.228	0.768683
1.229	0.4542
1.23	0.070316
1.231	-0.118259
1.232	-0.124408
1.233	-0.071114
1.234	-0.015947
1.235	0.044119
1.236	0.108471
1.237	0.142779
1.238	0.114751
1.239	0.043467
1.24	-0.013817
1.241	-0.028037
1.242	-0.032146
1.243	-0.064461
1.244	-0.114675
1.245	-0.172012
1.246	-0.262405
1.247	-0.388065
1.248	-0.483117
1.249	-0.466103
1.25	-0.324928
1.251	-0.136408
1.252	0.00137
1.253	0.053118
1.254	0.059894
1.255	0.078084
1.256	0.116936
1.257	0.135746
1.258	0.101866
1.259	0.037186
1.26	-0.006709
1.261	-0.012085
1.262	-0.018128
1.263	-0.051247
1.264	-0.056429
1.265	0.049544
1.266	0.285671
1.267	0.53417
1.268	0.558513
1.269	0.288707
1.27	-0.016906
1.271	-0.120807
1.272	-0.071445
1.273	-0.019053
1.274	-0.023932
1.275	-0.065001
1.276	-0.100361
1.277	-0.105344
1.278	-0.087824
1.279	-0.069625
1.28	-0.045995
1.281	0.010568
1.282	0.096612
1.283	0.173664
1.284	0.21075
1.285	0.202162
1.286	0.180381
1.287	0.163451
1.288	0.082003
1.289	-0.080727
1.29	-0.175125
1.291	-0.100048
1.292	0.05139
1.293	0.146062
1.294	0.141091
1.295	0.061523
1.296	-0.045603
1.297	-0.125998
1.298	-0.13823
1.299	-0.082795
1.3	0.004761
1.301	0.074545
1.302	0.075325
1.303	0.010609
1.304	-0.022401
1.305	0.08798
1.306	0.359813
1.307	0.659731
1.308	0.750354
1.309	0.553847
1.31	0.278796
1.311	0.112498
1.312	0.020973
1.313	-0.067927
1.314	-0.122424
1.315	-0.087835
1.316	-0.003405
1.317	0.024872
1.318	-0.047144
1.319	-0.1503
1.32	-0.175323
1.321	-0.086832
1.322	0.040418
1.323	0.109042
1.324	0.079475
1.325	-0.030391
1.326	-0.133031
1.327	-0.12461
1.328	-0.034463
1.329	0.033043
1.33	0.072577
1.331	0.10336
1.332	0.070048
1.333	-0.055977
1.334	-0.20244
1.335	-0.266812
1.336	-0.219633
1.337	-0.1268
1.338	-0.074561
1.339	-0.0747
1.34	-0.058414
1.341	0.021209
1.342	0.11855
1.343	0.152358
1.344	0.067686
1.345	-0.166411
1.346	-0.503025
1.347	-0.763036
1.348	-0.761848
1.349	-0.492668
1.35	-0.131311
1.351	0.104846
1.352	0.093439
1.353	-0.12541
1.354	-0.385455
1.355	-0.530584
1.356	-0.522158
1.357	-0.417677
1.358	-0.286316
1.359	-0.150985
1.36	0.005124
1.361	0.175851
1.362	0.298518
1.363	0.30169
1.364	0.141997
1.365	-0.194575
1.366	-0.616867
1.367	-0.892231
1.368	-0.825305
1.369	-0.452895
1.37	-0.011691
1.371	0.239369
1.372	0.169785
1.373	-0.15114
1.374	-0.504741
1.375	-0.703918
1.376	-0.714991
1.377	-0.597557
1.378	-0.407503
1.379	-0.172734
1.38	0.085545
1.381	0.318887
1.382	0.450047
1.383	0.429871
1.384	0.274615
1.385	0.061288
1.386	-0.050661
1.387	0.065312
1.388	0.287631
1.389	0.405832
1.39	0.414036
1.391	0.370593
1.392	0.220219
1.393	-0.051729
1.394	-0.309941
1.395	-0.41716
1.396	-0.378926
1.397	-0.286551
1.398	-0.192111
1.399	-0.080158
1.4	0.075868
1.401	0.251486
1.402	0.370785
1.403	0.383313
1.404	0.319227
1.405	0.269355
1.406	0.358966
1.407	0.605018
1.408	0.765214
1.409	0.641872
1.41	0.405004
1.411	0.280904
1.412	0.242907
1.413	0.194061
1.414	0.156704
1.415	0.205348
1.416	0.329426
1.417	0.412325
1.418	0.351178
1.419	0.17261
1.42	0.001521
1.421	-0.074641
1.422	-0.063811
1.423	0.037019
1.424	0.335084
1.425	0.935873
1.426	1.757565
1.427	2.396303
1.428	2.271785
1.429	1.312862
1.43	0.237953
1.431	-0.287236
1.432	-0.259419
1.433	0.021891
1.434	0.362331
1.435	0.695058
1.436	0.945699
1.437	0.980342
1.438	0.726156
1.439	0.279772
1.44	-0.151528
1.441	-0.408716
1.442	-0.477531
1.443	-0.420993
1.444	-0.278286
1.445	-0.085665
1.446	0.080854
1.447	0.121301
1.448	-0.035503
1.449	-0.306519
1.45	-0.464227
1.451	-0.405233
1.452	-0.252494
1.453	-0.149679
1.454	-0.124067
