time_s	mv
0.123	-0.04699
0.124	-0.051995
0.125	-0.051512
0.126	-0.045079
0.127	-0.035029
0.128	-0.026259
0.129	-0.024161
0.13	-0.031076
0.131	-0.044643
0.132	-0.060103
0.133	-0.07335
0.134	-0.081475
0.135	-0.082646
0.136	-0.07729
0.137	-0.068462
0.138	-0.059907
0.139	-0.05374
0.14	-0.049722
0.141	-0.045963
0.142	-0.040374
0.143	-0.031823
0.144	-0.019878
0.145	-0.004538
0.146	0.011877
0.147	0.023006
0.148	0.021119
0.149	0.002731
0.15	-0.029003
0.151	-0.066926
0.152	-0.103471
0.153	-0.132321
0.154	-0.149121
0.155	-0.15259
0.156	-0.145443
0.157	-0.133294
0.158	-0.121283
0.159	-0.111369
0.16	-0.103013
0.161	-0.095732
0.162	-0.090185
0.163	-0.087205
0.164	-0.086578
0.165	-0.086935
0.166	-0.086798
0.167	-0.086177
0.168	-0.087206
0.169	-0.092705
0.17	-0.103744
0.171	-0.118317
0.172	-0.132248
0.173	-0.141557
0.174	-0.144253
0.175	-0.14041
0.176	-0.131504
0.177	-0.120191
0.178	-0.109881
0.179	-0.103325
0.18	-0.101293
0.181	-0.102595
0.182	-0.10537
0.183	-0.108783
0.184	-0.113453
0.185	-0.119168
0.186	-0.121454
0.187	-0.111117
0.188	-0.078405
0.189	-0.019545
0.19	0.057346
0.191	0.130631
0.192	0.172732
0.193	0.16589
0.194	0.114288
0.195	0.041258
0.196	-0.0258
0.197	-0.069873
0.198	-0.08847
0.199	-0.088636
0.2	-0.080152
0.201	-0.071103
0.202	-0.065925
0.203	-0.065459
0.204	-0.068238
0.205	-0.072063
0.206	-0.075745
0.207	-0.080247
0.208	-0.087878
0.209	-0.100153
0.21	-0.116305
0.211	-0.133221
0.212	-0.146711
0.213	-0.153612
0.214	-0.153137
0.215	-0.146585
0.216	-0.136504
0.217	-0.126077
0.218	-0.118017
0.219	-0.11335
0.22	-0.11131
0.221	-0.110331
0.222	-0.109195
0.223	-0.107681
0.224	-0.106144
0.225	-0.104515
0.226	-0.102386
0.227	-0.100423
0.228	-0.10121
0.229	-0.107981
0.23	-0.121832
0.231	-0.139905
0.232	-0.156618
0.233	-0.166994
0.234	-0.168925
0.235	-0.163141
0.236	-0.152383
0.237	-0.140515
0.238	-0.131011
0.239	-0.125432
0.24	-0.123065
0.241	-0.121847
0.242	-0.120031
0.243	-0.117228
0.244	-0.113764
0.245	-0.109704
0.246	-0.105468
0.247	-0.102993
0.248	-0.105287
0.249	-0.114449
0.25	-0.129774
0.251	-0.147401
0.252	-0.162074
0.253	-0.169925
0.254	-0.170031
0.255	-0.164107
0.256	-0.155541
0.257	-0.148031
0.258	-0.143537
0.259	-0.141058
0.26	-0.137695
0.261	-0.131046
0.262	-0.120936
0.263	-0.109182
0.264	-0.097865
0.265	-0.088357
0.266	-0.081998
0.267	-0.080851
0.268	-0.087166
0.269	-0.101974
0.27	-0.12389
0.271	-0.148931
0.272	-0.171859
0.273	-0.188399
0.274	-0.196628
0.275	-0.197007
0.276	-0.19178
0.277	-0.184072
0.278	-0.176805
0.279	-0.171858
0.28	-0.169694
0.281	-0.169558
0.282	-0.170138
0.283	-0.170063
0.284	-0.168021
0.285	-0.163162
0.286	-0.155947
0.287	-0.148683
0.288	-0.145161
0.289	-0.149091
0.29	-0.16152
0.291	-0.179114
0.292	-0.195604
0.293	-0.205618
0.294	-0.207472
0.295	-0.203212
0.296	-0.197002
0.297	-0.193047
0.298	-0.193532
0.299	-0.197542
0.3	-0.202043
0.301	-0.204388
0.302	-0.204226
0.303	-0.203454
0.304	-0.204722
0.305	-0.209199
0.306	-0.213763
0.307	-0.209281
0.308	-0.18293
0.309	-0.125377
0.31	-0.039669
0.311	0.053693
0.312	0.121698
0.313	0.136039
0.314	0.091888
0.315	0.010966
0.316	-0.073741
0.317	-0.136876
0.318	-0.169586
0.319	-0.176981
0.32	-0.170668
0.321	-0.162124
0.322	-0.158599
0.323	-0.161784
0.324	-0.169254
0.325	-0.177314
0.326	-0.18346
0.327	-0.187849
0.328	-0.193384
0.329	-0.203798
0.33	-0.220691
0.331	-0.241812
0.332	-0.261957
0.333	-0.2758
0.334	-0.280591
0.335	-0.277061
0.336	-0.268364
0.337	-0.258274
0.338	-0.249768
0.339	-0.24425
0.34	-0.24147
0.341	-0.240088
0.342	-0.23851
0.343	-0.235782
0.344	-0.232008
0.345	-0.227675
0.346	-0.223076
0.347	-0.2192
0.348	-0.218689
0.349	-0.224805
0.35	-0.23892
0.351	-0.258803
0.352	-0.279249
0.353	-0.294576
0.354	-0.301369
0.355	-0.3
0.356	-0.294128
0.357	-0.288505
0.358	-0.286262
0.359	-0.287175
0.36	-0.288293
0.361	-0.286483
0.362	-0.280706
0.363	-0.272416
0.364	-0.264158
0.365	-0.257808
0.366	-0.254159
0.367	-0.253789
0.368	-0.257395
0.369	-0.265251
0.37	-0.276894
0.371	-0.291065
0.372	-0.30553
0.373	-0.317409
0.374	-0.324263
0.375	-0.325183
0.376	-0.321297
0.377	-0.315494
0.378	-0.310908
0.379	-0.3089
0.38	-0.308437
0.381	-0.307178
0.382	-0.303052
0.383	-0.295358
0.384	-0.28469
0.385	-0.272025
0.386	-0.258477
0.387	-0.246005
0.388	-0.237837
0.389	-0.237702
0.39	-0.247972
0.391	-0.267758
0.392	-0.2926
0.393	-0.31641
0.394	-0.334106
0.395	-0.343019
0.396	-0.343205
0.397	-0.337317
0.398	-0.329435
0.399	-0.323022
0.4	-0.319391
0.401	-0.317565
0.402	-0.315545
0.403	-0.311954
0.404	-0.306445
0.405	-0.299144
0.406	-0.290715
0.407	-0.282925
0.408	-0.278457
0.409	-0.279974
0.41	-0.289049
0.411	-0.305123
0.412	-0.325089
0.413	-0.344232
0.414	-0.358051
0.415	-0.364116
0.416	-0.36352
0.417	-0.360407
0.418	-0.358751
0.419	-0.35919
0.42	-0.359233
0.421	-0.356293
0.422	-0.350356
0.423	-0.343845
0.424	-0.339494
0.425	-0.339046
0.426	-0.34291
0.427	-0.348558
0.428	-0.348085
0.429	-0.328753
0.43	-0.278669
0.431	-0.195496
0.432	-0.094175
0.433	-0.007235
0.434	0.029432
0.435	-0.000139
0.436	-0.080218
0.437	-0.174801
0.438	-0.250572
0.439	-0.292485
0.44	-0.304352
0.441	-0.299398
0.442	-0.290212
0.443	-0.283788
0.444	-0.281576
0.445	-0.281777
0.446	-0.281591
0.447	-0.279132
0.448	-0.275438
0.449	-0.275015
0.45	-0.283255
0.451	-0.302418
0.452	-0.329632
0.453	-0.358118
0.454	-0.380356
0.455	-0.391709
0.456	-0.392712
0.457	-0.387911
0.458	-0.382071
0.459	-0.377225
0.46	-0.372543
0.461	-0.366378
0.462	-0.35831
0.463	-0.349355
0.464	-0.340796
0.465	-0.333273
0.466	-0.326848
0.467	-0.321764
0.468	-0.319124
0.469	-0.320804
0.47	-0.328653
0.471	-0.343371
0.472	-0.363414
0.473	-0.38462
0.474	-0.401409
0.475	-0.409633
0.476	-0.409041
0.477	-0.40286
0.478	-0.394929
0.479	-0.387099
0.48	-0.378875
0.481	-0.36911
0.482	-0.357786
0.483	-0.346231
0.484	-0.336019
0.485	-0.327709
0.486	-0.320511
0.487	-0.31349
0.488	-0.30737
0.489	-0.30508
0.49	-0.310378
0.491	-0.325378
0.492	-0.34861
0.493	-0.37496
0.494	-0.397779
0.495	-0.411834
0.496	-0.415135
0.497	-0.409135
0.498	-0.397846
0.499	-0.385941
0.5	-0.376411
0.501	-0.369203
0.502	-0.361709
0.503	-0.350867
0.504	-0.335446
0.505	-0.31666
0.506	-0.29705
0.507	-0.279461
0.508	-0.267034
0.509	-0.263254
0.51	-0.271054
0.511	-0.29116
0.512	-0.320835
0.513	-0.35424
0.514	-0.384544
0.515	-0.406473
0.516	-0.41791
0.517	-0.420136
0.518	-0.416512
0.519	-0.410086
0.52	-0.402123
0.521	-0.392544
0.522	-0.381109
0.523	-0.368243
0.524	-0.355089
0.525	-0.342867
0.526	-0.332349
0.527	-0.323947
0.528	-0.318087
0.529	-0.315769
0.53	-0.319008
0.531	-0.330077
0.532	-0.349467
0.533	-0.374326
0.534	-0.399015
0.535	-0.417385
0.536	-0.425393
0.537	-0.423074
0.538	-0.414457
0.539	-0.404646
0.54	-0.396307
0.541	-0.388687
0.542	-0.379601
0.543	-0.368185
0.544	-0.356042
0.545	-0.346149
0.546	-0.340784
0.547	-0.339693
0.548	-0.338882
0.549	-0.330323
0.55	-0.303467
0.551	-0.249599
0.552	-0.169306
0.553	-0.080152
0.554	-0.015406
0.555	-0.006457
0.556	-0.059902
0.557	-0.151734
0.558	-0.244155
0.559	-0.308289
0.56	-0.335513
0.561	-0.33398
0.562	-0.318004
0.563	-0.299536
0.564	-0.285048
0.565	-0.276041
0.566	-0.271011
0.567	-0.267796
0.568	-0.265659
0.569	-0.266451
0.57	-0.273969
0.571	-0.291579
0.572	-0.319758
0.573	-0.355118
0.574	-0.391063
0.575	-0.420092
0.576	-0.437383
0.577	-0.44313
0.578	-0.441012
0.579	-0.434363
0.58	-0.424062
0.581	-0.409518
0.582	-0.39092
0.583	-0.37034
0.584	-0.350792
0.585	-0.334476
0.586	-0.321918
0.587	-0.312391
0.588	-0.305149
0.589	-0.300922
0.59	-0.302579
0.591	-0.313916
0.592	-0.337007
0.593	-0.369937
0.594	-0.406371
0.595	-0.437656
0.596	-0.456666
0.597	-0.460841
0.598	-0.452675
0.599	-0.437667
0.6	-0.420836
0.601	-0.404192
0.602	-0.387208
0.603	-0.369214
0.604	-0.35092
0.605	-0.333906
0.606	-0.319236
0.607	-0.306952
0.608	-0.297078
0.609	-0.29116
0.61	-0.292669
0.611	-0.305416
0.612	-0.33094
0.613	-0.366667
0.614	-0.405976
0.615	-0.440465
0.616	-0.463348
0.617	-0.471775
0.618	-0.466929
0.619	-0.452371
0.62	-0.431719
0.621	-0.407361
0.622	-0.380855
0.623	-0.353587
0.624	-0.326734
0.625	-0.301245
0.626	-0.278129
0.627	-0.258553
0.628	-0.243714
0.629	-0.235093
0.63	-0.235198
0.631	-0.247536
0.632	-0.274501
0.633	-0.314275
0.634	-0.359777
0.635	-0.401356
0.636	-0.431256
0.637	-0.446156
0.638	-0.446576
0.639	-0.434932
0.64	-0.414273
0.641	-0.388134
0.642	-0.360424
0.643	-0.33448
0.644	-0.312044
0.645	-0.293266
0.646	-0.277452
0.647	-0.263744
0.648	-0.25184
0.649	-0.243118
0.65	-0.241377
0.651	-0.251753
0.652	-0.277662
0.653	-0.317667
0.654	-0.364548
0.655	-0.407408
0.656	-0.435795
0.657	-0.443958
0.658	-0.433195
0.659	-0.41039
0.66	-0.383395
0.661	-0.35692
0.662	-0.331813
0.663	-0.307259
0.664	-0.283422
0.665	-0.262311
0.666	-0.2467
0.667	-0.238481
0.668	-0.237083
0.669	-0.238088
0.67	-0.232894
0.671	-0.210647
0.672	-0.163325
0.673	-0.093964
0.674	-0.02347
0.675	0.014552
0.676	-0.005259
0.677	-0.079493
0.678	-0.176574
0.679	-0.257679
0.68	-0.298663
0.681	-0.297968
0.682	-0.270162
0.683	-0.233876
0.684	-0.202984
0.685	-0.18386
0.686	-0.176551
0.687	-0.177297
0.688	-0.181404
0.689	-0.186256
0.69	-0.193607
0.691	-0.209275
0.692	-0.239661
0.693	-0.286964
0.694	-0.346056
0.695	-0.405256
0.696	-0.451087
0.697	-0.474385
0.698	-0.473624
0.699	-0.453612
0.7	-0.42184
0.701	-0.385294
0.702	-0.348674
0.703	-0.314584
0.704	-0.284958
0.705	-0.261459
0.706	-0.244458
0.707	-0.232553
0.708	-0.223867
0.709	-0.218304
0.71	-0.218954
0.711	-0.23139
0.712	-0.260913
0.713	-0.308984
0.714	-0.370582
0.715	-0.434126
0.716	-0.485075
0.717	-0.512093
0.718	-0.511906
0.719	-0.489478
0.72	-0.453817
0.721	-0.412844
0.722	-0.371102
0.723	-0.331143
0.724	-0.295651
0.725	-0.267468
0.726	-0.248083
0.727	-0.236577
0.728	-0.230071
0.729	-0.226009
0.73	-0.225299
0.731	-0.233486
0.732	-0.258063
0.733	-0.303209
0.734	-0.365404
0.735	-0.432905
0.736	-0.489955
0.737	-0.523375
0.738	-0.527347
0.739	-0.504185
0.74	-0.461891
0.741	-0.410325
0.742	-0.357927
0.743	-0.310275
0.744	-0.270086
0.745	-0.237916
0.746	-0.213225
0.747	-0.194859
0.748	-0.180996
0.749	-0.170414
0.75	-0.165382
0.751	-0.173078
0.752	-0.202678
0.753	-0.259114
0.754	-0.337538
0.755	-0.422585
0.756	-0.49385
0.757	-0.534525
0.758	-0.537938
0.759	-0.508645
0.76	-0.458286
0.761	-0.399628
0.762	-0.342738
0.763	-0.294047
0.764	-0.256589
0.765	-0.230364
0.766	-0.212789
0.767	-0.199563
0.768	-0.186625
0.769	-0.173171
0.77	-0.163948
0.771	-0.168639
0.772	-0.19766
0.773	-0.25595
0.774	-0.337873
0.775	-0.426756
0.776	-0.500602
0.777	-0.541149
0.778	-0.541043
0.779	-0.50545
0.78	-0.44778
0.781	-0.382765
0.782	-0.321384
0.783	-0.26952
0.784	-0.229302
0.785	-0.201233
0.786	-0.18522
0.787	-0.179762
0.788	-0.180648
0.789	-0.180882
0.79	-0.172532
0.791	-0.149828
0.792	-0.112011
0.793	-0.066088
0.794	-0.029555
0.795	-0.027319
0.796	-0.076863
0.797	-0.170408
0.798	-0.273345
0.799	-0.344121
0.8	-0.358681
0.801	-0.320498
0.802	-0.252882
0.803	-0.183149
0.804	-0.130279
0.805	-0.101377
0.806	-0.093932
0.807	-0.099161
0.808	-0.105855
0.809	-0.105886
0.81	-0.100195
0.811	-0.101092
0.812	-0.127274
0.813	-0.192863
0.814	-0.296667
0.815	-0.418678
0.816	-0.526891
0.817	-0.591237
0.818	-0.596957
0.819	-0.549748
0.82	-0.470143
0.821	-0.381874
0.822	-0.302043
0.823	-0.238145
0.824	-0.191388
0.825	-0.160845
0.826	-0.143918
0.827	-0.134773
0.828	-0.125359
0.829	-0.110297
0.83	-0.092683
0.831	-0.086229
0.832	-0.110568
0.833	-0.180628
0.834	-0.295548
0.835	-0.434233
0.836	-0.561587
0.837	-0.64312
0.838	-0.659836
0.839	-0.614603
0.84	-0.527433
0.841	-0.424356
0.842	-0.326906
0.843	-0.247313
0.844	-0.190001
0.845	-0.155158
0.846	-0.139924
0.847	-0.137273
0.848	-0.13602
0.849	-0.125437
0.85	-0.10402
0.851	-0.085906
0.852	-0.097271
0.853	-0.161926
0.854	-0.284368
0.855	-0.441691
0.856	-0.590693
0.857	-0.68717
0.858	-0.706246
0.859	-0.651424
0.86	-0.548325
0.861	-0.429415
0.862	-0.320244
0.863	-0.234854
0.864	-0.179565
0.865	-0.157279
0.866	-0.166422
0.867	-0.196602
0.868	-0.228335
0.869	-0.241848
0.87	-0.23129
0.871	-0.213799
0.872	-0.224969
0.873	-0.300768
0.874	-0.454733
0.875	-0.664062
0.876	-0.875445
0.877	-1.029763
0.878	-1.090669
0.879	-1.058714
0.88	-0.964295
0.881	-0.847633
0.882	-0.740373
0.883	-0.65856
0.884	-0.605959
0.885	-0.580005
0.886	-0.575078
0.887	-0.58358
0.888	-0.598204
0.889	-0.6149
0.89	-0.625332
0.891	-0.58438
0.892	-0.367405
0.893	0.211775
0.894	1.266202
0.895	2.684805
0.896	4.152194
0.897	5.33914
0.898	6.067149
0.899	6.328629
0.9	6.215908
0.901	5.849924
0.902	5.344289
0.903	4.792754
0.904	4.260242
0.905	3.777371
0.906	3.348027
0.907	2.966353
0.908	2.631902
0.909	2.358419
0.91	2.173646
0.911	2.107639
0.912	2.176236
0.913	2.368377
0.914	2.637979
0.915	2.907476
0.916	3.09504
0.917	3.150939
0.918	3.069805
0.919	2.873108
0.92	2.588492
0.921	2.246549
0.922	1.887845
0.923	1.561462
0.924	1.310809
0.925	1.158449
0.926	1.100508
0.927	1.112895
0.928	1.165042
0.929	1.231479
0.93	1.295302
0.931	1.349081
0.932	1.397712
0.933	1.455471
0.934	1.532742
0.935	1.623685
0.936	1.70518
0.937	1.744012
0.938	1.707256
0.939	1.574577
0.94	1.348922
0.941	1.060836
0.942	0.763316
0.943	0.516444
0.944	0.367596
0.945	0.337895
0.946	0.420386
0.947	0.586632
0.948	0.795978
0.949	1.005757
0.95	1.1829
0.951	1.312784
0.952	1.398741
0.953	1.452576
0.954	1.483139
0.955	1.48899
0.956	1.458216
0.957	1.375717
0.958	1.232863
0.959	1.032292
0.96	0.787502
0.961	0.522105
0.962	0.269125
0.963	0.067006
0.964	-0.048246
0.965	-0.052155
0.966	0.061314
0.967	0.277331
0.968	0.561704
0.969	0.865933
0.97	1.138944
0.971	1.343717
0.972	1.467665
0.973	1.519046
0.974	1.513326
0.975	1.459579
0.976	1.356225
0.977	1.197706
0.978	0.984273
0.979	0.727048
0.98	0.447778
0.981	0.175231
0.982	-0.060359
0.983	-0.230472
0.984	-0.30756
0.985	-0.267948
0.986	-0.102677
0.987	0.172118
0.988	0.514896
0.989	0.868855
0.99	1.177572
0.991	1.401039
0.992	1.525368
0.993	1.559741
0.994	1.522119
0.995	1.424736
0.996	1.270866
0.997	1.062985
0.998	0.811122
0.999	0.533538
1.0	0.252272
1.001	-0.011289
1.002	-0.236649
1.003	-0.399159
1.004	-0.467813
1.005	-0.414288
1.006	-0.227861
1.007	0.074767
1.008	0.449862
1.009	0.837865
1.01	1.180526
1.011	1.434904
1.012	1.580111
1.013	1.61686
1.014	1.559393
1.015	1.424681
1.016	1.22784
1.017	0.984346
1.018	0.712279
1.019	0.432549
1.02	0.169252
1.021	-0.05097
1.022	-0.204003
1.023	-0.283822
1.024	-0.336343
1.025	-0.49484
1.026	-0.948043
1.027	-1.794239
1.028	-2.895959
1.029	-3.923474
1.03	-4.569204
1.031	-4.718481
1.032	-4.452765
1.033	-3.94788
1.034	-3.377928
1.035	-2.869193
1.036	-2.484531
1.037	-2.220102
1.038	-2.023691
1.039	-1.835415
1.04	-1.625837
1.041	-1.407137
1.042	-1.215983
1.043	-1.084822
1.044	-1.020327
1.045	-1.000074
1.046	-0.987153
1.047	-0.951309
1.048	-0.882893
1.049	-0.793262
1.05	-0.704174
1.051	-0.633625
1.052	-0.585731
1.053	-0.549451
1.054	-0.506218
1.055	-0.440658
1.056	-0.346841
1.057	-0.228072
1.058	-0.094152
1.059	0.040654
1.06	0.159298
1.061	0.244614
1.062	0.283562
1.063	0.272552
1.064	0.221237
1.065	0.151144
1.066	0.088239
1.067	0.052165
1.068	0.047367
1.069	0.062042
1.07	0.076811
1.071	0.077306
1.072	0.062261
1.073	0.043186
1.074	0.03713
1.075	0.057574
1.076	0.108842
1.077	0.185959
1.078	0.277893
1.079	0.370966
1.08	0.45079
1.081	0.503508
1.082	0.518385
1.083	0.492285
1.084	0.433052
1.085	0.357945
1.086	0.287146
1.087	0.236045
1.088	0.210119
1.089	0.204176
1.09	0.206009
1.091	0.203514
1.092	0.192197
1.093	0.178057
1.094	0.173544
1.095	0.189754
1.096	0.230435
1.097	0.291101
1.098	0.362434
1.099	0.433991
1.1	0.494916
1.101	0.533419
1.102	0.539571
1.103	0.511023
1.104	0.456272
1.105	0.39219
1.106	0.337109
1.107	0.303217
1.108	0.291827
1.109	0.293733
1.11	0.294702
1.111	0.283518
1.112	0.25848
1.113	0.22891
1.114	0.210261
1.115	0.215299
1.116	0.247568
1.117	0.301454
1.118	0.366854
1.119	0.432899
1.12	0.488344
1.121	0.522152
1.122	0.52721
1.123	0.503627
1.124	0.458115
1.125	0.401511
1.126	0.346407
1.127	0.30397
1.128	0.279762
1.129	0.270627
1.13	0.265858
1.131	0.254178
1.132	0.23277
1.133	0.210909
1.134	0.204563
1.135	0.226091
1.136	0.27658
1.137	0.345781
1.138	0.418931
1.139	0.483933
1.14	0.532843
1.141	0.559584
1.142	0.559914
1.143	0.534364
1.144	0.48965
1.145	0.435708
1.146	0.380885
1.147	0.33025
1.148	0.288679
1.149	0.264672
1.15	0.269659
1.151	0.312642
1.152	0.393353
1.153	0.496275
1.154	0.590534
1.155	0.642648
1.156	0.637576
1.157	0.589523
1.158	0.531115
1.159	0.491114
1.16	0.479032
1.161	0.484863
1.162	0.489882
1.163	0.479156
1.164	0.448345
1.165	0.403229
1.166	0.35497
1.167	0.314486
1.168	0.287795
1.169	0.273719
1.17	0.265515
1.171	0.256463
1.172	0.245657
1.173	0.239214
1.174	0.246265
1.175	0.273507
1.176	0.321792
1.177	0.385509
1.178	0.454309
1.179	0.516236
1.18	0.560821
1.181	0.581383
1.182	0.576465
1.183	0.549821
1.184	0.508758
1.185	0.46193
1.186	0.417441
1.187	0.381359
1.188	0.356684
1.189	0.343001
1.19	0.337361
1.191	0.336568
1.192	0.339731
1.193	0.349251
1.194	0.369469
1.195	0.403639
1.196	0.450997
1.197	0.506142
1.198	0.561316
1.199	0.609303
1.2	0.644395
1.201	0.661973
1.202	0.659065
1.203	0.63602
1.204	0.597263
1.205	0.5503
1.206	0.503678
1.207	0.464685
1.208	0.437283
1.209	0.421117
1.21	0.412671
1.211	0.408204
1.212	0.406462
1.213	0.40965
1.214	0.422399
1.215	0.448926
1.216	0.489897
1.217	0.541246
1.218	0.595283
1.219	0.642688
1.22	0.674743
1.221	0.685825
1.222	0.675302
1.223	0.647314
1.224	0.608659
1.225	0.566909
1.226	0.529456
1.227	0.50197
1.228	0.485986
1.229	0.477887
1.23	0.471408
1.231	0.462365
1.232	0.451829
1.233	0.445772
1.234	0.451958
1.235	0.475824
1.236	0.517288
1.237	0.570178
1.238	0.624539
1.239	0.670245
1.24	0.69973
1.241	0.708947
1.242	0.697256
1.243	0.667237
1.244	0.624571
1.245	0.577199
1.246	0.53327
1.247	0.498627
1.248	0.475264
1.249	0.461855
1.25	0.455924
1.251	0.455807
1.252	0.461501
1.253	0.47502
1.254	0.499835
1.255	0.538335
1.256	0.588522
1.257	0.642955
1.258	0.691459
1.259	0.725803
1.26	0.742319
1.261	0.740682
1.262	0.721613
1.263	0.686497
1.264	0.638329
1.265	0.582183
1.266	0.525132
1.267	0.476739
1.268	0.449551
1.269	0.457443
1.27	0.510483
1.271	0.607365
1.272	0.728973
1.273	0.839444
1.274	0.900888
1.275	0.896436
1.276	0.842118
1.277	0.774811
1.278	0.726924
1.279	0.708994
1.28	0.710084
1.281	0.710211
1.282	0.693542
1.283	0.655047
1.284	0.599958
1.285	0.539375
1.286	0.48528
1.287	0.446522
1.288	0.426397
1.289	0.422446
1.29	0.428458
1.291	0.437677
1.292	0.446223
1.293	0.45535
1.294	0.470382
1.295	0.49634
1.296	0.533566
1.297	0.576361
1.298	0.615273
1.299	0.641379
1.3	0.649152
1.301	0.636483
1.302	0.604085
1.303	0.555851
1.304	0.498722
1.305	0.440968
1.306	0.390133
1.307	0.351948
1.308	0.33004
1.309	0.325934
1.31	0.339042
1.311	0.366691
1.312	0.40495
1.313	0.450408
1.314	0.501189
1.315	0.555693
1.316	0.610465
1.317	0.660822
1.318	0.705973
1.319	0.754802
1.32	0.825084
1.321	0.933836
1.322	1.08624
1.323	1.27225
1.324	1.470638
1.325	1.654953
1.326	1.799497
1.327	1.884755
1.328	1.90032
1.329	1.845075
1.33	1.725345
1.331	1.551988
1.332	1.339298
1.333	1.106392
1.334	0.876943
1.335	0.675443
1.336	0.523197
1.337	0.435865
1.338	0.421459
1.339	0.478863
1.34	0.597837
1.341	0.761192
1.342	0.949457
1.343	1.145164
1.344	1.333112
1.345	1.498731
1.346	1.628381
1.347	1.710623
1.348	1.736899
1.349	1.702504
1.35	1.607888
1.351	1.459534
1.352	1.270587
1.353	1.060186
1.354	0.850569
1.355	0.664244
1.356	0.522422
1.357	0.442196
1.358	0.431822
1.359	0.487626
1.36	0.595889
1.361	0.73914
1.362	0.901974
1.363	1.0718
1.364	1.23582
1.365	1.379857
1.366	1.490809
1.367	1.558934
1.368	1.578029
1.369	1.545183
1.37	1.46119
1.371	1.331593
1.372	1.167764
1.373	0.986224
1.374	0.80622
1.375	0.647726
1.376	0.529596
1.377	0.466018
1.378	0.462714
1.379	0.515805
1.38	0.614026
1.381	0.74315
1.382	0.889608
1.383	1.040948
1.384	1.184885
1.385	1.309358
1.386	1.402872
1.387	1.454798
1.388	1.457457
1.389	1.409997
1.39	1.321846
1.391	1.213688
1.392	1.113684
1.393	1.047831
1.394	1.027207
1.395	1.038401
1.396	1.047103
1.397	1.020537
1.398	0.954272
1.399	0.877677
1.4	0.832694
1.401	0.846808
1.402	0.920669
1.403	1.033071
1.404	1.154829
1.405	1.261571
1.406	1.338761
1.407	1.379953
1.408	1.383387
1.409	1.349443
1.41	1.279676
1.411	1.177692
1.412	1.050042
1.413	0.906028
1.414	0.758016
1.415	0.621998
1.416	0.515409
1.417	0.452198
1.418	0.438389
1.419	0.470528
1.42	0.538124
1.421	0.628704
1.422	0.731206
1.423	0.836331
1.424	0.936223
1.425	1.023846
1.426	1.091623
1.427	1.131646
1.428	1.138375
1.429	1.111011
1.43	1.053341
1.431	0.971337
1.432	0.870445
1.433	0.755753
1.434	0.635501
1.435	0.522923
1.436	0.43303
1.437	0.377713
1.438	0.363074
1.439	0.388701
1.44	0.448268
1.441	0.531543
1.442	0.626843
1.443	0.723416
1.444	0.813265
1.445	0.890644
1.446	0.949982
1.447	0.985631
1.448	0.993758
1.449	0.973644
1.45	0.927417
1.451	0.858822
1.452	0.771965
1.453	0.671851
1.454	0.566513
1.455	0.467549
1.456	0.387921
1.457	0.339079
1.458	0.328027
1.459	0.354435
1.46	0.410264
