time_s	mv
0.119	-0.968767
0.12	-0.945559
0.121	-0.955273
0.122	-0.98341
0.123	-1.025536
0.124	-1.079493
0.125	-1.133185
0.126	-1.163879
0.127	-1.151725
0.128	-1.093735
0.129	-1.005478
0.13	-0.912001
0.131	-0.837189
0.132	-0.797376
0.133	-0.800817
0.134	-0.849022
0.135	-0.93255
0.136	-1.023528
0.137	-1.082959
0.138	-1.089573
0.139	-1.054943
0.14	-1.004541
0.141	-0.959548
0.142	-0.9355
0.143	-0.939826
0.144	-0.965563
0.145	-0.989414
0.146	-0.977023
0.147	-0.896464
0.148	-0.738682
0.149	-0.531679
0.15	-0.331241
0.151	-0.19212
0.152	-0.143916
0.153	-0.187007
0.154	-0.303265
0.155	-0.470728
0.156	-0.674184
0.157	-0.913882
0.158	-1.208324
0.159	-1.564541
0.16	-1.936648
0.161	-2.237909
0.162	-2.396837
0.163	-2.39228
0.164	-2.24948
0.165	-2.021263
0.166	-1.770098
0.167	-1.551361
0.168	-1.399227
0.169	-1.319857
0.17	-1.294504
0.171	-1.291043
0.172	-1.27958
0.173	-1.245455
0.174	-1.193479
0.175	-1.14551
0.176	-1.136203
0.177	-1.210121
0.178	-1.411433
0.179	-1.745118
0.18	-2.139092
0.181	-2.471239
0.182	-2.643073
0.183	-2.624073
0.184	-2.443693
0.185	-2.161092
0.186	-1.842473
0.187	-1.549859
0.188	-1.328208
0.189	-1.190885
0.19	-1.118092
0.191	-1.073653
0.192	-1.029948
0.193	-0.984628
0.194	-0.957066
0.195	-0.963828
0.196	-0.988971
0.197	-0.981298
0.198	-0.891866
0.199	-0.713317
0.2	-0.484272
0.201	-0.269211
0.202	-0.129343
0.203	-0.094274
0.204	-0.152869
0.205	-0.266943
0.206	-0.394521
0.207	-0.508834
0.208	-0.602616
0.209	-0.677992
0.21	-0.73527
0.211	-0.772023
0.212	-0.790274
0.213	-0.802204
0.214	-0.826858
0.215	-0.871539
0.216	-0.905572
0.217	-0.864726
0.218	-0.7024
0.219	-0.432747
0.22	-0.123337
0.221	0.139074
0.222	0.284682
0.223	0.287483
0.224	0.170345
0.225	-0.009692
0.226	-0.184381
0.227	-0.298139
0.228	-0.327946
0.229	-0.289525
0.23	-0.222799
0.231	-0.168031
0.232	-0.151694
0.233	-0.185472
0.234	-0.269807
0.235	-0.396392
0.236	-0.551384
0.237	-0.7288
0.238	-0.942652
0.239	-1.20265
0.24	-1.475143
0.241	-1.693282
0.242	-1.805241
0.243	-1.800634
0.244	-1.701125
0.245	-1.538529
0.246	-1.340925
0.247	-1.131543
0.248	-0.931948
0.249	-0.761718
0.25	-0.634779
0.251	-0.555588
0.252	-0.519169
0.253	-0.517345
0.254	-0.545274
0.255	-0.602032
0.256	-0.692816
0.257	-0.838932
0.258	-1.073771
0.259	-1.401902
0.26	-1.761003
0.261	-2.048413
0.262	-2.187485
0.263	-2.162554
0.264	-2.007478
0.265	-1.776855
0.266	-1.52526
0.267	-1.298068
0.268	-1.124364
0.269	-1.011766
0.27	-0.94934
0.271	-0.917382
0.272	-0.897253
0.273	-0.878174
0.274	-0.860077
0.275	-0.849469
0.276	-0.854278
0.277	-0.887781
0.278	-0.970194
0.279	-1.106252
0.28	-1.261119
0.281	-1.378724
0.282	-1.423037
0.283	-1.39177
0.284	-1.301204
0.285	-1.171824
0.286	-1.027894
0.287	-0.899413
0.288	-0.812712
0.289	-0.775095
0.29	-0.770629
0.291	-0.773441
0.292	-0.767324
0.293	-0.756079
0.294	-0.755515
0.295	-0.768541
0.296	-0.759111
0.297	-0.658572
0.298	-0.41874
0.299	-0.059596
0.3	0.337225
0.301	0.667597
0.302	0.846592
0.303	0.841736
0.304	0.682061
0.305	0.438039
0.306	0.187995
0.307	-0.010658
0.308	-0.13564
0.309	-0.196681
0.31	-0.21982
0.311	-0.230648
0.312	-0.247136
0.313	-0.281406
0.314	-0.339666
0.315	-0.417166
0.316	-0.49494
0.317	-0.549961
0.318	-0.577711
0.319	-0.593908
0.32	-0.609499
0.321	-0.622662
0.322	-0.632822
0.323	-0.643519
0.324	-0.65183
0.325	-0.641974
0.326	-0.589526
0.327	-0.474507
0.328	-0.298551
0.329	-0.094063
0.33	0.087495
0.331	0.202376
0.332	0.233236
0.333	0.187021
0.334	0.081793
0.335	-0.064299
0.336	-0.241069
0.337	-0.454994
0.338	-0.726004
0.339	-1.053826
0.34	-1.385658
0.341	-1.63895
0.342	-1.755796
0.343	-1.728278
0.344	-1.588321
0.345	-1.387347
0.346	-1.179282
0.347	-1.008168
0.348	-0.89862
0.349	-0.850566
0.35	-0.842648
0.351	-0.844693
0.352	-0.831907
0.353	-0.793792
0.354	-0.737677
0.355	-0.687261
0.356	-0.677111
0.357	-0.749165
0.358	-0.940925
0.359	-1.246271
0.36	-1.587653
0.361	-1.854893
0.362	-1.972979
0.363	-1.928048
0.364	-1.750843
0.365	-1.494119
0.366	-1.218294
0.367	-0.979237
0.368	-0.813362
0.369	-0.724819
0.37	-0.686854
0.371	-0.661733
0.372	-0.62642
0.373	-0.584778
0.374	-0.557729
0.375	-0.556839
0.376	-0.556498
0.377	-0.496858
0.378	-0.330246
0.379	-0.063362
0.38	0.243561
0.381	0.506108
0.382	0.65424
0.383	0.662623
0.384	0.55449
0.385	0.382127
0.386	0.199359
0.387	0.04089
0.388	-0.0813
0.389	-0.168816
0.39	-0.227196
0.391	-0.261861
0.392	-0.280909
0.393	-0.299597
0.394	-0.335097
0.395	-0.386637
0.396	-0.415858
0.397	-0.359959
0.398	-0.182265
0.399	0.091164
0.4	0.385588
0.401	0.617231
0.402	0.726807
0.403	0.698237
0.404	0.560184
0.405	0.373018
0.406	0.206546
0.407	0.113838
0.408	0.110942
0.409	0.174021
0.41	0.256777
0.411	0.315171
0.412	0.322745
0.413	0.271469
0.414	0.165434
0.415	0.018426
0.416	-0.15127
0.417	-0.339806
0.418	-0.563857
0.419	-0.826953
0.42	-1.087384
0.421	-1.279467
0.422	-1.360284
0.423	-1.328513
0.424	-1.211552
0.425	-1.045014
0.426	-0.861444
0.427	-0.688405
0.428	-0.546817
0.429	-0.446425
0.43	-0.383709
0.431	-0.347229
0.432	-0.326178
0.433	-0.315693
0.434	-0.318266
0.435	-0.341893
0.436	-0.401141
0.437	-0.52513
0.438	-0.748083
0.439	-1.06441
0.44	-1.399786
0.441	-1.650782
0.442	-1.750543
0.443	-1.694132
0.444	-1.520701
0.445	-1.285295
0.446	-1.040665
0.447	-0.827933
0.448	-0.670649
0.449	-0.572532
0.45	-0.52083
0.451	-0.494468
0.452	-0.473948
0.453	-0.449533
0.454	-0.424878
0.455	-0.414057
0.456	-0.428382
0.457	-0.464252
0.458	-0.509416
0.459	-0.551981
0.46	-0.578979
0.461	-0.581224
0.462	-0.561323
0.463	-0.527964
0.464	-0.48495
0.465	-0.431251
0.466	-0.371312
0.467	-0.320075
0.468	-0.292573
0.469	-0.289896
0.47	-0.298855
0.471	-0.304272
0.472	-0.302052
0.473	-0.303802
0.474	-0.324549
0.475	-0.35632
0.476	-0.35099
0.477	-0.239341
0.478	0.016405
0.479	0.383844
0.48	0.7723
0.481	1.075958
0.482	1.217631
0.483	1.178066
0.484	0.997608
0.485	0.751992
0.486	0.519207
0.487	0.352022
0.488	0.265357
0.489	0.242085
0.49	0.250083
0.491	0.257684
0.492	0.241779
0.493	0.190623
0.494	0.103965
0.495	-0.006827
0.496	-0.120303
0.497	-0.217783
0.498	-0.299543
0.499	-0.375854
0.5	-0.444487
0.501	-0.493282
0.502	-0.516794
0.503	-0.517099
0.504	-0.493729
0.505	-0.438316
0.506	-0.33743
0.507	-0.182722
0.508	0.015023
0.509	0.220953
0.51	0.390385
0.511	0.490638
0.512	0.510965
0.513	0.45833
0.514	0.348408
0.515	0.196171
0.516	0.008134
0.517	-0.223444
0.518	-0.513359
0.519	-0.849767
0.52	-1.171343
0.521	-1.398274
0.522	-1.482463
0.523	-1.424588
0.524	-1.259767
0.525	-1.03829
0.526	-0.812004
0.527	-0.622726
0.528	-0.492226
0.529	-0.418964
0.53	-0.384172
0.531	-0.363616
0.532	-0.339979
0.533	-0.310695
0.534	-0.286937
0.535	-0.286464
0.536	-0.3278
0.537	-0.430503
0.538	-0.608754
0.539	-0.84535
0.54	-1.078738
0.541	-1.235917
0.542	-1.276882
0.543	-1.205915
0.544	-1.054996
0.545	-0.863518
0.546	-0.666996
0.547	-0.494856
0.548	-0.368613
0.549	-0.296263
0.55	-0.26635
0.551	-0.249417
0.552	-0.214755
0.553	-0.151135
0.554	-0.070279
0.555	0.00252
0.556	0.032496
0.557	-0.024473
0.558	-0.203477
0.559	-0.489502
0.56	-0.801945
0.561	-1.040563
0.562	-1.146997
0.563	-1.123346
0.564	-1.0099
0.565	-0.857025
0.566	-0.71198
0.567	-0.613207
0.568	-0.578471
0.569	-0.595035
0.57	-0.627567
0.571	-0.639772
0.572	-0.613874
0.573	-0.55651
0.574	-0.486883
0.575	-0.411541
0.576	-0.305051
0.577	-0.122501
0.578	0.160077
0.579	0.516715
0.58	0.876834
0.581	1.153714
0.582	1.280955
0.583	1.240243
0.584	1.062611
0.585	0.805472
0.586	0.523956
0.587	0.253189
0.588	0.009561
0.589	-0.196173
0.59	-0.351294
0.591	-0.44623
0.592	-0.483191
0.593	-0.4773
0.594	-0.446462
0.595	-0.390172
0.596	-0.271723
0.597	-0.036823
0.598	0.333045
0.599	0.788584
0.6	1.22996
0.601	1.549109
0.602	1.673499
0.603	1.592258
0.604	1.352275
0.605	1.033563
0.606	0.719295
0.607	0.470224
0.608	0.309603
0.609	0.224454
0.61	0.18363
0.611	0.159071
0.612	0.134682
0.613	0.103881
0.614	0.066129
0.615	0.025702
0.616	-0.012688
0.617	-0.056328
0.618	-0.126967
0.619	-0.233933
0.62	-0.351789
0.621	-0.439648
0.622	-0.474538
0.623	-0.460602
0.624	-0.416231
0.625	-0.358385
0.626	-0.296619
0.627	-0.236669
0.628	-0.184636
0.629	-0.146329
0.63	-0.123668
0.631	-0.112072
0.632	-0.102722
0.633	-0.089585
0.634	-0.074133
0.635	-0.064427
0.636	-0.077964
0.637	-0.148383
0.638	-0.308925
0.639	-0.549489
0.64	-0.801257
0.641	-0.979079
0.642	-1.035527
0.643	-0.977096
0.644	-0.845754
0.645	-0.692457
0.646	-0.560136
0.647	-0.476612
0.648	-0.450105
0.649	-0.467755
0.65	-0.501895
0.651	-0.522744
0.652	-0.510189
0.653	-0.459504
0.654	-0.381096
0.655	-0.295273
0.656	-0.230383
0.657	-0.225121
0.658	-0.311333
0.659	-0.476984
0.66	-0.657992
0.661	-0.781128
0.662	-0.811318
0.663	-0.758014
0.664	-0.651144
0.665	-0.522376
0.666	-0.403694
0.667	-0.325436
0.668	-0.303094
0.669	-0.325892
0.67	-0.362085
0.671	-0.379775
0.672	-0.366987
0.673	-0.33509
0.674	-0.301073
0.675	-0.25677
0.676	-0.150729
0.677	0.085489
0.678	0.475537
0.679	0.962065
0.68	1.430767
0.681	1.764329
0.682	1.888644
0.683	1.795514
0.684	1.536543
0.685	1.194822
0.686	0.851196
0.687	0.560185
0.688	0.342423
0.689	0.193046
0.69	0.096867
0.691	0.038522
0.692	0.00348
0.693	-0.023161
0.694	-0.049037
0.695	-0.062037
0.696	-0.031454
0.697	0.068357
0.698	0.230799
0.699	0.417601
0.7	0.583026
0.701	0.690419
0.702	0.716938
0.703	0.660125
0.704	0.543567
0.705	0.412689
0.706	0.319333
0.707	0.299064
0.708	0.352878
0.709	0.447564
0.71	0.535618
0.711	0.580502
0.712	0.569767
0.713	0.510716
0.714	0.419547
0.715	0.31204
0.716	0.190979
0.717	0.036334
0.718	-0.176479
0.719	-0.4353
0.72	-0.680038
0.721	-0.842436
0.722	-0.889512
0.723	-0.831465
0.724	-0.705309
0.725	-0.557759
0.726	-0.433567
0.727	-0.364779
0.728	-0.360311
0.729	-0.402655
0.73	-0.456907
0.731	-0.488006
0.732	-0.475118
0.733	-0.416112
0.734	-0.325972
0.735	-0.234664
0.736	-0.185656
0.737	-0.229906
0.738	-0.398667
0.739	-0.662885
0.74	-0.932259
0.741	-1.111009
0.742	-1.152528
0.743	-1.06763
0.744	-0.900925
0.745	-0.70557
0.746	-0.526805
0.747	-0.393126
0.748	-0.314938
0.749	-0.287203
0.75	-0.292398
0.751	-0.306807
0.752	-0.311276
0.753	-0.298311
0.754	-0.267582
0.755	-0.212033
0.756	-0.107474
0.757	0.074967
0.758	0.338839
0.759	0.649315
0.76	0.945138
0.761	1.159122
0.762	1.243768
0.763	1.192491
0.764	1.038734
0.765	0.83403
0.766	0.621858
0.767	0.424708
0.768	0.250734
0.769	0.10712
0.77	0.003641
0.771	-0.053703
0.772	-0.070523
0.773	-0.065526
0.774	-0.058039
0.775	-0.043096
0.776	0.02195
0.777	0.190384
0.778	0.476165
0.779	0.831599
0.78	1.167475
0.781	1.39441
0.782	1.460969
0.783	1.369978
0.784	1.169726
0.785	0.931402
0.786	0.723201
0.787	0.587279
0.788	0.528904
0.789	0.524026
0.79	0.538755
0.791	0.546375
0.792	0.532648
0.793	0.491732
0.794	0.421718
0.795	0.326258
0.796	0.210986
0.797	0.068339
0.798	-0.117007
0.799	-0.333862
0.8	-0.533756
0.801	-0.6639
0.802	-0.700517
0.803	-0.652604
0.804	-0.546712
0.805	-0.411278
0.806	-0.269633
0.807	-0.140086
0.808	-0.036252
0.809	0.035728
0.81	0.08009
0.811	0.107862
0.812	0.128082
0.813	0.141824
0.814	0.141767
0.815	0.115693
0.816	0.045001
0.817	-0.100299
0.818	-0.341015
0.819	-0.646689
0.82	-0.932567
0.821	-1.111933
0.822	-1.145689
0.823	-1.049152
0.824	-0.869567
0.825	-0.66191
0.826	-0.47441
0.827	-0.339182
0.828	-0.265902
0.829	-0.242111
0.83	-0.241132
0.831	-0.235776
0.832	-0.21182
0.833	-0.172582
0.834	-0.130374
0.835	-0.093568
0.836	-0.065525
0.837	-0.053858
0.838	-0.068204
0.839	-0.10322
0.84	-0.134876
0.841	-0.140732
0.842	-0.117968
0.843	-0.080296
0.844	-0.043392
0.845	-0.015682
0.846	-0.000173
0.847	-0.000141
0.848	-0.018905
0.849	-0.054406
0.85	-0.097286
0.851	-0.13528
0.852	-0.160468
0.853	-0.173302
0.854	-0.172807
0.855	-0.135147
0.856	-0.00916
0.857	0.249828
0.858	0.63441
0.859	1.07476
0.86	1.469084
0.861	1.724744
0.862	1.790846
0.863	1.674444
0.864	1.432165
0.865	1.142037
0.866	0.872914
0.867	0.664672
0.868	0.525156
0.869	0.442394
0.87	0.399223
0.871	0.378603
0.872	0.362753
0.873	0.335361
0.874	0.289033
0.875	0.231979
0.876	0.182319
0.877	0.147632
0.878	0.116339
0.879	0.077831
0.88	0.037981
0.881	0.007484
0.882	-0.010719
0.883	-0.017092
0.884	-0.006392
0.885	0.033812
0.886	0.116106
0.887	0.242584
0.888	0.396907
0.889	0.546922
0.89	0.65971
0.891	0.71653
0.892	0.714749
0.893	0.661419
0.894	0.567987
0.895	0.443813
0.896	0.28576
0.897	0.074522
0.898	-0.202816
0.899	-0.515875
0.9	-0.791601
0.901	-0.96016
0.902	-0.993278
0.903	-0.906158
0.904	-0.739945
0.905	-0.546649
0.906	-0.378268
0.907	-0.272045
0.908	-0.23644
0.909	-0.250159
0.91	-0.276261
0.911	-0.281175
0.912	-0.248464
0.913	-0.183288
0.914	-0.108207
0.915	-0.056396
0.916	-0.069163
0.917	-0.189857
0.918	-0.433449
0.919	-0.750392
0.92	-1.04014
0.921	-1.211367
0.922	-1.226971
0.923	-1.10469
0.924	-0.893538
0.925	-0.650833
0.926	-0.427602
0.927	-0.259723
0.928	-0.161505
0.929	-0.123924
0.93	-0.121714
0.931	-0.127412
0.932	-0.12486
0.933	-0.113194
0.934	-0.0959
0.935	-0.058286
0.936	0.042677
0.937	0.250267
0.938	0.56586
0.939	0.937555
0.94	1.280606
0.941	1.511142
0.942	1.580346
0.943	1.49086
0.944	1.287674
0.945	1.035156
0.946	0.792843
0.947	0.597097
0.948	0.455377
0.949	0.355257
0.95	0.280259
0.951	0.219696
0.952	0.1682
0.953	0.122661
0.954	0.085636
0.955	0.077323
0.956	0.138085
0.957	0.300118
0.958	0.553486
0.959	0.845384
0.96	1.102726
0.961	1.258618
0.962	1.279717
0.963	1.179859
0.964	1.00993
0.965	0.834101
0.966	0.705602
0.967	0.650444
0.968	0.662556
0.969	0.712212
0.97	0.764387
0.971	0.793067
0.972	0.782615
0.973	0.723362
0.974	0.612074
0.975	0.455761
0.976	0.26597
0.977	0.048073
0.978	-0.188025
0.979	-0.406339
0.98	-0.556842
0.981	-0.612293
0.982	-0.582371
0.983	-0.49773
0.984	-0.388906
0.985	-0.275762
0.986	-0.167392
0.987	-0.067971
0.988	0.016671
0.989	0.079126
0.99	0.117219
0.991	0.137152
0.992	0.147603
0.993	0.153531
0.994	0.158717
0.995	0.172501
0.996	0.205889
0.997	0.25468
0.998	0.297719
0.999	0.32012
1.0	0.323766
1.001	0.313406
1.002	0.28776
1.003	0.245171
1.004	0.192323
1.005	0.147387
1.006	0.132803
1.007	0.159942
1.008	0.218728
1.009	0.283358
1.01	0.329076
1.011	0.345931
1.012	0.339741
1.013	0.321754
1.014	0.298369
1.015	0.26733
1.016	0.212036
1.017	0.098591
1.018	-0.095908
1.019	-0.341966
1.02	-0.565284
1.021	-0.698999
1.022	-0.720661
1.023	-0.651659
1.024	-0.537442
1.025	-0.427187
1.026	-0.359569
1.027	-0.353751
1.028	-0.404126
1.029	-0.482381
1.03	-0.549192
1.031	-0.570495
1.032	-0.52997
1.033	-0.433017
1.034	-0.302957
1.035	-0.172643
1.036	-0.08139
1.037	-0.072991
1.038	-0.167695
1.039	-0.328738
1.04	-0.4811
1.041	-0.565901
1.042	-0.567328
1.043	-0.502449
1.044	-0.402791
1.045	-0.304609
1.046	-0.244235
1.047	-0.246633
1.048	-0.309603
1.049	-0.400321
1.05	-0.471537
1.051	-0.488207
1.052	-0.446105
1.053	-0.367791
1.054	-0.275395
1.055	-0.155181
1.056	0.050537
1.057	0.39775
1.058	0.87857
1.059	1.40629
1.06	1.855343
1.061	2.118477
1.062	2.147792
1.063	1.963831
1.064	1.635696
1.065	1.247469
1.066	0.868676
1.067	0.541053
1.068	0.281422
1.069	0.092499
1.07	-0.027895
1.071	-0.085651
1.072	-0.094734
1.073	-0.076233
1.074	-0.043215
1.075	0.017243
1.076	0.13666
1.077	0.329362
1.078	0.569307
1.079	0.805172
1.08	0.986563
1.081	1.077279
1.082	1.061711
1.083	0.950089
1.084	0.77879
1.085	0.601654
1.086	0.471756
1.087	0.418223
1.088	0.433038
1.089	0.480832
1.09	0.522487
1.091	0.534018
1.092	0.511196
1.093	0.46202
1.094	0.398617
1.095	0.331574
1.096	0.256002
1.097	0.141936
1.098	-0.036228
1.099	-0.255015
1.1	-0.449204
1.101	-0.563197
1.102	-0.58301
1.103	-0.530267
1.104	-0.441848
1.105	-0.354718
1.106	-0.29807
1.107	-0.2877
1.108	-0.32106
1.109	-0.377093
1.11	-0.424761
1.111	-0.437005
1.112	-0.401258
1.113	-0.321085
1.114	-0.21392
1.115	-0.111794
1.116	-0.06424
1.117	-0.128376
1.118	-0.326595
1.119	-0.60509
1.12	-0.857798
1.121	-0.997893
1.122	-1.000929
1.123	-0.896274
1.124	-0.736521
1.125	-0.573646
1.126	-0.447302
1.127	-0.378387
1.128	-0.366565
1.129	-0.391832
1.13	-0.419412
1.131	-0.414362
1.132	-0.363651
1.133	-0.28238
1.134	-0.191695
1.135	-0.088921
1.136	0.057624
1.137	0.277649
1.138	0.564988
1.139	0.875288
1.14	1.14314
1.141	1.304675
1.142	1.325019
1.143	1.213035
1.144	1.010706
1.145	0.767736
1.146	0.519519
1.147	0.282567
1.148	0.067441
1.149	-0.109061
1.15	-0.227722
1.151	-0.279782
1.152	-0.274141
1.153	-0.232103
1.154	-0.168193
1.155	-0.065364
1.156	0.124867
1.157	0.438206
1.158	0.853127
1.159	1.292021
1.16	1.652616
1.161	1.847589
1.162	1.839859
1.163	1.653435
1.164	1.356687
1.165	1.032912
1.166	0.75129
1.167	0.546984
1.168	0.419228
1.169	0.346677
1.17	0.305823
1.171	0.280806
1.172	0.263592
1.173	0.249505
1.174	0.234009
1.175	0.213431
1.176	0.17953
1.177	0.109407
1.178	-0.015815
1.179	-0.17579
1.18	-0.318936
1.181	-0.404678
1.182	-0.424527
1.183	-0.392546
1.184	-0.327536
1.185	-0.241873
1.186	-0.141603
1.187	-0.034175
1.188	0.066684
1.189	0.145751
1.19	0.196121
1.191	0.222529
1.192	0.234773
1.193	0.239101
1.194	0.233594
1.195	0.207462
1.196	0.137495
1.197	-0.010404
1.198	-0.248522
1.199	-0.529829
1.2	-0.767492
1.201	-0.894356
1.202	-0.895911
1.203	-0.801731
1.204	-0.661251
1.205	-0.524419
1.206	-0.430146
1.207	-0.396549
1.208	-0.415785
1.209	-0.459597
1.21	-0.492172
1.211	-0.484945
1.212	-0.428251
1.213	-0.333353
1.214	-0.223042
1.215	-0.119849
1.216	-0.046306
1.217	-0.028514
1.218	-0.077009
1.219	-0.163673
1.22	-0.238028
1.221	-0.266231
1.222	-0.247565
1.223	-0.203655
1.224	-0.159917
1.225	-0.134294
1.226	-0.136888
1.227	-0.172074
1.228	-0.235728
1.229	-0.311907
1.23	-0.377057
1.231	-0.410674
1.232	-0.404534
1.233	-0.362835
1.234	-0.286041
1.235	-0.146866
1.236	0.1054
1.237	0.496983
1.238	0.988348
1.239	1.483801
1.24	1.871901
1.241	2.066945
1.242	2.038906
1.243	1.819672
1.244	1.482804
1.245	1.110431
1.246	0.766812
1.247	0.487239
1.248	0.280941
1.249	0.143531
1.25	0.06706
1.251	0.039529
1.252	0.041744
1.253	0.052891
1.254	0.06555
1.255	0.097303
1.256	0.178284
1.257	0.31654
1.258	0.48349
1.259	0.637227
1.26	0.744362
1.261	0.782344
1.262	0.74234
1.263	0.636637
1.264	0.49957
1.265	0.377699
1.266	0.311708
1.267	0.317785
1.268	0.37993
1.269	0.460535
1.27	0.522807
1.271	0.547286
1.272	0.531858
1.273	0.483872
1.274	0.415092
1.275	0.33396
1.276	0.230963
1.277	0.077715
1.278	-0.138895
1.279	-0.381421
1.28	-0.580347
1.281	-0.685377
1.282	-0.690088
1.283	-0.621418
1.284	-0.520086
1.285	-0.428713
1.286	-0.383949
1.287	-0.40358
1.288	-0.475468
1.289	-0.561896
1.29	-0.618779
1.291	-0.615668
1.292	-0.545682
1.293	-0.424573
1.294	-0.283367
1.295	-0.16241
1.296	-0.110982
1.297	-0.176571
1.298	-0.365538
1.299	-0.614173
1.3	-0.823983
1.301	-0.926837
1.302	-0.912391
1.303	-0.812215
1.304	-0.672606
1.305	-0.53699
1.306	-0.438079
1.307	-0.39287
1.308	-0.398604
1.309	-0.433733
1.31	-0.467551
1.311	-0.474583
1.312	-0.444593
1.313	-0.380775
1.314	-0.285745
1.315	-0.144106
1.316	0.074978
1.317	0.384116
1.318	0.752813
1.319	1.119141
1.32	1.411002
1.321	1.565167
1.322	1.55053
1.323	1.3811
1.324	1.107704
1.325	0.795859
1.326	0.501361
1.327	0.254386
1.328	0.060244
1.329	-0.087138
1.33	-0.192456
1.331	-0.256154
1.332	-0.278715
1.333	-0.261627
1.334	-0.199162
1.335	-0.067322
1.336	0.167163
1.337	0.509055
1.338	0.911326
1.339	1.295374
1.34	1.580163
1.341	1.702568
1.342	1.640765
1.343	1.425993
1.344	1.128247
1.345	0.826842
1.346	0.581511
1.347	0.417183
1.348	0.32725
1.349	0.288314
1.35	0.276351
1.351	0.27538
1.352	0.276025
1.353	0.271172
1.354	0.256365
1.355	0.230205
1.356	0.184342
1.357	0.097529
1.358	-0.040501
1.359	-0.20213
1.36	-0.337989
1.361	-0.414519
1.362	-0.427988
1.363	-0.395475
1.364	-0.342118
1.365	-0.293562
1.366	-0.272101
1.367	-0.289579
1.368	-0.338703
1.369	-0.393746
1.37	-0.423666
1.371	-0.407498
1.372	-0.34238
1.373	-0.243623
1.374	-0.13863
1.375	-0.059717
1.376	-0.044997
1.377	-0.132588
1.378	-0.32502
1.379	-0.562878
1.38	-0.758444
1.381	-0.853011
1.382	-0.839109
1.383	-0.747496
1.384	-0.625085
1.385	-0.517672
1.386	-0.458151
1.387	-0.458007
1.388	-0.503819
1.389	-0.562562
1.39	-0.596236
1.391	-0.579541
1.392	-0.509499
1.393	-0.401261
1.394	-0.27467
1.395	-0.141606
1.396	-0.007635
1.397	0.115901
1.398	0.215331
1.399	0.287955
1.4	0.336526
1.401	0.356096
1.402	0.337955
1.403	0.284232
1.404	0.212347
1.405	0.14268
1.406	0.085096
1.407	0.03916
1.408	0.003425
1.409	-0.018723
1.41	-0.021871
1.411	-0.005737
1.412	0.020467
1.413	0.038667
1.414	0.024703
1.415	-0.048552
1.416	-0.210283
1.417	-0.482085
1.418	-0.843265
1.419	-1.209605
1.42	-1.473219
1.421	-1.565399
1.422	-1.480929
1.423	-1.261297
1.424	-0.965582
1.425	-0.649118
1.426	-0.354909
1.427	-0.112445
1.428	0.062781
1.429	0.169926
1.43	0.220226
1.431	0.228548
1.432	0.203918
1.433	0.150247
1.434	0.082304
1.435	0.045189
1.436	0.106442
1.437	0.310116
1.438	0.635457
1.439	0.999443
1.44	1.29543
1.441	1.443077
1.442	1.422355
1.443	1.27236
1.444	1.062956
1.445	0.860367
1.446	0.703835
