time_s	mv
0.166	0.517289
0.167	0.102042
0.168	-0.468574
0.169	-1.086134
0.17	-1.630973
0.171	-2.000114
0.172	-2.14056
0.173	-2.068255
0.174	-1.858247
0.175	-1.608562
0.176	-1.395873
0.177	-1.246603
0.178	-1.133802
0.179	-0.999702
0.18	-0.792766
0.181	-0.496562
0.182	-0.143886
0.183	0.185062
0.184	0.393914
0.185	0.415826
0.186	0.234773
0.187	-0.12239
0.188	-0.598047
0.189	-1.109113
0.19	-1.555893
0.191	-1.847688
0.192	-1.940525
0.193	-1.858128
0.194	-1.674626
0.195	-1.472788
0.196	-1.308063
0.197	-1.194029
0.198	-1.106486
0.199	-1.00056
0.2	-0.831842
0.201	-0.571017
0.202	-0.216261
0.203	0.191565
0.204	0.55735
0.205	0.738032
0.206	0.600189
0.207	0.125672
0.208	-0.535941
0.209	-1.153881
0.21	-1.566204
0.211	-1.743045
0.212	-1.739918
0.213	-1.634104
0.214	-1.491534
0.215	-1.353654
0.216	-1.238712
0.217	-1.145165
0.218	-1.050624
0.219	-0.921254
0.22	-0.732027
0.221	-0.484814
0.222	-0.219492
0.223	-0.005106
0.224	0.095197
0.225	0.054911
0.226	-0.116815
0.227	-0.392343
0.228	-0.729632
0.229	-1.068035
0.23	-1.339811
0.231	-1.494338
0.232	-1.521383
0.233	-1.457892
0.234	-1.358469
0.235	-1.258076
0.236	-1.167957
0.237	-1.085221
0.238	-0.99451
0.239	-0.875097
0.24	-0.71643
0.241	-0.531112
0.242	-0.349265
0.243	-0.192984
0.244	-0.074161
0.245	-0.021728
0.246	-0.075454
0.247	-0.246487
0.248	-0.505249
0.249	-0.804079
0.25	-1.096225
0.251	-1.331554
0.252	-1.455958
0.253	-1.442825
0.254	-1.321469
0.255	-1.1561
0.256	-1.000101
0.257	-0.874141
0.258	-0.774409
0.259	-0.691068
0.26	-0.61679
0.261	-0.538315
0.262	-0.432824
0.263	-0.294078
0.264	-0.160299
0.265	-0.095723
0.266	-0.142706
0.267	-0.296877
0.268	-0.519542
0.269	-0.765863
0.27	-0.998662
0.271	-1.180583
0.272	-1.2741
0.273	-1.264136
0.274	-1.17312
0.275	-1.045082
0.276	-0.917397
0.277	-0.807297
0.278	-0.716405
0.279	-0.640587
0.28	-0.573508
0.281	-0.50099
0.282	-0.403014
0.283	-0.280246
0.284	-0.173474
0.285	-0.136644
0.286	-0.19381
0.287	-0.329489
0.288	-0.509972
0.289	-0.705891
0.29	-0.894258
0.291	-1.045256
0.292	-1.123766
0.293	-1.113214
0.294	-1.031014
0.295	-0.914378
0.296	-0.794926
0.297	-0.689058
0.298	-0.603613
0.299	-0.541462
0.3	-0.499461
0.301	-0.459891
0.302	-0.395002
0.303	-0.299245
0.304	-0.209725
0.305	-0.178101
0.306	-0.227588
0.307	-0.340836
0.308	-0.483247
0.309	-0.631595
0.31	-0.774446
0.311	-0.894724
0.312	-0.969214
0.313	-0.984462
0.314	-0.945354
0.315	-0.870119
0.316	-0.780455
0.317	-0.694337
0.318	-0.621745
0.319	-0.562435
0.32	-0.507131
0.321	-0.439494
0.322	-0.346749
0.323	-0.242946
0.324	-0.170721
0.325	-0.166719
0.326	-0.233406
0.327	-0.347104
0.328	-0.48433
0.329	-0.630537
0.33	-0.760705
0.331	-0.825596
0.332	-0.774337
0.333	-0.603895
0.334	-0.396074
0.335	-0.284682
0.336	-0.344927
0.337	-0.513333
0.338	-0.645592
0.339	-0.652064
0.34	-0.553714
0.341	-0.419862
0.342	-0.298767
0.343	-0.21418
0.344	-0.183332
0.345	-0.213212
0.346	-0.290044
0.347	-0.386605
0.348	-0.484709
0.349	-0.581482
0.35	-0.671258
0.351	-0.738256
0.352	-0.77171
0.353	-0.774699
0.354	-0.755889
0.355	-0.721032
0.356	-0.674692
0.357	-0.623957
0.358	-0.573589
0.359	-0.521207
0.36	-0.460213
0.361	-0.385173
0.362	-0.30246
0.363	-0.236274
0.364	-0.213138
0.365	-0.241801
0.366	-0.308899
0.367	-0.390865
0.368	-0.471837
0.369	-0.546341
0.37	-0.606615
0.371	-0.639859
0.372	-0.641729
0.373	-0.624724
0.374	-0.605256
0.375	-0.586585
0.376	-0.562688
0.377	-0.530492
0.378	-0.489425
0.379	-0.43745
0.38	-0.372579
0.381	-0.296959
0.382	-0.224534
0.383	-0.180532
0.384	-0.184228
0.385	-0.233723
0.386	-0.307519
0.387	-0.381274
0.388	-0.44304
0.389	-0.488552
0.39	-0.51167
0.391	-0.509313
0.392	-0.491611
0.393	-0.479998
0.394	-0.486425
0.395	-0.499555
0.396	-0.501851
0.397	-0.48754
0.398	-0.457669
0.399	-0.412204
0.4	-0.350105
0.401	-0.274641
0.402	-0.203328
0.403	-0.165387
0.404	-0.179323
0.405	-0.236727
0.406	-0.310367
0.407	-0.375954
0.408	-0.423227
0.409	-0.447945
0.41	-0.444575
0.411	-0.412988
0.412	-0.372189
0.413	-0.356308
0.414	-0.38033
0.415	-0.422176
0.416	-0.450696
0.417	-0.452435
0.418	-0.429237
0.419	-0.388482
0.42	-0.337854
0.421	-0.286563
0.422	-0.247085
0.423	-0.223447
0.424	-0.206123
0.425	-0.189892
0.426	-0.180573
0.427	-0.181503
0.428	-0.190784
0.429	-0.212762
0.43	-0.258768
0.431	-0.326807
0.432	-0.389579
0.433	-0.417923
0.434	-0.408474
0.435	-0.377525
0.436	-0.339882
0.437	-0.303634
0.438	-0.277531
0.439	-0.273249
0.44	-0.295493
0.441	-0.328245
0.442	-0.33848
0.443	-0.307547
0.444	-0.254679
0.445	-0.215609
0.446	-0.206883
0.447	-0.220131
0.448	-0.240071
0.449	-0.262706
0.45	-0.295028
0.451	-0.336019
0.452	-0.369332
0.453	-0.379305
0.454	-0.364537
0.455	-0.33435
0.456	-0.299411
0.457	-0.268791
0.458	-0.252827
0.459	-0.263395
0.46	-0.306119
0.461	-0.36432
0.462	-0.392576
0.463	-0.34314
0.464	-0.201048
0.465	0.004634
0.466	0.198745
0.467	0.278786
0.468	0.186315
0.469	-0.029335
0.47	-0.244706
0.471	-0.36398
0.472	-0.37854
0.473	-0.338967
0.474	-0.294353
0.475	-0.263798
0.476	-0.245682
0.477	-0.236002
0.478	-0.235411
0.479	-0.244652
0.48	-0.259414
0.481	-0.267262
0.482	-0.253865
0.483	-0.224525
0.484	-0.207286
0.485	-0.222076
0.486	-0.259768
0.487	-0.293821
0.488	-0.305829
0.489	-0.301864
0.49	-0.300964
0.491	-0.309531
0.492	-0.316741
0.493	-0.311234
0.494	-0.293146
0.495	-0.271161
0.496	-0.253494
0.497	-0.244037
0.498	-0.242383
0.499	-0.244297
0.5	-0.243811
0.501	-0.233266
0.502	-0.208911
0.503	-0.183475
0.504	-0.178702
0.505	-0.201145
0.506	-0.235011
0.507	-0.255876
0.508	-0.252094
0.509	-0.235905
0.51	-0.226522
0.511	-0.226726
0.512	-0.225445
0.513	-0.215388
0.514	-0.200476
0.515	-0.189986
0.516	-0.189686
0.517	-0.198204
0.518	-0.207045
0.519	-0.20513
0.52	-0.187227
0.521	-0.156451
0.522	-0.125055
0.523	-0.113352
0.524	-0.134506
0.525	-0.180574
0.526	-0.227356
0.527	-0.252421
0.528	-0.253189
0.529	-0.244148
0.53	-0.235134
0.531	-0.223045
0.532	-0.203699
0.533	-0.181491
0.534	-0.166529
0.535	-0.165681
0.536	-0.177972
0.537	-0.195525
0.538	-0.204896
0.539	-0.1939
0.54	-0.161197
0.541	-0.117164
0.542	-0.082463
0.543	-0.081939
0.544	-0.124805
0.545	-0.192893
0.546	-0.25325
0.547	-0.282159
0.548	-0.279211
0.549	-0.257356
0.55	-0.224692
0.551	-0.182623
0.552	-0.137213
0.553	-0.104293
0.554	-0.097862
0.555	-0.117033
0.556	-0.14937
0.557	-0.178424
0.558	-0.186086
0.559	-0.160573
0.56	-0.104781
0.561	-0.035638
0.562	0.018141
0.563	0.029103
0.564	-0.00389
0.565	-0.054526
0.566	-0.093831
0.567	-0.108929
0.568	-0.10948
0.569	-0.120519
0.57	-0.160972
0.571	-0.22
0.572	-0.253761
0.573	-0.226828
0.574	-0.155495
0.575	-0.087184
0.576	-0.051302
0.577	-0.045487
0.578	-0.055208
0.579	-0.077909
0.58	-0.123378
0.581	-0.18579
0.582	-0.231477
0.583	-0.231077
0.584	-0.191688
0.585	-0.143773
0.586	-0.107197
0.587	-0.083005
0.588	-0.071494
0.589	-0.081187
0.59	-0.116883
0.591	-0.165919
0.592	-0.201862
0.593	-0.20738
0.594	-0.183984
0.595	-0.128547
0.596	-0.018247
0.597	0.157331
0.598	0.343019
0.599	0.416597
0.6	0.286234
0.601	0.007471
0.602	-0.2398
0.603	-0.319048
0.604	-0.249183
0.605	-0.140868
0.606	-0.073703
0.607	-0.057041
0.608	-0.067164
0.609	-0.08739
0.61	-0.115833
0.611	-0.147109
0.612	-0.161453
0.613	-0.144362
0.614	-0.107783
0.615	-0.078438
0.616	-0.07147
0.617	-0.082866
0.618	-0.1028
0.619	-0.130036
0.62	-0.168618
0.621	-0.208587
0.622	-0.222877
0.623	-0.198199
0.624	-0.155329
0.625	-0.12353
0.626	-0.110622
0.627	-0.105904
0.628	-0.09853
0.629	-0.090535
0.63	-0.093533
0.631	-0.109055
0.632	-0.12018
0.633	-0.111073
0.634	-0.086636
0.635	-0.065507
0.636	-0.060018
0.637	-0.068914
0.638	-0.085443
0.639	-0.107293
0.64	-0.136264
0.641	-0.163893
0.642	-0.167817
0.643	-0.140076
0.644	-0.102962
0.645	-0.080417
0.646	-0.073395
0.647	-0.068572
0.648	-0.056965
0.649	-0.044676
0.65	-0.045309
0.651	-0.059635
0.652	-0.071298
0.653	-0.065824
0.654	-0.047173
0.655	-0.032089
0.656	-0.032017
0.657	-0.045447
0.658	-0.064554
0.659	-0.084075
0.66	-0.103411
0.661	-0.117716
0.662	-0.114973
0.663	-0.093014
0.664	-0.066116
0.665	-0.048391
0.666	-0.043621
0.667	-0.047228
0.668	-0.052885
0.669	-0.062719
0.67	-0.082301
0.671	-0.102508
0.672	-0.102927
0.673	-0.076452
0.674	-0.039231
0.675	-0.014259
0.676	-0.011669
0.677	-0.026145
0.678	-0.045316
0.679	-0.058992
0.68	-0.06421
0.681	-0.059921
0.682	-0.045476
0.683	-0.029548
0.684	-0.025207
0.685	-0.034862
0.686	-0.050122
0.687	-0.061282
0.688	-0.064669
0.689	-0.065346
0.69	-0.068298
0.691	-0.065924
0.692	-0.043757
0.693	-0.000874
0.694	0.042568
0.695	0.061408
0.696	0.045854
0.697	0.006609
0.698	-0.033692
0.699	-0.056004
0.7	-0.056209
0.701	-0.041349
0.702	-0.02378
0.703	-0.017755
0.704	-0.028013
0.705	-0.046433
0.706	-0.063725
0.707	-0.076052
0.708	-0.083788
0.709	-0.089722
0.71	-0.093617
0.711	-0.086956
0.712	-0.061145
0.713	-0.023329
0.714	0.00551
0.715	0.01063
0.716	-0.005908
0.717	-0.030379
0.718	-0.045211
0.719	-0.039018
0.72	-0.013905
0.721	0.017811
0.722	0.037403
0.723	0.026156
0.724	-0.018947
0.725	-0.078838
0.726	-0.120604
0.727	-0.109784
0.728	-0.027652
0.729	0.109533
0.73	0.242629
0.731	0.294366
0.732	0.227729
0.733	0.085985
0.734	-0.038722
0.735	-0.086297
0.736	-0.071402
0.737	-0.042809
0.738	-0.024611
0.739	-0.010202
0.74	0.011521
0.741	0.040289
0.742	0.061558
0.743	0.057438
0.744	0.0263
0.745	-0.016454
0.746	-0.056196
0.747	-0.090454
0.748	-0.123403
0.749	-0.149435
0.75	-0.147448
0.751	-0.102075
0.752	-0.032078
0.753	0.01775
0.754	0.021176
0.755	-0.009217
0.756	-0.046483
0.757	-0.072098
0.758	-0.077452
0.759	-0.060883
0.76	-0.024655
0.761	0.024283
0.762	0.067118
0.763	0.080823
0.764	0.060254
0.765	0.020663
0.766	-0.021536
0.767	-0.061165
0.768	-0.095479
0.769	-0.109574
0.77	-0.08208
0.771	-0.012046
0.772	0.062997
0.773	0.094424
0.774	0.072494
0.775	0.027338
0.776	-0.012115
0.777	-0.035728
0.778	-0.041729
0.779	-0.027866
0.78	0.009947
0.781	0.069158
0.782	0.127152
0.783	0.14966
0.784	0.121078
0.785	0.057666
0.786	-0.011502
0.787	-0.068145
0.788	-0.103975
0.789	-0.106581
0.79	-0.062902
0.791	0.017741
0.792	0.091125
0.793	0.110449
0.794	0.075952
0.795	0.030738
0.796	0.013815
0.797	0.032213
0.798	0.062092
0.799	0.068329
0.8	0.03562
0.801	-0.011389
0.802	-0.025108
0.803	0.016674
0.804	0.087659
0.805	0.14358
0.806	0.15946
0.807	0.136685
0.808	0.089105
0.809	0.027849
0.81	-0.039147
0.811	-0.096432
0.812	-0.121281
0.813	-0.101532
0.814	-0.048859
0.815	0.011664
0.816	0.061384
0.817	0.092617
0.818	0.101389
0.819	0.085668
0.82	0.052991
0.821	0.029696
0.822	0.048589
0.823	0.113098
0.824	0.188415
0.825	0.234165
0.826	0.230934
0.827	0.182275
0.828	0.104618
0.829	0.014893
0.83	-0.071142
0.831	-0.133932
0.832	-0.155383
0.833	-0.132126
0.834	-0.079999
0.835	-0.022444
0.836	0.023205
0.837	0.047917
0.838	0.049845
0.839	0.034859
0.84	0.015794
0.841	0.013715
0.842	0.046299
0.843	0.103538
0.844	0.152548
0.845	0.168641
0.846	0.148336
0.847	0.102238
0.848	0.044994
0.849	-0.012866
0.85	-0.064361
0.851	-0.100435
0.852	-0.11164
0.853	-0.096533
0.854	-0.067689
0.855	-0.045766
0.856	-0.041525
0.857	-0.039129
0.858	0.0049
0.859	0.133603
0.86	0.340769
0.861	0.545216
0.862	0.628434
0.863	0.531604
0.864	0.324316
0.865	0.143836
0.866	0.064609
0.867	0.054473
0.868	0.042215
0.869	-0.006898
0.87	-0.076197
0.871	-0.128343
0.872	-0.140108
0.873	-0.114963
0.874	-0.0719
0.875	-0.029062
0.876	0.001287
0.877	0.012676
0.878	0.008742
0.879	0.002409
0.88	0.008913
0.881	0.041528
0.882	0.099874
0.883	0.159497
0.884	0.190011
0.885	0.181177
0.886	0.141251
0.887	0.079788
0.888	0.003164
0.889	-0.077647
0.89	-0.143951
0.891	-0.176505
0.892	-0.167997
0.893	-0.130462
0.894	-0.08556
0.895	-0.047642
0.896	-0.021014
0.897	-0.0047
0.898	0.007853
0.899	0.026877
0.9	0.062151
0.901	0.119851
0.902	0.19237
0.903	0.254327
0.904	0.281351
0.905	0.266258
0.906	0.212756
0.907	0.127236
0.908	0.022656
0.909	-0.077664
0.91	-0.145497
0.911	-0.160585
0.912	-0.126979
0.913	-0.074321
0.914	-0.032258
0.915	-0.009711
0.916	-0.002512
0.917	-0.004387
0.918	-0.005837
0.919	0.006375
0.92	0.046149
0.921	0.120322
0.922	0.213857
0.923	0.291552
0.924	0.325141
0.925	0.30728
0.926	0.239615
0.927	0.128286
0.928	-0.00482
0.929	-0.121794
0.93	-0.1864
0.931	-0.184548
0.932	-0.136609
0.933	-0.082824
0.934	-0.047852
0.935	-0.031312
0.936	-0.026858
0.937	-0.02984
0.938	-0.031174
0.939	-0.015039
0.94	0.037766
0.941	0.137119
0.942	0.263251
0.943	0.367497
0.944	0.405022
0.945	0.362177
0.946	0.253315
0.947	0.106371
0.948	-0.043203
0.949	-0.157075
0.95	-0.204854
0.951	-0.180132
0.952	-0.11267
0.953	-0.048153
0.954	-0.007749
0.955	0.014608
0.956	0.024626
0.957	0.020878
0.958	0.00872
0.959	0.008772
0.96	0.050443
0.961	0.149956
0.962	0.285231
0.963	0.399331
0.964	0.439739
0.965	0.390629
0.966	0.268571
0.967	0.104646
0.968	-0.062838
0.969	-0.192422
0.97	-0.250436
0.971	-0.230478
0.972	-0.166471
0.973	-0.105979
0.974	-0.065605
0.975	-0.031351
0.976	0.006076
0.977	0.035048
0.978	0.039079
0.979	0.020412
0.98	0.006923
0.981	0.043231
0.982	0.161789
0.983	0.339508
0.984	0.496276
0.985	0.551179
0.986	0.472717
0.987	0.284336
0.988	0.041988
0.989	-0.186081
0.99	-0.325137
0.991	-0.307716
0.992	-0.119656
0.993	0.150485
0.994	0.338935
0.995	0.33298
0.996	0.171595
0.997	-0.005623
0.998	-0.09462
0.999	-0.087293
1.0	-0.020523
1.001	0.091327
1.002	0.253389
1.003	0.438859
1.004	0.578977
1.005	0.609881
1.006	0.514639
1.007	0.324614
1.008	0.090914
1.009	-0.139864
1.01	-0.327086
1.011	-0.432941
1.012	-0.432263
1.013	-0.332334
1.014	-0.181992
1.015	-0.048862
1.016	0.018626
1.017	0.01226
1.018	-0.035795
1.019	-0.070247
1.02	-0.039215
1.021	0.086355
1.022	0.29374
1.023	0.517744
1.024	0.669645
1.025	0.687081
1.026	0.56114
1.027	0.330188
1.028	0.054218
1.029	-0.205706
1.03	-0.39441
1.031	-0.471297
1.032	-0.425927
1.033	-0.287896
1.034	-0.118861
1.035	0.013081
1.036	0.062823
1.037	0.029454
1.038	-0.03982
1.039	-0.074423
1.04	-0.018287
1.041	0.148227
1.042	0.396579
1.043	0.64849
1.044	0.808082
1.045	0.81148
1.046	0.652479
1.047	0.372468
1.048	0.035908
1.049	-0.282988
1.05	-0.508344
1.051	-0.583634
1.052	-0.498974
1.053	-0.304837
1.054	-0.093202
1.055	0.049228
1.056	0.080233
1.057	0.015755
1.058	-0.078492
1.059	-0.118808
1.06	-0.042732
1.061	0.166224
1.062	0.465432
1.063	0.759293
1.064	0.939895
1.065	0.936795
1.066	0.739902
1.067	0.392664
1.068	-0.023618
1.069	-0.403574
1.07	-0.643519
1.071	-0.682081
1.072	-0.531646
1.073	-0.276142
1.074	-0.029891
1.075	0.115015
1.076	0.12057
1.077	0.013515
1.078	-0.124209
1.079	-0.191227
1.08	-0.1105
1.081	0.138903
1.082	0.504176
1.083	0.869124
1.084	1.102575
1.085	1.115459
1.086	0.890513
1.087	0.480944
1.088	-0.005095
1.089	-0.43167
1.09	-0.680214
1.091	-0.696048
1.092	-0.511254
1.093	-0.228408
1.094	0.030082
1.095	0.170357
1.096	0.152551
1.097	0.005267
1.098	-0.178291
1.099	-0.27645
1.1	-0.190563
1.101	0.109265
1.102	0.556756
1.103	1.004064
1.104	1.285534
1.105	1.290883
1.106	1.002465
1.107	0.493499
1.108	-0.093129
1.109	-0.585914
1.11	-0.845086
1.111	-0.817479
1.112	-0.558948
1.113	-0.20277
1.114	0.107082
1.115	0.263802
1.116	0.221942
1.117	0.017178
1.118	-0.238062
1.119	-0.39693
1.12	-0.337586
1.121	-0.013922
1.122	0.52098
1.123	1.130499
1.124	1.636615
1.125	1.858311
1.126	1.652825
1.127	0.999359
1.128	0.083221
1.129	-0.752744
1.13	-1.202973
1.131	-1.17136
1.132	-0.786179
1.133	-0.282166
1.134	0.132608
1.135	0.341784
1.136	0.33425
1.137	0.187672
1.138	-0.014141
1.139	-0.33312
1.14	-1.068946
1.141	-2.552366
1.142	-4.662999
1.143	-6.673392
1.144	-7.764987
1.145	-7.549496
1.146	-6.059654
1.147	-3.554585
1.148	-0.449545
1.149	2.672199
1.15	5.063204
1.151	6.040383
1.152	5.479675
1.153	4.030112
1.154	2.593889
1.155	1.63127
1.156	1.066153
1.157	0.666042
1.158	0.341186
1.159	0.166262
1.16	0.257133
1.161	0.664684
1.162	1.324785
1.163	2.043732
1.164	2.549867
1.165	2.611582
1.166	2.144682
1.167	1.250453
1.168	0.17289
1.169	-0.79528
1.17	-1.4064
1.171	-1.529588
1.172	-1.194825
1.173	-0.58742
1.174	0.026325
1.175	0.422814
1.176	0.524953
1.177	0.41069
1.178	0.199661
1.179	-0.139342
1.18	-0.897222
1.181	-2.394006
1.182	-4.474584
1.183	-6.382427
1.184	-7.3159
1.185	-6.950078
1.186	-5.402706
1.187	-2.990361
1.188	-0.110126
1.189	2.727446
1.19	4.846504
1.191	5.628406
1.192	5.013192
1.193	3.6654
1.194	2.417345
1.195	1.626781
1.196	1.158955
1.197	0.786019
1.198	0.461291
1.199	0.308733
1.2	0.476342
1.201	1.01119
1.202	1.802923
1.203	2.60163
1.204	3.110079
1.205	3.101418
1.206	2.506661
1.207	1.443048
1.208	0.174015
1.209	-0.9734
1.21	-1.705894
1.211	-1.863519
1.212	-1.486087
1.213	-0.800389
1.214	-0.116694
1.215	0.320334
1.216	0.439269
1.217	0.339974
1.218	0.165314
1.219	-0.107274
1.22	-0.778445
1.221	-2.185508
1.222	-4.189194
1.223	-6.045046
1.224	-6.958437
1.225	-6.610364
1.226	-5.127366
1.227	-2.825171
1.228	-0.078974
1.229	2.62922
1.23	4.644762
1.231	5.366243
1.232	4.742326
1.233	3.426784
1.234	2.227284
1.235	1.478817
1.236	1.038337
1.237	0.688835
1.238	0.403751
1.239	0.319399
1.24	0.580076
1.241	1.213263
1.242	2.081964
1.243	2.917657
1.244	3.417845
1.245	3.360034
1.246	2.683694
1.247	1.514222
1.248	0.131582
1.249	-1.105032
1.25	-1.876136
1.251	-2.030412
1.252	-1.646601
1.253	-0.979767
1.254	-0.319028
1.255	0.151629
1.256	0.407955
1.257	0.531209
1.258	0.562878
1.259	0.352708
1.26	-0.438452
1.261	-2.047549
1.262	-4.191673
1.263	-6.0677
1.264	-6.922848
1.265	-6.507257
1.266	-4.988856
1.267	-2.692824
1.268	0.010394
1.269	2.649396
1.27	4.588824
1.271	5.246904
1.272	4.578702
1.273	3.234873
1.274	2.021517
1.275	1.276078
1.276	0.859842
1.277	0.557068
1.278	0.333983
1.279	0.314823
1.28	0.634257
1.281	1.312748
1.282	2.207229
1.283	3.045068
1.284	3.52433
1.285	3.430608
1.286	2.714341
1.287	1.509916
1.288	0.107778
1.289	-1.124691
1.29	-1.872021
1.291	-2.00081
1.292	-1.613663
1.293	-0.976249
1.294	-0.370332
1.295	0.020433
1.296	0.160222
1.297	0.145974
1.298	0.093001
1.299	-0.058181
1.3	-0.645398
1.301	-2.044748
1.302	-4.145749
1.303	-6.164856
1.304	-7.175236
1.305	-6.763694
1.306	-5.122213
1.307	-2.695386
1.308	0.08325
1.309	2.745499
1.31	4.673954
1.311	5.292633
1.312	4.558217
1.313	3.136377
1.314	1.860985
1.315	1.097188
1.316	0.720322
1.317	0.504596
1.318	0.385878
1.319	0.456252
1.32	0.829923
1.321	1.518295
1.322	2.377067
1.323	3.141712
1.324	3.533524
1.325	3.372638
1.326	2.637577
1.327	1.470716
1.328	0.141663
1.329	-1.036362
1.33	-1.807487
1.331	-2.045754
1.332	-1.788709
1.333	-1.223859
1.334	-0.608326
1.335	-0.14483
1.336	0.108917
1.337	0.227226
1.338	0.286106
1.339	0.173566
1.34	-0.485937
1.341	-2.050289
1.342	-4.326688
1.343	-6.440613
1.344	-7.427107
1.345	-6.895863
1.346	-5.091091
1.347	-2.504933
1.348	0.392987
1.349	3.095349
1.35	4.951285
1.351	5.402636
1.352	4.490677
1.353	2.965448
1.354	1.679185
1.355	0.970328
1.356	0.690181
1.357	0.595588
1.358	0.592455
1.359	0.724177
1.36	1.060181
1.361	1.611536
1.362	2.289681
1.363	2.907187
1.364	3.240286
1.365	3.122211
1.366	2.511896
1.367	1.513387
1.368	0.34189
1.369	-0.742036
1.37	-1.504176
1.371	-1.8096
1.372	-1.674894
1.373	-1.257137
1.374	-0.773127
1.375	-0.394785
1.376	-0.182441
1.377	-0.084805
1.378	0.01183
1.379	0.218727
1.38	0.596061
1.381	1.131936
1.382	1.734576
1.383	2.246049
1.384	2.496611
1.385	2.37599
1.386	1.885191
1.387	1.141013
1.388	0.319183
1.389	-0.42691
1.39	-1.006333
1.391	-1.367429
1.392	-1.467435
1.393	-1.303269
1.394	-0.963999
1.395	-0.604323
1.396	-0.343717
1.397	-0.192484
1.398	-0.065759
1.399	0.142083
1.4	0.48996
1.401	0.963638
1.402	1.478404
1.403	1.903623
1.404	2.106339
1.405	1.99573
1.406	1.555943
1.407	0.856735
1.408	0.036897
1.409	-0.72818
1.41	-1.273357
1.411	-1.501444
1.412	-1.422554
1.413	-1.145782
1.414	-0.818492
1.415	-0.550682
1.416	-0.376454
1.417	-0.260229
1.418	-0.12837
1.419	0.088196
1.42	0.41987
1.421	0.843317
1.422	1.282727
1.423	1.631399
1.424	1.787291
1.425	1.683935
1.426	1.311566
1.427	0.725762
1.428	0.03917
1.429	-0.602005
1.43	-1.058095
1.431	-1.247961
1.432	-1.186132
1.433	-0.969077
1.434	-0.713515
1.435	-0.499722
1.436	-0.351495
1.437	-0.240364
1.438	-0.107563
1.439	0.09983
1.44	0.400101
1.441	0.766888
1.442	1.133127
1.443	1.409864
1.444	1.515958
1.445	1.404142
1.446	1.073716
1.447	0.572526
