time_s	mv
0.283	-0.002431
0.284	-0.006142
0.285	-0.007242
0.286	-0.004091
0.287	0.002545
0.288	0.009155
0.289	0.011299
0.29	0.006857
0.291	-0.00213
0.292	-0.010962
0.293	-0.015493
0.294	-0.014747
0.295	-0.011687
0.296	-0.010718
0.297	-0.013374
0.298	-0.017356
0.299	-0.019553
0.3	-0.018644
0.301	-0.015669
0.302	-0.013114
0.303	-0.012856
0.304	-0.01467
0.305	-0.016359
0.306	-0.01487
0.307	-0.007828
0.308	0.004787
0.309	0.019861
0.31	0.032434
0.311	0.0385
0.312	0.037349
0.313	0.03167
0.314	0.025054
0.315	0.019138
0.316	0.01381
0.317	0.009696
0.318	0.008247
0.319	0.009477
0.32	0.011736
0.321	0.013188
0.322	0.0125
0.323	0.009369
0.324	0.005192
0.325	0.0024
0.326	0.002415
0.327	0.004205
0.328	0.004951
0.329	0.002359
0.33	-0.003412
0.331	-0.009786
0.332	-0.013215
0.333	-0.011013
0.334	-0.00335
0.335	0.00598
0.336	0.012069
0.337	0.012822
0.338	0.009802
0.339	0.006015
0.34	0.004129
0.341	0.005317
0.342	0.008396
0.343	0.010599
0.344	0.009384
0.345	0.003747
0.346	-0.005043
0.347	-0.013194
0.348	-0.01494
0.349	-0.004053
0.35	0.02294
0.351	0.061576
0.352	0.096396
0.353	0.10739
0.354	0.085941
0.355	0.0457
0.356	0.014067
0.357	0.010822
0.358	0.03438
0.359	0.066744
0.36	0.089318
0.361	0.093913
0.362	0.082857
0.363	0.063416
0.364	0.04256
0.365	0.024617
0.366	0.011543
0.367	0.003726
0.368	-2.7e-05
0.369	-0.002366
0.37	-0.005916
0.371	-0.011197
0.372	-0.015923
0.373	-0.016738
0.374	-0.012227
0.375	-0.00456
0.376	0.00198
0.377	0.004303
0.378	0.002206
0.379	-0.002437
0.38	-0.007033
0.381	-0.0097
0.382	-0.01041
0.383	-0.010706
0.384	-0.012232
0.385	-0.015176
0.386	-0.017921
0.387	-0.018471
0.388	-0.016413
0.389	-0.013496
0.39	-0.012202
0.391	-0.013337
0.392	-0.014908
0.393	-0.013922
0.394	-0.009666
0.395	-0.00504
0.396	-0.003957
0.397	-0.0072
0.398	-0.012014
0.399	-0.015414
0.4	-0.016148
0.401	-0.014177
0.402	-0.010201
0.403	-0.005892
0.404	-0.003628
0.405	-0.004836
0.406	-0.008349
0.407	-0.011023
0.408	-0.010449
0.409	-0.00715
0.41	-0.004041
0.411	-0.0035
0.412	-0.004907
0.413	-0.004963
0.414	-0.000366
0.415	0.009278
0.416	0.021163
0.417	0.031711
0.418	0.038001
0.419	0.037777
0.42	0.030886
0.421	0.02037
0.422	0.010322
0.423	0.002826
0.424	-0.002365
0.425	-0.005753
0.426	-0.006887
0.427	-0.00539
0.428	-0.002297
0.429	0.000131
0.43	-8.8e-05
0.431	-0.003001
0.432	-0.006421
0.433	-0.007521
0.434	-0.005154
0.435	-0.001175
0.436	0.00101
0.437	-0.000269
0.438	-0.003959
0.439	-0.007958
0.44	-0.01002
0.441	-0.008311
0.442	-0.003193
0.443	0.002031
0.444	0.00351
0.445	0.000167
0.446	-0.005365
0.447	-0.008718
0.448	-0.007053
0.449	-0.001258
0.45	0.004873
0.451	0.007842
0.452	0.006838
0.453	0.003449
0.454	-6.6e-05
0.455	-0.001465
0.456	0.002853
0.457	0.018207
0.458	0.046212
0.459	0.077249
0.46	0.092488
0.461	0.078749
0.462	0.043162
0.463	0.010708
0.464	0.004405
0.465	0.027693
0.466	0.065131
0.467	0.096724
0.468	0.110461
0.469	0.10507
0.47	0.086248
0.471	0.062067
0.472	0.039766
0.473	0.024077
0.474	0.016358
0.475	0.014248
0.476	0.01319
0.477	0.009698
0.478	0.003097
0.479	-0.005063
0.48	-0.011774
0.481	-0.014103
0.482	-0.011827
0.483	-0.008016
0.484	-0.006502
0.485	-0.008832
0.486	-0.013125
0.487	-0.015652
0.488	-0.013985
0.489	-0.008963
0.49	-0.003798
0.491	-0.001412
0.492	-0.002341
0.493	-0.004787
0.494	-0.006674
0.495	-0.007791
0.496	-0.009464
0.497	-0.012094
0.498	-0.014411
0.499	-0.015127
0.5	-0.013641
0.501	-0.009867
0.502	-0.004744
0.503	-0.000482
0.504	0.00029
0.505	-0.003617
0.506	-0.0102
0.507	-0.014952
0.508	-0.014329
0.509	-0.008715
0.51	-0.002
0.511	0.001556
0.512	0.000464
0.513	-0.003197
0.514	-0.005855
0.515	-0.00576
0.516	-0.004349
0.517	-0.00431
0.518	-0.007338
0.519	-0.0133
0.52	-0.019507
0.521	-0.021348
0.522	-0.015348
0.523	-0.001985
0.524	0.014177
0.525	0.027268
0.526	0.03371
0.527	0.033543
0.528	0.029008
0.529	0.022571
0.53	0.015737
0.531	0.008833
0.532	0.002036
0.533	-0.003535
0.534	-0.006549
0.535	-0.007307
0.536	-0.007702
0.537	-0.009035
0.538	-0.011158
0.539	-0.01352
0.54	-0.015243
0.541	-0.014894
0.542	-0.01198
0.543	-0.008519
0.544	-0.007986
0.545	-0.011838
0.546	-0.017023
0.547	-0.017818
0.548	-0.010606
0.549	0.002868
0.55	0.016141
0.551	0.022175
0.552	0.018625
0.553	0.009626
0.554	0.001736
0.555	-0.001822
0.556	-0.002438
0.557	-0.002593
0.558	-0.003263
0.559	-0.004473
0.56	-0.005795
0.561	-0.005994
0.562	-0.002959
0.563	0.006795
0.564	0.028252
0.565	0.06436
0.566	0.108608
0.567	0.141559
0.568	0.141398
0.569	0.104232
0.57	0.052777
0.571	0.020456
0.572	0.02559
0.573	0.060505
0.574	0.102189
0.575	0.130179
0.576	0.136586
0.577	0.125308
0.578	0.105191
0.579	0.083911
0.58	0.066312
0.581	0.054755
0.582	0.048889
0.583	0.04611
0.584	0.04347
0.585	0.039406
0.586	0.033953
0.587	0.028364
0.588	0.024836
0.589	0.025314
0.59	0.029362
0.591	0.033741
0.592	0.0351
0.593	0.033051
0.594	0.030164
0.595	0.028877
0.596	0.029393
0.597	0.030862
0.598	0.032635
0.599	0.033978
0.6	0.034522
0.601	0.034757
0.602	0.035087
0.603	0.035025
0.604	0.033654
0.605	0.030587
0.606	0.026971
0.607	0.025775
0.608	0.029705
0.609	0.037737
0.61	0.044653
0.611	0.045281
0.612	0.039136
0.613	0.030865
0.614	0.026411
0.615	0.028221
0.616	0.033964
0.617	0.039761
0.618	0.043134
0.619	0.043367
0.62	0.041951
0.621	0.042352
0.622	0.046895
0.623	0.053934
0.624	0.059243
0.625	0.060141
0.626	0.057942
0.627	0.056682
0.628	0.059718
0.629	0.067202
0.63	0.076401
0.631	0.083868
0.632	0.087111
0.633	0.085411
0.634	0.079904
0.635	0.072432
0.636	0.064469
0.637	0.057239
0.638	0.051233
0.639	0.045582
0.64	0.039807
0.641	0.035609
0.642	0.035211
0.643	0.03837
0.644	0.041921
0.645	0.042479
0.646	0.039562
0.647	0.036114
0.648	0.035874
0.649	0.040103
0.65	0.04658
0.651	0.051261
0.652	0.051398
0.653	0.047835
0.654	0.043877
0.655	0.041682
0.656	0.040928
0.657	0.040922
0.658	0.041563
0.659	0.042208
0.66	0.042426
0.661	0.043487
0.662	0.046982
0.663	0.052483
0.664	0.057489
0.665	0.059381
0.666	0.057211
0.667	0.052035
0.668	0.04616
0.669	0.042684
0.67	0.045884
0.671	0.060598
0.672	0.088084
0.673	0.119618
0.674	0.13598
0.675	0.12058
0.676	0.077881
0.677	0.035019
0.678	0.019755
0.679	0.037758
0.68	0.072788
0.681	0.103872
0.682	0.119221
0.683	0.118399
0.684	0.10688
0.685	0.090354
0.686	0.07278
0.687	0.057095
0.688	0.04557
0.689	0.038787
0.69	0.034761
0.691	0.030219
0.692	0.023618
0.693	0.016679
0.694	0.012473
0.695	0.012142
0.696	0.014104
0.697	0.016185
0.698	0.016939
0.699	0.015133
0.7	0.010393
0.701	0.004303
0.702	-0.000519
0.703	-0.002622
0.704	-0.003258
0.705	-0.005491
0.706	-0.011031
0.707	-0.018
0.708	-0.022528
0.709	-0.022739
0.71	-0.020736
0.711	-0.020334
0.712	-0.023138
0.713	-0.027267
0.714	-0.029563
0.715	-0.028463
0.716	-0.024768
0.717	-0.020283
0.718	-0.01707
0.719	-0.017424
0.72	-0.022069
0.721	-0.028509
0.722	-0.032746
0.723	-0.032673
0.724	-0.029701
0.725	-0.027238
0.726	-0.02757
0.727	-0.030272
0.728	-0.033264
0.729	-0.034922
0.73	-0.035331
0.731	-0.035761
0.732	-0.036975
0.733	-0.038301
0.734	-0.038303
0.735	-0.036054
0.736	-0.031236
0.737	-0.023271
0.738	-0.012315
0.739	-0.001275
0.74	0.005551
0.741	0.006214
0.742	0.0024
0.743	-0.002982
0.744	-0.008854
0.745	-0.016113
0.746	-0.025129
0.747	-0.03395
0.748	-0.039282
0.749	-0.039293
0.75	-0.03548
0.751	-0.0315
0.752	-0.030078
0.753	-0.031094
0.754	-0.032405
0.755	-0.032386
0.756	-0.03099
0.757	-0.028339
0.758	-0.024665
0.759	-0.021902
0.76	-0.022231
0.761	-0.024806
0.762	-0.026089
0.763	-0.023642
0.764	-0.018558
0.765	-0.014149
0.766	-0.013045
0.767	-0.015562
0.768	-0.020059
0.769	-0.024532
0.77	-0.027986
0.771	-0.030472
0.772	-0.032263
0.773	-0.03325
0.774	-0.033088
0.775	-0.032063
0.776	-0.030963
0.777	-0.029014
0.778	-0.022823
0.779	-0.008109
0.78	0.016832
0.781	0.046031
0.782	0.063818
0.783	0.054691
0.784	0.020244
0.785	-0.017294
0.786	-0.03256
0.787	-0.01729
0.788	0.016354
0.789	0.048204
0.79	0.063959
0.791	0.060725
0.792	0.044385
0.793	0.02375
0.794	0.005612
0.795	-0.0075
0.796	-0.016312
0.797	-0.022003
0.798	-0.025528
0.799	-0.028812
0.8	-0.033496
0.801	-0.038538
0.802	-0.041001
0.803	-0.03903
0.804	-0.033718
0.805	-0.028653
0.806	-0.027523
0.807	-0.031335
0.808	-0.037504
0.809	-0.041668
0.81	-0.040576
0.811	-0.034027
0.812	-0.024928
0.813	-0.017261
0.814	-0.013383
0.815	-0.013112
0.816	-0.014621
0.817	-0.015702
0.818	-0.015643
0.819	-0.016299
0.82	-0.019817
0.821	-0.025674
0.822	-0.03083
0.823	-0.032131
0.824	-0.028754
0.825	-0.0231
0.826	-0.019015
0.827	-0.018605
0.828	-0.020714
0.829	-0.022528
0.83	-0.022364
0.831	-0.020721
0.832	-0.019106
0.833	-0.018421
0.834	-0.018631
0.835	-0.019713
0.836	-0.022038
0.837	-0.025353
0.838	-0.02892
0.839	-0.032952
0.84	-0.037928
0.841	-0.042734
0.842	-0.044708
0.843	-0.041275
0.844	-0.032078
0.845	-0.020086
0.846	-0.009986
0.847	-0.00503
0.848	-0.005297
0.849	-0.008418
0.85	-0.011678
0.851	-0.01397
0.852	-0.016191
0.853	-0.019741
0.854	-0.024806
0.855	-0.030211
0.856	-0.034086
0.857	-0.034335
0.858	-0.030388
0.859	-0.02502
0.86	-0.022257
0.861	-0.023296
0.862	-0.025597
0.863	-0.025717
0.864	-0.022599
0.865	-0.01825
0.866	-0.015701
0.867	-0.016545
0.868	-0.01983
0.869	-0.022702
0.87	-0.022399
0.871	-0.018382
0.872	-0.012708
0.873	-0.008176
0.874	-0.006366
0.875	-0.007171
0.876	-0.009014
0.877	-0.009457
0.878	-0.007455
0.879	-0.005265
0.88	-0.006402
0.881	-0.011936
0.882	-0.019631
0.883	-0.026049
0.884	-0.028576
0.885	-0.024952
0.886	-0.011613
0.887	0.014829
0.888	0.051242
0.889	0.082985
0.89	0.090328
0.891	0.065942
0.892	0.026087
0.893	-0.000604
0.894	0.002682
0.895	0.029067
0.896	0.058061
0.897	0.073802
0.898	0.073189
0.899	0.061015
0.9	0.043209
0.901	0.024818
0.902	0.010079
0.903	0.001566
0.904	-0.001174
0.905	-0.001565
0.906	-0.003743
0.907	-0.009608
0.908	-0.017652
0.909	-0.024523
0.91	-0.027724
0.911	-0.027106
0.912	-0.024446
0.913	-0.022155
0.914	-0.021935
0.915	-0.023957
0.916	-0.026673
0.917	-0.027392
0.918	-0.024729
0.919	-0.020788
0.92	-0.019166
0.921	-0.021037
0.922	-0.024205
0.923	-0.025387
0.924	-0.023
0.925	-0.018292
0.926	-0.014226
0.927	-0.013107
0.928	-0.014888
0.929	-0.017599
0.93	-0.019119
0.931	-0.018424
0.932	-0.016039
0.933	-0.013758
0.934	-0.013327
0.935	-0.015332
0.936	-0.018792
0.937	-0.020941
0.938	-0.019137
0.939	-0.014024
0.94	-0.009103
0.941	-0.007112
0.942	-0.007903
0.943	-0.009373
0.944	-0.009888
0.945	-0.009958
0.946	-0.011601
0.947	-0.015831
0.948	-0.020978
0.949	-0.023803
0.95	-0.021766
0.951	-0.014177
0.952	-0.002499
0.953	0.009837
0.954	0.018566
0.955	0.020198
0.956	0.01387
0.957	0.002625
0.958	-0.008718
0.959	-0.017679
0.96	-0.024686
0.961	-0.030427
0.962	-0.034396
0.963	-0.035388
0.964	-0.032741
0.965	-0.027526
0.966	-0.022591
0.967	-0.020883
0.968	-0.023356
0.969	-0.028317
0.97	-0.032577
0.971	-0.03376
0.972	-0.032174
0.973	-0.03012
0.974	-0.029403
0.975	-0.030028
0.976	-0.03046
0.977	-0.028339
0.978	-0.022686
0.979	-0.01609
0.98	-0.012797
0.981	-0.014533
0.982	-0.019316
0.983	-0.023524
0.984	-0.024539
0.985	-0.022351
0.986	-0.01929
0.987	-0.017974
0.988	-0.019293
0.989	-0.022164
0.99	-0.024771
0.991	-0.025546
0.992	-0.022332
0.993	-0.010984
0.994	0.012339
0.995	0.044402
0.996	0.071113
0.997	0.07504
0.998	0.05047
0.999	0.011559
1.0	-0.016278
1.001	-0.015593
1.002	0.011021
1.003	0.046191
1.004	0.072127
1.005	0.080245
1.006	0.071629
1.007	0.052597
1.008	0.030391
1.009	0.010877
1.01	-0.002551
1.011	-0.009639
1.012	-0.012699
1.013	-0.014533
1.014	-0.016786
1.015	-0.019762
1.016	-0.022455
1.017	-0.022653
1.018	-0.019094
1.019	-0.014001
1.02	-0.011611
1.021	-0.014303
1.022	-0.020878
1.023	-0.027674
1.024	-0.031161
1.025	-0.030182
1.026	-0.026094
1.027	-0.021211
1.028	-0.017307
1.029	-0.015075
1.03	-0.014556
1.031	-0.015769
1.032	-0.018709
1.033	-0.023064
1.034	-0.028333
1.035	-0.033972
1.036	-0.038728
1.037	-0.039996
1.038	-0.035841
1.039	-0.028148
1.04	-0.021667
1.041	-0.01964
1.042	-0.021229
1.043	-0.022821
1.044	-0.021615
1.045	-0.01797
1.046	-0.014367
1.047	-0.012762
1.048	-0.0132
1.049	-0.014315
1.05	-0.014754
1.051	-0.014275
1.052	-0.013739
1.053	-0.014401
1.054	-0.017256
1.055	-0.022404
1.056	-0.028145
1.057	-0.030538
1.058	-0.025871
1.059	-0.014704
1.06	-0.001915
1.061	0.007226
1.062	0.010193
1.063	0.007692
1.064	0.002309
1.065	-0.003324
1.066	-0.007773
1.067	-0.011226
1.068	-0.014869
1.069	-0.019306
1.07	-0.023556
1.071	-0.025913
1.072	-0.025674
1.073	-0.023839
1.074	-0.02221
1.075	-0.022159
1.076	-0.023725
1.077	-0.024992
1.078	-0.023773
1.079	-0.020869
1.08	-0.019622
1.081	-0.02188
1.082	-0.025981
1.083	-0.028666
1.084	-0.028028
1.085	-0.024444
1.086	-0.019587
1.087	-0.015286
1.088	-0.0127
1.089	-0.011812
1.09	-0.011747
1.091	-0.011596
1.092	-0.011024
1.093	-0.01046
1.094	-0.01107
1.095	-0.014558
1.096	-0.021702
1.097	-0.029972
1.098	-0.034354
1.099	-0.030924
1.1	-0.017282
1.101	0.008637
1.102	0.044563
1.103	0.077809
1.104	0.089231
1.105	0.069691
1.106	0.03244
1.107	0.004642
1.108	0.004981
1.109	0.030358
1.11	0.062337
1.111	0.082959
1.112	0.084979
1.113	0.071821
1.114	0.051796
1.115	0.032257
1.116	0.017136
1.117	0.007835
1.118	0.003732
1.119	0.001548
1.12	-0.002749
1.121	-0.010535
1.122	-0.019941
1.123	-0.027843
1.124	-0.03171
1.125	-0.030729
1.126	-0.026426
1.127	-0.022017
1.128	-0.020333
1.129	-0.021845
1.13	-0.024618
1.131	-0.026274
1.132	-0.025906
1.133	-0.024329
1.134	-0.023302
1.135	-0.024794
1.136	-0.029543
1.137	-0.035298
1.138	-0.03832
1.139	-0.037465
1.14	-0.034783
1.141	-0.032448
1.142	-0.030886
1.143	-0.029084
1.144	-0.025855
1.145	-0.021519
1.146	-0.018446
1.147	-0.019275
1.148	-0.024546
1.149	-0.032032
1.15	-0.037865
1.151	-0.038678
1.152	-0.033738
1.153	-0.025415
1.154	-0.017646
1.155	-0.013894
1.156	-0.0152
1.157	-0.019016
1.158	-0.021428
1.159	-0.021371
1.16	-0.021062
1.161	-0.022701
1.162	-0.026173
1.163	-0.029001
1.164	-0.027728
1.165	-0.02018
1.166	-0.007248
1.167	0.007041
1.168	0.017266
1.169	0.019583
1.17	0.014216
1.171	0.005026
1.172	-0.003648
1.173	-0.009567
1.174	-0.012977
1.175	-0.015791
1.176	-0.019635
1.177	-0.023512
1.178	-0.024658
1.179	-0.022383
1.18	-0.01938
1.181	-0.019081
1.182	-0.022486
1.183	-0.027293
1.184	-0.030157
1.185	-0.029831
1.186	-0.027979
1.187	-0.027307
1.188	-0.029098
1.189	-0.032138
1.19	-0.033817
1.191	-0.032428
1.192	-0.028461
1.193	-0.023962
1.194	-0.021446
1.195	-0.023249
1.196	-0.0298
1.197	-0.037344
1.198	-0.040022
1.199	-0.035813
1.2	-0.028514
1.201	-0.023614
1.202	-0.023643
1.203	-0.027309
1.204	-0.031674
1.205	-0.033878
1.206	-0.03079
1.207	-0.01821
1.208	0.007504
1.209	0.043933
1.21	0.07738
1.211	0.087392
1.212	0.063708
1.213	0.02017
1.214	-0.013512
1.215	-0.016434
1.216	0.008706
1.217	0.043266
1.218	0.069095
1.219	0.077279
1.22	0.06813
1.221	0.047853
1.222	0.02456
1.223	0.004843
1.224	-0.008205
1.225	-0.015168
1.226	-0.019096
1.227	-0.023497
1.228	-0.030151
1.229	-0.038074
1.23	-0.044755
1.231	-0.048291
1.232	-0.048274
1.233	-0.045871
1.234	-0.04402
1.235	-0.046423
1.236	-0.054336
1.237	-0.063878
1.238	-0.068596
1.239	-0.06569
1.24	-0.058093
1.241	-0.050707
1.242	-0.046258
1.243	-0.044354
1.244	-0.043107
1.245	-0.04115
1.246	-0.038542
1.247	-0.036254
1.248	-0.035086
1.249	-0.035073
1.25	-0.035511
1.251	-0.035203
1.252	-0.033158
1.253	-0.029717
1.254	-0.026768
1.255	-0.026457
1.256	-0.029144
1.257	-0.032132
1.258	-0.03185
1.259	-0.027939
1.26	-0.023359
1.261	-0.020654
1.262	-0.01984
1.263	-0.019344
1.264	-0.017555
1.265	-0.013663
1.266	-0.008278
1.267	-0.00375
1.268	-0.003051
1.269	-0.007465
1.27	-0.014959
1.271	-0.020712
1.272	-0.019944
1.273	-0.011134
1.274	0.002934
1.275	0.016495
1.276	0.023902
1.277	0.023401
1.278	0.017575
1.279	0.009764
1.28	0.001716
1.281	-0.005775
1.282	-0.012085
1.283	-0.01678
1.284	-0.019625
1.285	-0.02051
1.286	-0.019582
1.287	-0.017484
1.288	-0.01525
1.289	-0.013706
1.29	-0.012712
1.291	-0.011152
1.292	-0.008189
1.293	-0.00456
1.294	-0.002416
1.295	-0.004117
1.296	-0.010185
1.297	-0.017198
1.298	-0.01958
1.299	-0.015049
1.3	-0.006664
1.301	0.000514
1.302	0.003178
1.303	0.001103
1.304	-0.003354
1.305	-0.00694
1.306	-0.007732
1.307	-0.006394
1.308	-0.005457
1.309	-0.007274
1.31	-0.01212
1.311	-0.018028
1.312	-0.022107
1.313	-0.020987
1.314	-0.01037
1.315	0.013159
1.316	0.047449
1.317	0.081158
1.318	0.096558
1.319	0.081933
1.32	0.045528
1.321	0.013063
1.322	0.006728
1.323	0.02792
1.324	0.06035
1.325	0.085507
1.326	0.093917
1.327	0.086182
1.328	0.068359
1.329	0.04755
1.33	0.029402
1.331	0.016739
1.332	0.009529
1.333	0.006098
1.334	0.003837
1.335	-0.000539
1.336	-0.008734
1.337	-0.017917
1.338	-0.022516
1.339	-0.020086
1.34	-0.013489
1.341	-0.007669
1.342	-0.005846
1.343	-0.007917
1.344	-0.011321
1.345	-0.013394
1.346	-0.013114
1.347	-0.01115
1.348	-0.008983
1.349	-0.00797
1.35	-0.008684
1.351	-0.010797
1.352	-0.01322
1.353	-0.01457
1.354	-0.014427
1.355	-0.014267
1.356	-0.015917
1.357	-0.018566
1.358	-0.01915
1.359	-0.016351
1.36	-0.012229
1.361	-0.009924
1.362	-0.011148
1.363	-0.015299
1.364	-0.020089
1.365	-0.02301
1.366	-0.022636
1.367	-0.019476
1.368	-0.015941
1.369	-0.014882
1.37	-0.017651
1.371	-0.023175
1.372	-0.028379
1.373	-0.029995
1.374	-0.027011
1.375	-0.021632
1.376	-0.017294
1.377	-0.015049
1.378	-0.012638
1.379	-0.007368
1.38	0.001551
1.381	0.01296
1.382	0.024104
1.383	0.031231
1.384	0.031286
1.385	0.023705
1.386	0.010679
1.387	-0.003987
1.388	-0.016405
1.389	-0.024115
1.39	-0.02679
1.391	-0.025472
1.392	-0.021287
1.393	-0.015247
1.394	-0.009101
1.395	-0.005499
1.396	-0.00613
1.397	-0.009092
1.398	-0.009788
1.399	-0.005856
1.4	0.000131
1.401	0.003483
1.402	0.001764
1.403	-0.003699
1.404	-0.00958
1.405	-0.013099
1.406	-0.013539
1.407	-0.012428
1.408	-0.012426
1.409	-0.015438
1.41	-0.02109
1.411	-0.026533
1.412	-0.028081
1.413	-0.023776
1.414	-0.014714
1.415	-0.0044
1.416	0.003272
1.417	0.006587
1.418	0.006512
1.419	0.004617
1.42	0.002831
1.421	0.005879
1.422	0.020735
1.423	0.049753
1.424	0.082901
1.425	0.09984
1.426	0.085423
1.427	0.046077
1.428	0.008138
1.429	-0.00339
1.43	0.015788
1.431	0.049967
1.432	0.078943
1.433	0.091241
1.434	0.086253
1.435	0.069048
1.436	0.046155
1.437	0.024988
1.438	0.012118
1.439	0.008993
1.44	0.010928
1.441	0.011438
1.442	0.006948
1.443	-0.001945
1.444	-0.011742
1.445	-0.018159
1.446	-0.018692
1.447	-0.014316
1.448	-0.008801
1.449	-0.006259
1.45	-0.008307
1.451	-0.012566
1.452	-0.014395
1.453	-0.010816
1.454	-0.002992
1.455	0.004766
1.456	0.008709
1.457	0.008932
1.458	0.008617
1.459	0.010168
