animal_id,heart_rate_bpm,rr_mean_ms,rr_std_ms,rr_cv,r_amplitude_mv,qrs_duration_ms,j_wave_amplitude_mv,t_wave_amplitude_mv,rt_interval_ms,qt_ms,qtc_ms,r_amplitude_std,qrs_std,j_wave_std,t_wave_std,rt_std,qt_std,corr_R_T_amp,corr_R_J_amp,corr_J_T_amp,corr_QRS_QT,n_beats,cluster_recommended,cluster_kmeans_k5,gmm_max_prob,gmm_cluster
119,578.3414634146342,103.74493927125506,23.43811529699346,0.22592056500906865,0.22816821637336834,6.0,0.04140815623475624,0.05556229819428715,65.0,81.77272727272727,80.28326423123221,0.052903576318363274,2.7697223072752015,0.05915912779254622,0.06429645989438659,3.4943054568293395,13.533214586164085,0.5859534739248633,0.6209126214858436,0.5823823616681918,-0.03400144581943602,248,3,0,0.9999999999869948,4
122,551.656372824256,108.76335877862596,5.013569373469905,0.04609612492451976,0.38294813417926016,6.0,0.0803446450088432,0.016959851289159802,65.0,67.71052631578948,64.92543740875693,0.03434085650186116,0.375,0.040141728513970125,0.038250657899872434,4.978600037493806,20.230719410293194,0.8033481815325914,0.8303653598400617,0.6909192949353294,-0.3685190752209689,132,3,4,0.999999999918205,4
123,502.60395139290733,119.3782894736842,26.33081598302206,0.22056620260777346,0.24899047892831153,6.0,0.09427293984355904,0.020904789263629184,75.0,79.0801393728223,72.37769534723175,0.0541270203895002,13.176831060424362,0.05091023970128604,0.06674866071413778,5.080500740211902,13.832686191685559,0.6147836905393299,0.9155104117392598,0.5239897491347943,-0.06533646027016021,305,3,4,0.9999965906890663,4
124,496.65108050044233,120.80916030534351,9.765807307458623,0.080836645853474,0.22241065954583403,6.0,0.0375637576605585,0.0032471591690049085,77.0,79.00884955752213,71.88293567533448,0.11498402136956651,1.3722664865387917,0.038849380525732134,0.06439645302722571,12.344635246933986,19.937779864201808,0.3525105489212876,0.44522749956735347,0.33796358368910484,-0.11647653423257798,132,1,0,0.9999999999945324,4
125,500.3586800573888,119.91397849462365,18.12376287470852,0.15113970116103773,0.17914856548679597,5.0,0.052918622781645455,0.0031389739993502724,64.0,91.21176470588236,83.29442838481657,0.01827733286846357,0.3864108672153545,0.02064275623492402,0.042780352106787024,12.853811668411485,20.75001015296895,0.7176404818168522,0.7419080607209076,0.6504704496421524,0.11696486336878584,94,1,0,0.9999999997555529,1
126,452.41862187363245,132.62053571428572,77.78476528808508,0.5865212719066569,0.3001299144908053,14.0,0.1245550792866783,0.027925033018101255,40.0,65.22115384615384,56.63476317816425,1.0683618766021004,28.275184289492096,0.4292574091562247,0.3608399283659491,9.079122934200425,28.828470965495708,0.45206178964990684,0.7271598804787768,0.6211484105312515,0.06439595514838109,225,2,2,1.0,6
127,559.6923328696506,107.20175438596492,19.83434931688195,0.18501888733528699,0.14646988075146625,5.0,0.03007781135598725,0.028877787738238493,58.0,64.19811320754717,62.00422990212779,0.03441269376527916,0.6346732408505672,0.029139196956445478,0.03373303577565683,5.925375606250089,13.027198382032855,0.19564207133410513,0.5839567742136382,0.3864059231407179,0.13390052995413437,115,1,0,0.9999999999943432,1
128,553.584102200142,108.38461538461539,1.1440173649516614,0.010555163764635627,0.37246753431056867,6.0,0.055886113927916946,0.012096097207712599,64.0,66.69117647058823,64.05964952662268,0.020113379270576333,0.4530656579071883,0.021136120279631656,0.016512470522537497,4.52444671031142,15.014909847564736,-0.11730469037043864,0.4863074331985083,0.1136381514961558,-0.16161763560731887,144,1,0,0.9809824123210622,1
129,524.5992644507668,114.37301587301587,17.85350794750841,0.1560989522854805,0.27197213051893354,6.0,0.08616745609413724,0.04108379593691656,58.0,62.51724137931034,58.45720136089497,0.02172655179106728,0.5484044519862147,0.03661346310300434,0.05607950561746477,2.1903275438940737,17.05711013979544,0.6250711452834984,0.5896549904653102,0.09171636900061439,-0.1330618565166751,127,1,4,0.9999933014522799,4
130,516.7595632587615,116.1081560283688,35.9712338811335,0.3098079851715552,0.17313446848390998,6.0,0.04049125112620571,0.029636549210313966,56.0,59.89453860640301,55.58477599041009,0.027341482277621926,1.4699138271277348,0.027890737318727453,0.033902197423098586,4.094248722652251,17.939352096211042,0.8028857961223349,0.8321061891318772,0.7751749744261303,-0.1491381831550838,565,3,4,0.9999999994576716,4
131,461.95743536294253,129.882096069869,62.255621059322486,0.47932411735819686,0.5711611670658839,7.0,0.1419251726442626,0.07442748770459441,63.0,65.15204678362574,57.1680553650456,0.3358801871360827,15.555420847753,0.26509902283609804,0.3061124577688902,8.963677053552638,29.98833942140066,0.7292757672434652,0.7724940552042334,0.7066806200952278,0.060315522911171794,230,2,2,1.0,0
132,565.7439446366782,106.05504587155963,4.118240505238545,0.038831160473270024,0.3249436971598939,6.0,0.030094756608983118,0.032420244528660734,64.0,66.57281553398059,64.64445177029465,0.018999045699618737,0.3500761939383121,0.02294915042397411,0.021737499253952866,3.642312906390464,15.395709099233452,0.5915939787528216,0.7957283495540103,0.5813552915815691,-0.4235209037905137,110,3,4,0.999632860201095,4
133,557.2569906790945,107.67025089605735,0.9812323085281863,0.009113309390125298,0.35178597572620696,6.0,0.07418184174036715,0.04420496748466757,66.0,71.13011152416357,68.54971082885415,0.019570270577676376,0.3226387836947783,0.025145629594409333,0.02299096221225815,1.0064075422411718,10.498889378270299,0.6041025969068652,0.4062373168585203,0.4973771945062516,-0.12096242950637433,280,1,4,0.9990962100256319,3
134,597.8472015906026,100.36009174311927,17.002091152287736,0.16941087694305945,0.83946278505433,6.0,0.18876639141886142,0.14838439493463326,63.0,70.29135802469136,70.1651421042325,1.8861876627625116,1.672058528305531,1.1494598345013134,1.358135696264512,8.278690533277295,12.440076970984714,0.8771090930662364,0.8563526370246067,0.834521190205874,0.11656357070993452,873,3,2,1.0,0
135,514.9960536700868,116.50574712643679,0.6152881409380309,0.005281182740884834,0.3584430488660493,6.0,0.08207216667737913,0.04529307412150499,67.0,70.71974522292993,65.51896266163207,0.026961745608500128,0.4401236551609508,0.03811130187095044,0.034564756829136144,0.6555624034320876,22.277598190053425,0.747415530399372,0.8661894386413114,0.8025063830181721,-0.41607819699340265,175,3,4,0.9999990017965182,4
136,595.6932984503925,100.72297297297297,1.41095445971961,0.014008268601227765,0.37856488594527277,6.0,0.019836223621895067,0.05556444185513009,65.0,80.65,80.3600324948079,0.06375946268122124,1.1695037238037236,0.041593330441133995,0.05390176280149922,6.835142606371925,16.5687479222413,0.4066105723506332,0.32748333063211515,0.6173873365769605,-0.09655920978114144,297,3,0,0.999999999972145,4
137,569.9190647482014,105.27810650887574,0.7151797729493989,0.006793243122102542,0.3206529281321331,5.0,0.022041587299614307,0.0235326866648359,65.0,71.62987012987013,69.81120447749589,0.02904094150291074,0.31495903222084426,0.02222883025044506,0.022235437945408533,3.435933894677109,23.792020688609135,0.1900122641635694,0.38240284570776545,0.5090422623857662,0.012273514529843297,170,1,0,0.9951493096101681,3
138,530.6313693334895,113.0728476821192,1.052611595023504,0.009309145534060507,0.11986398390545819,4.0,0.02513630628117277,0.038334865820703376,70.0,74.06756756756756,69.6544580374597,0.01966936883150812,0.4741647548744009,0.01730062335161543,0.016952347872221236,2.2527239290847736,23.794293240283427,0.5540722069889322,0.4590874902108409,0.6124848373491365,0.06202730064644624,152,3,0,0.9999989207210171,3
139,685.5968615729498,87.5149863760218,26.636680591563437,0.30436707693828324,0.2667352565066437,6.0,-0.009121966631228733,0.10938653202182126,55.0,59.83888888888889,63.96498553765421,0.012801996071987348,0.5021996677869508,0.016841823388612575,0.1078838517904118,1.0800714711597028,13.209726868409499,0.24302160362057665,0.53373130632154,0.806872123303618,-0.04598074520924587,368,1,4,0.9999999962980262,1
140,574.4062045564712,104.45569620253164,4.273447774530717,0.04091158194230812,0.2089024382441193,6.0,0.009074750531180804,0.021745938611250574,68.0,74.31428571428572,72.71202568731844,0.021178926980725273,0.5563905750377645,0.024107921750104507,0.03206758431849987,2.2757589685422617,16.424821595720154,0.6811581634416749,0.738749962450858,0.5644343271253194,0.24938100939070082,159,3,4,0.994730437053309,4
141,489.6067958041058,122.54731861198738,17.049277175249514,0.13912403280916652,0.35974631671175533,6.0,0.08073557599202122,0.00607857039443572,73.0,77.29947460595447,69.82720126943504,0.06818735802592467,0.5851299575398533,0.04844720980254375,0.07830250528645631,10.08235877390889,20.808045884542306,0.5877828680689259,0.6121188097076891,0.6406545938366763,-0.05698277096760677,635,3,0,0.9999999994490296,4
142,517.0303895574139,116.04733727810651,3.9833143816358896,0.03432490977444755,0.5104207340281243,6.0,0.02697060055014923,0.017886869580929086,76.0,80.10843373493977,74.36364185699,0.02573720035544211,0.39548713180509204,0.015262088256662905,0.018280072387523078,7.935513122412443,7.410729327779592,0.66861798377708,0.20590412961558413,0.27859082895395987,-0.0007753944387786761,170,1,0,0.9998667241807997,3
143,553.5622757560226,108.38888888888889,2.865100001282364,0.026433521282974142,0.2379719902289516,5.0,-0.0019924885177065414,0.042314843535697866,65.0,71.44318181818181,68.62279550571498,0.014334714128750542,0.39939753775441583,0.020744789056871132,0.020459483781782854,3.2533065906792085,25.334958055765966,0.5085019380759479,0.5020688227680715,0.3493406140769711,0.04917566954815586,271,1,0,0.999995502313114,3
144,583.4921943428307,102.82913907284768,7.885197405089987,0.07668251894537251,0.2856358030410419,6.0,0.0956986310825696,0.045960347813365464,65.0,70.3971119133574,69.42193944758546,0.08444630856048106,2.185379418906978,0.05516423604752338,0.04005523647174468,2.6324954515188623,19.975861038348896,0.34283585741089734,0.6343734797140063,0.6245305287363522,0.011586353013587097,756,1,4,0.999999999999594,4
145,442.6559356136821,135.54545454545453,2.4877214086545982,0.01835341079490314,0.34668382381223867,5.0,0.027565729075481306,0.0032385221065089342,65.0,97.51612903225806,83.75948033303673,0.021770508879277794,0.33751535925556286,0.024652257461226762,0.026132689429159202,9.624945569543573,18.99509703161082,0.445396406342954,0.5199827200145579,0.6096391719521116,-0.05082781883102105,133,1,0,0.9999999991715405,1
146,405.6528475515282,147.90972222222223,15.349956467647182,0.10377922584821796,0.5077305561558788,6.0,0.06173243005159972,-0.012139235734352183,76.0,69.45161290322581,57.10629378778549,0.01930966126983681,0.7545129986054004,0.021983368420701945,0.078851288143862,12.06864619658801,14.812751620089214,0.13120545242629503,0.496052711451352,0.16689828126423395,0.04861019962188729,145,2,0,0.9999999999999183,1
147,530.377437912165,113.12698412698413,10.046280208701429,0.08880533929397924,0.14854859092703984,4.0,0.03252796605296495,0.07067655050383725,76.0,80.18181818181819,75.38636368299058,0.019982696478779594,0.4192207434586601,0.018555392137552737,0.023222368641324192,1.3613485377631405,34.41131659319968,0.23008499037929178,0.4895245043786629,0.6901226717413628,0.12726207826714095,127,3,0,0.9999999999011759,1
148,422.0065600378724,142.1778846153846,8.126540959553358,0.057157559922466385,0.40050751760923803,6.0,0.04630321117891144,-0.013393198174438127,46.0,93.4047619047619,78.3344851830514,0.019424501920506213,0.5738055849357896,0.025450127617208485,0.03741287642879689,11.37883292567949,13.855876106181043,0.41628105702160806,0.5771512658341222,0.5782807164921299,0.05449655020181732,209,1,0,0.9999999999168567,1
149,384.80392156862746,155.9235668789809,6.386626051682075,0.040959979171327036,0.47375582238651237,6.0,0.03245842482758962,-0.0010818826761890337,71.0,82.28260869565217,65.89495589264762,0.031852746589949535,0.7885655974321576,0.024250974353842197,0.022433086432330763,8.190628520311071,15.380613767252513,0.2582011760045807,0.7530487470418334,0.46801732646957606,0.04082670387268794,158,2,0,0.99999998686204,1
150,476.54066774525666,125.9074074074074,1.8408935028645435,0.014621010318382902,0.22570213260644983,6.0,0.01738375072983054,-0.0020971669959613942,71.0,91.12101910828025,81.20689918030453,0.016619457061212428,0.4347127273033343,0.012294938722681541,0.01005904951989901,9.915422612781672,12.23029879365665,0.36875108117201116,0.6294049318584526,0.5978762069043199,-0.0820079165812117,163,1,0,0.9794725691930991,1
151,343.585480742588,174.6290322580645,144.1235619234235,0.8253127218298935,0.11283993719663489,5.0,0.040766808991748574,0.06267209209294936,67.0,70.85217391304347,53.616067387292325,0.029780301585288074,9.446234955722288,0.028883493686455996,0.03516507681625698,5.4601193417183165,29.74060943060598,0.6493606233654401,0.7607205441767595,0.666935827757209,0.020978026252248833,125,2,2,1.0,0
152,570.2543025944002,105.21621621621621,6.115154077789813,0.05811988206478888,0.30659620604832927,6.0,0.024324596329667332,0.022463153924987194,69.0,71.56666666666666,69.77011677947789,0.06572202303039738,6.156865957271172,0.05797352928499753,0.0736947759172208,3.7725496959812,20.105905013537036,0.8476180710408865,0.792206190419946,0.735402643489382,0.2859642861432905,149,3,4,0.9999999999619694,4
153,489.9406376749308,122.46381578947368,8.766422960952255,0.07158378092695172,0.27308315400893063,6.0,0.03273084166721074,-0.006456079882249027,70.0,89.87407407407407,81.21393161686198,0.035002662804922174,0.5748843271444358,0.03434216423232699,0.049639869225339084,11.031496802793889,25.21476589400905,0.6730526972564265,0.7748167105033562,0.7665727948303356,0.08655814311908039,305,1,0,0.971185831388738,4
154,562.2965374371116,106.70526315789473,0.7884575285307721,0.00738911563681793,0.3329148134156107,6.0,0.10865963238843658,0.014109301205692282,63.0,67.46428571428571,65.31019883756792,0.02531269059887921,0.45264305672420335,0.03348241885696528,0.028830692516766218,2.493467769042514,19.128431972331505,0.6744854546403584,0.6681141625580261,0.5083501560622562,-0.13930071710405184,191,3,4,0.9955922303530798,4
155,537.0751179387928,111.71621621621621,2.7504867609789145,0.024620300025697314,0.31587115853746883,6.0,0.1485214592469999,-0.010789482676628374,69.0,70.52941176470588,66.72862144087654,0.028301372505254243,0.4200057243642544,0.05753767517118856,0.024406223474203365,3.785938897200183,21.718179947436717,0.8340379108164521,0.5252804287614119,0.3998932029621607,-0.24363643540388555,149,3,4,0.9999999999996803,4
156,459.780067538315,130.49717514124293,12.43442997459131,0.09528505089196736,0.1791974410944061,4.0,0.03181352630049697,0.00461309186469944,65.0,96.6304347826087,84.58890017528111,0.019117503311874225,0.5095197637093085,0.015710318570799808,0.030888887226668535,8.209204526690693,8.114341339856797,0.5409906173815965,0.5995875817848986,0.5529625038149686,-0.18720359640998538,178,1,0,0.9999999999999996,1
157,582.4119310876832,103.01986754966887,8.216625583677278,0.07975767955356576,0.26438408544503095,6.0,0.07384667578937311,0.025193438118919317,65.0,68.07407407407408,67.06891015913831,0.024106801081780437,0.7574831751441072,0.02785281935292137,0.02671352249723807,2.729743372815798,15.606115276783106,0.8065119345555102,0.6385587072658443,0.5585799754181117,-0.4324128485180608,152,3,4,0.9999995907501573,4
158,520.5734500093092,115.25751072961373,1.3966544944344805,0.012117687477312754,0.2582198878425551,6.0,0.06945856959277269,0.0041719425932887,67.0,68.55868544600939,63.859845564453224,0.02807618207462967,0.42356948206314876,0.02248279800391097,0.018973549223950472,4.722537301173941,19.124257566724097,0.68949212257576,0.7042545838577329,0.5894098839662419,-0.14802658645612443,234,3,4,0.8167379543936428,3
159,506.68543279380714,118.41666666666667,9.239690448756383,0.0780269425651489,0.28564702753407695,6.0,0.03723526313427904,0.042472693951609033,75.0,75.33181818181818,69.22644560987054,0.052501481657528014,4.944607596450295,0.07046494689703348,0.09255844550586423,7.9199830514233405,14.854505471519126,0.3817553117117874,0.5673951825840516,0.8481900663383827,-0.0066998595048627495,229,3,0,0.9999999996652393,4
160,542.1419049029773,110.67213114754098,24.589975550216078,0.2221876031051964,0.2165834164051688,5.0,0.024360998306998456,0.028921517812465002,73.0,74.90078328981723,71.19790635336564,0.10855897652189932,3.054623371140146,0.06508488021495314,0.06676965362095069,7.636009720617532,28.16278158023129,0.390402903851445,0.8119850144871271,0.6537879314118165,0.03364095146253503,428,3,0,1.0,0
201,499.2964824120603,120.16908212560386,8.470130879424584,0.07048510922777443,0.3948545611346175,6.0,0.10967111974824088,0.019522418062675805,65.0,70.35678391959799,64.18146221836874,0.02471114898717191,0.35913973413842115,0.023756519891970362,0.028715153495968464,3.498445374485531,11.718814247392828,0.3355418028174623,0.47833095221317895,0.2097978644070799,-0.22954704617426872,208,1,0,0.9893453912436998,4
202,541.8468583057746,110.73239436619718,2.965005392207098,0.026776314277118286,0.42526021896827043,6.0,0.05908866505797626,0.006281853611557336,67.0,69.63387978142076,66.17336932128221,0.043767067078238624,0.3563403561655259,0.05308571835883341,0.05123707561496844,6.744840149321543,24.266252976090968,0.802144303235298,0.858770749618928,0.7886417583732844,-0.407256624309029,214,3,4,0.9999999999999978,4
203,541.9385643800732,110.7136563876652,12.772410058229706,0.11536435951051024,0.24312050997832385,6.0,0.07319302998421505,0.02306299730727179,58.0,63.129629629629626,59.99742955455285,0.022040540231437138,0.46207177416909573,0.024035729048690568,0.048499518089750254,1.807996005947503,21.386557927190978,0.6250482380992315,0.5547198645878921,0.05301923053934236,-0.09705431435240881,228,1,4,0.9992578828872603,4
204,567.4097845754669,105.74368231046931,12.48576021436387,0.11807570855821897,0.13973544381449327,4.0,0.00645914689901478,0.03823208335948056,68.0,72.06716417910448,70.08260206148647,0.01839536934147873,0.5174333061152638,0.01754017398344086,0.01822496048568802,1.9533850971472917,26.475811493603032,0.6874095016134786,0.7520625078910818,0.8033231948313984,0.002631993451011324,278,3,4,0.9999999999935083,1
205,466.4747017688194,128.62433862433863,3.2781741498986987,0.025486421815337473,0.23706230646981613,6.0,0.023009973591162948,-0.0006442906223632318,65.0,94.24022346368714,83.09496895644936,0.012938314077729645,0.49926632388945275,0.012886440711489634,0.010225675597678618,10.656021872117073,14.48962677616204,0.47706350067623576,0.05256419462774631,0.38949662253960926,-0.016282532015615133,190,1,0,0.9999998854596933,1
206,531.3250020690226,112.92523364485982,0.9612290116093161,0.008512083443035407,0.3905462292065557,6.0,0.03972672045414863,0.04300181643941979,70.0,74.86341463414634,70.4488865045152,0.02256316323170282,0.4894570978392762,0.023336684156945675,0.024035208457225347,3.0273242646044074,19.23974950557443,0.8209302612549667,0.7668273320558396,0.6788811920854756,-0.10057608987526782,215,3,4,0.9993818898896677,3
207,494.2933150261735,121.38541666666667,12.526721003219302,0.10319790751815439,0.29266465145086545,6.0,0.057170308436104586,0.02936745393998752,76.0,76.94117647058823,69.83539049358718,0.03364897935060279,0.5398102949676389,0.039639537870691015,0.04764525168770194,7.253756744730536,19.549504308070407,0.69717469059635,0.7488163776904897,0.6826331093815143,-0.10099709404460125,193,3,4,0.9999998829028323,4
208,512.1621152711753,117.15040650406505,0.8885552578905105,0.007584739006942141,0.26804080670106556,5.0,0.026868585382222438,0.050169270947377075,74.0,79.83127572016461,73.75664770555937,0.012336615352295821,0.2795933381356069,0.012987474925978964,0.015304081884807799,0.7611081196011037,23.077655993754934,0.618215080246719,0.7591608013163481,0.6195552724708288,0.021713488147881845,247,3,4,0.9999998429150433,3
209,487.7075749264449,123.02453987730061,0.8458389089062633,0.006875367384018397,0.3067896862506737,6.0,0.05239122150413121,0.027053683478186374,72.0,76.41666666666667,68.8957155252431,0.014133563934221788,0.4916681775446329,0.014169943612298588,0.016063946356983255,3.2475799534456318,8.761204067780607,0.35865302835790097,0.6486516796434738,0.2581864803923584,-0.015725609560115688,164,1,0,0.9999613885806004,3
210,605.3165367780506,99.12169312169313,1.1113559338518675,0.011212035416782479,0.17201977265846477,5.0,0.006033316031089259,0.02124945772495247,64.0,98.23076923076923,98.66501564717923,0.010011556662732703,0.8162207840676614,0.014575929067361012,0.019929604986382642,4.830721091244885,17.99832537521357,0.0972101139334253,0.39626158257608946,0.7084972452872873,0.06304184134140586,190,1,0,1.0,1
211,492.37700631562006,121.8578431372549,1.5786175315349047,0.012954582904908507,0.6291821945208284,6.0,0.18693079539599516,0.01594975825106513,76.0,79.38275862068966,71.91168142956349,0.035047864843158194,0.43821992668059717,0.02996899495640692,0.02500655961035515,3.9676565251579694,7.444162825820658,0.4583625050114151,0.4513546014379172,0.3435386119498818,-0.053461389957006965,613,1,0,0.9998461220120586,3
212,517.6899063475546,115.89949748743719,1.034725234959669,0.008927780166362042,0.3023480782225706,6.0,0.051189392467556244,0.05360878123037024,73.0,77.2,71.70947184584952,0.03671703104841097,0.5516307482474669,0.036826004149051794,0.04339805740091669,2.3068120663694605,26.09307138506516,0.858263423825068,0.9367491064093897,0.8440688460618041,0.10457017012904439,200,3,4,0.9999996387254495,4
213,604.9403461603092,99.18333333333334,1.046878870545937,0.010554987772266211,0.40141352317923856,6.0,0.08949013892785208,-0.003907443278735243,55.0,95.0,95.39030894258241,0.018274313861053555,0.9738997166474685,0.020932506851858382,0.016707869934680847,9.019935411807214,22.213113286348253,0.6116283236239499,0.581463633785373,0.7320414095579209,-0.3287407124110634,241,1,0,0.996939302206189,1
214,506.85239272073693,118.37765957446808,6.156682457147123,0.05200882057711342,0.21740129173647096,5.0,0.04875707376556655,0.029156353839247588,76.0,80.92307692307692,74.37680403617254,0.019294225489086932,0.4073670385393515,0.02426966661521569,0.02818923591328821,9.646348449577808,21.251831382525715,0.5955514164762046,0.5979370994887231,0.6069193234602365,-0.049221792402627855,189,3,0,0.9921759136401508,3
215,535.4044451788812,112.06481481481481,7.6812745025924,0.06854314188878619,0.17369160364018613,6.0,0.09020122728912537,0.021423026706048502,70.0,72.45602605863192,68.44470752553265,0.019628409424184843,0.49612988199974817,0.018319451023740854,0.024832214919479217,2.715601916605305,15.35386508465026,0.6498018825868807,0.7347805848141841,0.44236289788318844,-0.15869191156192802,325,3,4,0.9996410725263041,4
216,515.5508697944123,116.38036809815951,1.4749287028470777,0.012673346260625919,0.23048782389293013,6.0,0.042011698130819314,0.030167630933060435,77.0,81.21794871794872,75.28564114661911,0.01671447696593853,0.4909111822110755,0.01437508354098833,0.01151187799286417,1.3858199357816794,13.59907253620766,0.668892217894566,0.7839375051086285,0.42772185650151334,-0.09003074947079245,164,3,4,0.999969710493777,3
217,626.3295898679067,95.79620853080569,0.7310689070012634,0.0076315014781213365,0.30240403153036416,6.0,0.08626054579516586,0.02104495673332069,61.0,99.33333333333333,101.48943832901438,0.013118771847878926,0.4932839338369648,0.0192658489362876,0.01575937963137638,1.0706974738942867,15.520071122759147,0.4292104097455348,0.44386095440665335,0.551797970916355,-0.03758867444301167,212,1,0,0.999999898552075,1
218,529.0737595316396,113.40573770491804,1.015987361018553,0.00895887087884525,0.2704657669990985,5.0,0.0728043362976022,0.05272402122664652,71.0,74.81818181818181,70.25700561813802,0.012372365790009592,0.4874369012404815,0.014873423777819106,0.015788626557071344,1.0286856485036953,10.530984055295628,0.6527420380200558,0.691879309500082,0.6834317882444363,-0.18795090413913484,245,3,4,0.9999999827522946,3
219,558.9225589225589,107.34939759036145,4.785985256723511,0.04458325211089242,0.3907711718882072,6.0,0.058450883904788836,0.024944115806600112,56.0,61.56170212765957,59.41701274118157,0.02378423215808734,0.3364946695729354,0.02081855157198351,0.03298970043313261,1.2125160567109359,4.91515954170457,0.5426755486081808,0.6875438387575478,0.45137548185031245,-0.24996793778046106,250,1,4,0.999505943441381,4
220,525.830258302583,114.10526315789474,1.0866918919535766,0.009523591304021197,0.32133779255847544,6.0,0.08425579823553066,0.014916860374457242,71.0,74.61744966442953,69.85340213844957,0.021286265105353957,0.4124979095538709,0.01811128377257666,0.014333928990952849,0.9934442950306365,12.017702174830008,0.7054029128234083,0.7766551002705046,0.5951092830733428,-0.19336079899717426,153,3,4,0.9996794799270802,3
221,516.7990226023213,116.09929078014184,1.249599733280376,0.010763198680056997,0.3498699108512234,6.0,0.06057821587239212,0.006209422170559388,70.0,66.38983050847457,61.615045926024465,0.05095062571940369,0.5587296558854548,0.05248760785682853,0.05063225762845289,7.321075744136749,27.62205094251188,0.8264233355155636,0.8081441834611354,0.8513996146735918,-0.29753005506424407,142,3,4,0.999999999999968,4
